 
"REG_ADM","ANNEE","MOIS","TYPE","NOMBRE" 
"15-LAURENTIDES                   ","2015","04","01 - Nombre d'inspections",190
"15-LAURENTIDES                   ","2015","04","02 - Nombre d'avis de non-conformite",40
"14-LANAUDIERE                    ","2015","04","02 - Nombre d'avis de non-conformite",26
"13-LAVAL                         ","2015","04","02 - Nombre d'avis de non-conformite",27
"12-CHAUDIERE-APPALACHES          ","2015","04","02 - Nombre d'avis de non-conformite",17
"10-NORD-DU-QUEBEC                ","2015","04","02 - Nombre d'avis de non-conformite",3
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","04","02 - Nombre d'avis de non-conformite",4
"09-COTE-NORD                     ","2015","04","02 - Nombre d'avis de non-conformite",3
"08-ABITIBI-TEMISCAMINGUE         ","2015","04","02 - Nombre d'avis de non-conformite",2
"07-OUTAOUAIS                     ","2015","04","02 - Nombre d'avis de non-conformite",22
"05-ESTRIE                        ","2015","04","02 - Nombre d'avis de non-conformite",25
"04-MAURICIE                      ","2015","04","02 - Nombre d'avis de non-conformite",15
"03-CAPITALE-NATIONALE            ","2015","04","02 - Nombre d'avis de non-conformite",45
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","04","02 - Nombre d'avis de non-conformite",18
"01-BAS-SAINT-LAURENT             ","2015","04","02 - Nombre d'avis de non-conformite",7
"17-CENTRE-DU-QUEBEC              ","2015","04","02 - Nombre d'avis de non-conformite",11
"16-MONTEREGIE                    ","2015","04","02 - Nombre d'avis de non-conformite",50
"08-ABITIBI-TEMISCAMINGUE         ","2015","04","03 - Nombre d'infractions constatees",5
"15-LAURENTIDES                   ","2015","04","03 - Nombre d'infractions constatees",47
"01-BAS-SAINT-LAURENT             ","2015","04","03 - Nombre d'infractions constatees",10
"16-MONTEREGIE                    ","2015","04","03 - Nombre d'infractions constatees",64
"14-LANAUDIERE                    ","2015","04","03 - Nombre d'infractions constatees",31
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","04","03 - Nombre d'infractions constatees",6
"17-CENTRE-DU-QUEBEC              ","2015","04","03 - Nombre d'infractions constatees",11
"05-ESTRIE                        ","2015","04","03 - Nombre d'infractions constatees",30
"10-NORD-DU-QUEBEC                ","2015","04","03 - Nombre d'infractions constatees",5
"04-MAURICIE                      ","2015","04","03 - Nombre d'infractions constatees",19
"09-COTE-NORD                     ","2015","04","03 - Nombre d'infractions constatees",4
"12-CHAUDIERE-APPALACHES          ","2015","04","03 - Nombre d'infractions constatees",21
"03-CAPITALE-NATIONALE            ","2015","04","03 - Nombre d'infractions constatees",78
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","04","03 - Nombre d'infractions constatees",19
"13-LAVAL                         ","2015","04","03 - Nombre d'infractions constatees",30
"07-OUTAOUAIS                     ","2015","04","03 - Nombre d'infractions constatees",34
"05-ESTRIE                        ","2015","04","07 - Montant des amendes imposees",1250
"15-LAURENTIDES                   ","2015","04","07 - Montant des amendes imposees",3500
"17-CENTRE-DU-QUEBEC              ","2015","04","07 - Montant des amendes imposees",750
"03-CAPITALE-NATIONALE            ","2015","04","07 - Montant des amendes imposees",11750
"13-LAVAL                         ","2015","04","07 - Montant des amendes imposees",8250
"01-BAS-SAINT-LAURENT             ","2015","04","07 - Montant des amendes imposees",250
"12-CHAUDIERE-APPALACHES          ","2015","04","07 - Montant des amendes imposees",750
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","04","07 - Montant des amendes imposees",500
"16-MONTEREGIE                    ","2015","04","07 - Montant des amendes imposees",22500
"09-COTE-NORD                     ","2015","04","07 - Montant des amendes imposees",500
"14-LANAUDIERE                    ","2015","04","07 - Montant des amendes imposees",3750
"07-OUTAOUAIS                     ","2015","04","07 - Montant des amendes imposees",2250
"09-COTE-NORD                     ","2015","04","08 - Nombre d'echantillons preleves",7
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","04","08 - Nombre d'echantillons preleves",35
"12-CHAUDIERE-APPALACHES          ","2015","04","08 - Nombre d'echantillons preleves",14
"13-LAVAL                         ","2015","04","08 - Nombre d'echantillons preleves",44
"14-LANAUDIERE                    ","2015","04","08 - Nombre d'echantillons preleves",34
"15-LAURENTIDES                   ","2015","04","08 - Nombre d'echantillons preleves",57
"16-MONTEREGIE                    ","2015","04","08 - Nombre d'echantillons preleves",81
"17-CENTRE-DU-QUEBEC              ","2015","04","08 - Nombre d'echantillons preleves",26
"01-BAS-SAINT-LAURENT             ","2015","04","08 - Nombre d'echantillons preleves",8
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","04","08 - Nombre d'echantillons preleves",21
"03-CAPITALE-NATIONALE            ","2015","04","08 - Nombre d'echantillons preleves",58
"04-MAURICIE                      ","2015","04","08 - Nombre d'echantillons preleves",18
"05-ESTRIE                        ","2015","04","08 - Nombre d'echantillons preleves",39
"07-OUTAOUAIS                     ","2015","04","08 - Nombre d'echantillons preleves",14
"08-ABITIBI-TEMISCAMINGUE         ","2015","04","08 - Nombre d'echantillons preleves",3
"17-CENTRE-DU-QUEBEC              ","2015","04","09 - Nombre d'analyses",60
"09-COTE-NORD                     ","2015","04","09 - Nombre d'analyses",26
"08-ABITIBI-TEMISCAMINGUE         ","2015","04","09 - Nombre d'analyses",20
"07-OUTAOUAIS                     ","2015","04","09 - Nombre d'analyses",65
"05-ESTRIE                        ","2015","04","09 - Nombre d'analyses",150
"04-MAURICIE                      ","2015","04","09 - Nombre d'analyses",88
"03-CAPITALE-NATIONALE            ","2015","04","09 - Nombre d'analyses",208
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","04","09 - Nombre d'analyses",63
"01-BAS-SAINT-LAURENT             ","2015","04","09 - Nombre d'analyses",32
"16-MONTEREGIE                    ","2015","04","09 - Nombre d'analyses",308
"15-LAURENTIDES                   ","2015","04","09 - Nombre d'analyses",182
"14-LANAUDIERE                    ","2015","04","09 - Nombre d'analyses",117
"13-LAVAL                         ","2015","04","09 - Nombre d'analyses",112
"12-CHAUDIERE-APPALACHES          ","2015","04","09 - Nombre d'analyses",51
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","04","09 - Nombre d'analyses",66
"15-LAURENTIDES                   ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",38
"01-BAS-SAINT-LAURENT             ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",73
"07-OUTAOUAIS                     ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",7
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",14
"05-ESTRIE                        ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",3
"12-CHAUDIERE-APPALACHES          ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",9
"03-CAPITALE-NATIONALE            ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",58
"10-NORD-DU-QUEBEC                ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",8
"16-MONTEREGIE                    ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",22
"14-LANAUDIERE                    ","2015","04","10 - Quantite d'aliments elimines ou confisques (en kg)",5
"01-BAS-SAINT-LAURENT             ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",16
"16-MONTEREGIE                    ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",146
"05-ESTRIE                        ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",16
"15-LAURENTIDES                   ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",12
"07-OUTAOUAIS                     ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",15
"04-MAURICIE                      ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",8
"12-CHAUDIERE-APPALACHES          ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",22
"03-CAPITALE-NATIONALE            ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",26
"08-ABITIBI-TEMISCAMINGUE         ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",16
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","04","11 - Quantite d'aliments elimines ou confisques (en litres)",30
"16-MONTEREGIE","2015","04","12 - Nombre de plaintes enregistrees",44
"01-BAS-SAINT-LAURENT","2015","04","12 - Nombre de plaintes enregistrees",8
"14-LANAUDIERE","2015","04","12 - Nombre de plaintes enregistrees",15
"09-COTE-NORD","2015","04","12 - Nombre de plaintes enregistrees",6
"17-CENTRE-DU-QUEBEC","2015","04","12 - Nombre de plaintes enregistrees",11
"03-CAPITALE-NATIONALE","2015","04","12 - Nombre de plaintes enregistrees",41
"07-OUTAOUAIS","2015","04","12 - Nombre de plaintes enregistrees",16
"08-ABITIBI-TEMISCAMINGUE","2015","04","12 - Nombre de plaintes enregistrees",4
"05-ESTRIE","2015","04","12 - Nombre de plaintes enregistrees",29
"13-LAVAL","2015","04","12 - Nombre de plaintes enregistrees",19
"12-CHAUDIERE-APPALACHES","2015","04","12 - Nombre de plaintes enregistrees",20
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","04","12 - Nombre de plaintes enregistrees",4
"15-LAURENTIDES","2015","04","12 - Nombre de plaintes enregistrees",19
"10-NORD-DU-QUEBEC","2015","04","12 - Nombre de plaintes enregistrees",2
"02-SAGUENAY--LAC-SAINT-JEAN","2015","04","12 - Nombre de plaintes enregistrees",8
"04-MAURICIE","2015","04","12 - Nombre de plaintes enregistrees",9
"13-LAVAL                         ","2015","04","16 - Nombre d'ordonnances de cesser les operations",2
"13-LAVAL                         ","2015","04","23 - Nombre d'avis administratifs emis par la direction",1
"03-CAPITALE-NATIONALE            ","2015","04","23 - Nombre d'avis administratifs emis par la direction",1
"17-CENTRE-DU-QUEBEC              ","2015","05","01 - Nombre d'inspections",74
"08-ABITIBI-TEMISCAMINGUE         ","2015","05","01 - Nombre d'inspections",47
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","05","01 - Nombre d'inspections",24
"12-CHAUDIERE-APPALACHES          ","2015","05","01 - Nombre d'inspections",162
"13-LAVAL                         ","2015","05","01 - Nombre d'inspections",154
"14-LANAUDIERE                    ","2015","05","01 - Nombre d'inspections",145
"15-LAURENTIDES                   ","2015","05","01 - Nombre d'inspections",247
"16-MONTEREGIE                    ","2015","05","01 - Nombre d'inspections",388
"01-BAS-SAINT-LAURENT             ","2015","05","01 - Nombre d'inspections",70
"00-HORS QUEBEC","2015","05","01 - Nombre d'inspections",1
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","05","01 - Nombre d'inspections",114
"03-CAPITALE-NATIONALE            ","2015","05","01 - Nombre d'inspections",234
"04-MAURICIE                      ","2015","05","01 - Nombre d'inspections",107
"05-ESTRIE                        ","2015","05","01 - Nombre d'inspections",132
"07-OUTAOUAIS                     ","2015","05","01 - Nombre d'inspections",104
"09-COTE-NORD                     ","2015","05","01 - Nombre d'inspections",27
"17-CENTRE-DU-QUEBEC              ","2015","05","02 - Nombre d'avis de non-conformite",13
"08-ABITIBI-TEMISCAMINGUE         ","2015","05","02 - Nombre d'avis de non-conformite",6
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","05","02 - Nombre d'avis de non-conformite",3
"10-NORD-DU-QUEBEC                ","2015","05","02 - Nombre d'avis de non-conformite",2
"12-CHAUDIERE-APPALACHES          ","2015","05","02 - Nombre d'avis de non-conformite",29
"13-LAVAL                         ","2015","05","02 - Nombre d'avis de non-conformite",44
"14-LANAUDIERE                    ","2015","05","02 - Nombre d'avis de non-conformite",38
"15-LAURENTIDES                   ","2015","05","02 - Nombre d'avis de non-conformite",52
"16-MONTEREGIE                    ","2015","05","02 - Nombre d'avis de non-conformite",82
"01-BAS-SAINT-LAURENT             ","2015","05","02 - Nombre d'avis de non-conformite",8
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","05","02 - Nombre d'avis de non-conformite",30
"03-CAPITALE-NATIONALE            ","2015","05","02 - Nombre d'avis de non-conformite",45
"04-MAURICIE                      ","2015","05","02 - Nombre d'avis de non-conformite",13
"05-ESTRIE                        ","2015","05","02 - Nombre d'avis de non-conformite",31
"07-OUTAOUAIS                     ","2015","05","02 - Nombre d'avis de non-conformite",29
"09-COTE-NORD                     ","2015","05","02 - Nombre d'avis de non-conformite",7
"17-CENTRE-DU-QUEBEC              ","2015","05","03 - Nombre d'infractions constatees",17
"08-ABITIBI-TEMISCAMINGUE         ","2015","05","03 - Nombre d'infractions constatees",9
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","05","03 - Nombre d'infractions constatees",4
"10-NORD-DU-QUEBEC                ","2015","05","03 - Nombre d'infractions constatees",3
"12-CHAUDIERE-APPALACHES          ","2015","05","03 - Nombre d'infractions constatees",44
"13-LAVAL                         ","2015","05","03 - Nombre d'infractions constatees",67
"14-LANAUDIERE                    ","2015","05","03 - Nombre d'infractions constatees",53
"15-LAURENTIDES                   ","2015","05","03 - Nombre d'infractions constatees",66
"16-MONTEREGIE                    ","2015","05","03 - Nombre d'infractions constatees",110
"01-BAS-SAINT-LAURENT             ","2015","05","03 - Nombre d'infractions constatees",12
"02-SAGUENAY--LAC-SAINT-JEAN      ","2015","05","03 - Nombre d'infractions constatees",37
"03-CAPITALE-NATIONALE            ","2015","05","03 - Nombre d'infractions constatees",65
"04-MAURICIE                      ","2015","05","03 - Nombre d'infractions constatees",13
"05-ESTRIE                        ","2015","05","03 - Nombre d'infractions constatees",48
"07-OUTAOUAIS                     ","2015","05","03 - Nombre d'infractions constatees",45
"09-COTE-NORD                     ","2015","05","03 - Nombre d'infractions constatees",9
"17-CENTRE-DU-QUEBEC              ","2015","05","07 - Montant des amendes imposees",250
"08-ABITIBI-TEMISCAMINGUE         ","2015","05","07 - Montant des amendes imposees",500
"11-GASPESIE--ILES-DE-LA-MADELEINE","2015","05","07 - Montant des amendes imposees",250
"10-NORD-DU-QUEBEC                ","2015","05","07 - Montant des amendes imposees",500
"12-CHAUDIERE-APPALACHES          ","2015","05","07 - Montant des amendes imposees",2500
"13-LAVAL                         ","2015","05","07 - Montant des amendes imposees",2500
"14-LANAUDIERE                    ","2015","05","07 - Montant des amendes imposees",3000
"15-LAURENTIDES                   ","2015","05","07 - Montant des amendes imposees",1750
