ogc_fid,nom_cours_eau,date_observation,commentaire,desc_etat_glace,longueur_embacle,unite_mesure_longueur_embacle,municipalite,source,cap_certitude,cap_type_evenement,cap_severite,cap_etat,cap_portee,cap_urgence,imprecision,coordonnee_x,coordonnee_y,date_creation
"1000372",Rivière des Fermes,2013/01/17,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Tring-Jonction,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-70.991858,46.273804,2013-01-17
"1000373",Ruisseau Pratt,2014/01/11,"Rue Child fermée;",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Coaticook,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-71.804081,45.134185,2014-01-11
"1000374",Ruisseau sans nom,2014/01/11,"Route 147;",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Compton,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-71.810973,45.190276,2014-01-11
"1000375",Rivière aux Saumons,2014/01/16,Bâtiment de ferme inondé,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"30",Inconnue,Compton,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-71.74416,45.293549,2014-01-16
"1000376",Rivière de la Fourche,2014/01/12,"Information contradictoire le no. Civique 665 étant plus élevé que le 663 et le 675; De plus le 665 est en bordure d'un ruisseau sans nom qui serait plus susceptible d'être en cause que la rivière de la Fourche?",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Armagh,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-70.559742,46.672853,2014-01-12
"1000377",Rivière aux Brochets,2014/01/12,Inondation dans les champs,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"200",Inconnue,Frelighsburg,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-72.838282,45.055295,2014-01-12
"1000378",Rivière aux Brochets,2014/01/12,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"900",Inconnue,Frelighsburg,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-72.830665,45.051869,2014-01-12
"1000379",Rivière des Plantes,2014/01/12,Infiltration d'eau dans les sous-sols de 2 résiences.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Beauceville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-70.785322,46.265737,2014-01-12
"1000380",Ruisseau Brook,2014/01/12,2 résidences menacées,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Hatley,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-72.001717,45.189834,2014-01-12
"1000381",Ruisseau Brook,2014/01/13,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Hatley,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Localisation,-71.996508,45.187244,2014-01-13
"1000382",Rivière Tomifobia,2014/01/12,Chemin Walker menacé a été fermé.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Hatley,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-72.030532,45.165098,2014-01-12
"1000383",Ruisseau Leach,2014/01/12,Bien que rapporté dans Neptune4 comme étant la rivière noire  il s'agit du ruisseasu Leach,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Herménégilde,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-72.583643,45.02467,2014-01-12
"1000384",Rivière aux Saumons,2014/01/12,"Information contradictoire; pourrait être le ruisseau Proulx ou la rivière aux Saumons; Rivière Ascot n'existe pas.",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Waterville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.827987,45.327435,2014-01-12
"1000385",Ruisseau Bury,2014/01/12,Terrains inondés et certaines résidences entourées d'eau,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Bury,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-71.561127,45.488739,2014-01-12
"1000386",Ruisseau Bullard,2014/01/09,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Inverness,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.494739,46.213334,2014-01-09
"1000387",Rivière du Loup,2014/01/13,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Théophile,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-70.450799,45.957167,2014-01-13
"1000388",Rivière du Loup,2014/01/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Côme-Linière,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-70.516656,46.050312,2014-01-16
"1000389",Rivière Ouelle,2014/04/14,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Pacôme,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Localisation,-68.075188,48.522855,2014-04-14
"1000390",Rivière Mitis,2014/04/15,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Sainte-Angèle-de-Mérici,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-68.082398,48.520724,2014-04-15
"1000391",Rivière Kamouraska,2014/04/15,Un site patrimonial inondé,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Kamouraska,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-69.844588,47.549592,2014-04-15
"1000392",Rivière Mitis,2014/04/15,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Sainte-Angèle-de-Mérici,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-69.844588,47.549592,2014-04-15
"1000393",Rivière du Bic,2014/04/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Rimouski,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-68.707619,48.375377,2014-04-16
"1000394",Rivière Saint-Pierre,2014/04/16,Route Melucq fermée due à l'inondation,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Sayabec,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-67.697563,48.550077,2014-04-16
"1000395",Rivière Matane,2014/04/17,Chemins de la Balade et Louis-Dubé,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"3000",Inconnue,Matane,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-67.536134,48.825923,2014-04-17
"1000396",Rivière Porneuf,2014/04/08,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Porneuf,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.879547,46.706772,2014-04-08
"1000397",Rivière Chaudière,2014/04/09,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Georges,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-70.671983,46.118365,Inconnue
"1000398",Rivière Montmorency,2014/04/15,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Sainte-Brigitte-de-Laval,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.191323,46.942638,2014-04-15
"1000399",Rivière Jaune,2014/04/15,Chemins du Rocher  de la Rivière et du Bassin sont inondés,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Lac Beauport,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Localisation,-71.312451,46.936581,2014-04-15
"1000400",Rivière Porneuf,2014/04/15,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Porneuf,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-71.854368,46.721333,2014-04-15
"1000401",Rivière Jacques-Cartier,2014/04/15,Rue Chabot et Sioui inondées,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"1000",Inconnue,Saint-Gabriel-de-Valcartier,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-71.486348,47.009581,2014-04-15
"1000402",Rivière Sainte-Anne,2014/04/16,4 centres pour personnes âgées évacués,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Raymond,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Extrême,Actuel,Public,Passée,Aucune,-71.837847,46.888864,2014-04-16
"1000403",Rivière Chaudière,2014/04/12,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"4000",Inconnue,Beauceville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Importante,Actuel,Public,Passée,Aucune,-70.7797,46.21565,2014-04-12
"1000404",Rivière Chaudière,2014/04/14,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"2000",Inconnue,Beauceville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-70.813972,46.245822,Inconnue
"1000405",Rivière Beaurivage,2014/04/09,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Gilles,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-71.360196,46.591536,2014-04-09
"1000406",Rivière Beaurivage,2014/04/09,Évacuation de 6 personnes le 11 avril 2014,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Gilles,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-71.330308,46.478108,2014-04-09
"1000407",Rivière du sud,2014/04/11,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Raphaêl,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-70.721927,46.777714,2014-04-11
"1000408",Rivière Chaudière,2014/04/12,Quelques évacuations sur la rue des Érables,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"2000",Inconnue,Saint-Lambert-de-Lauzon,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-71.236805,46.620383,2014-04-12
"1000409",Rivière Chaudière,2014/04/11,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Lambert-de-Lauzon,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.212429,46.583585,2014-04-11
"1000410",Rivière Etchemin,2014/04/11,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"600",Inconnue,Saint-Anselme,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.009826,46.630767,2014-04-11
"1000411",Ruisseau Beaudet,2014/04/15,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Antoine-de-Tilly,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-71.618444,46.648104,2014-04-15
"1000412",Rivière Chaudière,2014/04/15,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"4000",Inconnue,Saint-Joseph-de-Beauce,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-70.883485,46.307781,2014-04-15
"1000413",Rivière Chaudière,2014/04/15,Fermeture de la route du Moulin,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"160",Inconnue,Vallée-Jonction,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-70.92366,46.370744,2014-04-15
"1000414",Rivière Noire,2014/01/31,"30 à 40 chalets isolés au lac Vert; embâcle de frasil sous couvert de glace lisse",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Waltham,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-76.865617,46.033576,2014-12-15
"1000415",Rivière des Prairies,2014/04/11,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Laval,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.641743,45.609643,2014-04-11
"1000416",Rivière des Prairies,2014/04/16,"Petit amoncellement de glace; glace sur la piste cyclable en face du Commodor",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Laval,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.67569,45.55784,2014-04-16
"1000417",Rivière des Milles îles,2014/01/01,"Amoncellement de glace et de frasil; approche les seuils d'inondation; travaux préventifs envisagés;",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Terrebonne,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.637698,45.691807,2014-01-01
"1000418",Rivière Bayonne,2014/04/11,Embâcle a cédé le 2014-04-14,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"550",Inconnue,Sainte-Geneviève-de-Berthier,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.17301,46.09448,2014-04-11
"1000419",Rivière l'Achigan,2014/04/11,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,L'Épiphanie,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.46108,45.85174,2014-04-11
"1000420",Rivière l'Achigan,2014/04/11,"12 résidences menacées sur la rue Allard; des résidents ont évacués de façon préventive",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,L'Épiphanie,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-73.47277,45.85105,2014-04-11
"1000421",Rivière l'Assomption,2014/04/14,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"1000",Inconnue,Saint-Félix-de-Valois,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.48085,46.17949,2014-04-14
"1000422",Rivière Ouareau,2014/04/14,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"400",Inconnue,Chertsey,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.85631,46.10202,2014-04-14
"1000423",Rivière l'Assomption,2014/04/15,"rue Lapointe inondée; pas de résidences principales touchées",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Sainte-Mélanie,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-73.43509,46.1254,2014-04-15
"1000424",Rivière l'Assomption,2014/04/15,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Alphonse-Rodriguez,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.699407,46.21022,2014-04-15
