FOURNISSEUR,RÉPARTITION,SERVICE,DIRECTION,NO DE DOSSIER,OBJET,NO DÉCISION,DATE SIGNATURE,MONTANT
DU VERT AU ROUGE INC.,100% VILLE,SERVICE DE LA DIVERSITÉ SOCIALE ET DES SPORTS,DIRECTION,1151543008,"1 - ACCORDER TROIS CONTRATS, D'UNE DURÉE DE DEUX ANS, TOTALISANT 385 971,08 $ TAXES INCLUSES AUX ENTREPRISES TERRASSEMENT DE GOLF THÉRIAULT INC., PAYSAGISTE SOLARCO INC. ET DU VERT AU ROUGE INC. POUR L'ENTRETIEN DES TERRAINS ET ESPACES EXTÉRIEURS DU COMPLEXE SPORTIF CLAUDE-ROBILLARD / ARÉNA MICHEL-NORMANDIN, DU STADE DE SOCCER DE MONTRÉAL, DE L’ARÉNA MAURICE-RICHARD ET DU TAZ. - APPEL D'OFFRES PUBLIC 16-14980 - (6 SOUMISSIONNAIRES) 2 - AUTORISER UN BUDGET ADDITIONNEL DE REVENUS ET DE DÉPENSES POUR L'ORGANISME LE TAZ DE 4 599,00 $ ANNUELLEMENT POUR 2016 ET 2017.",CE16 0567,4/18/2016,15867.00
IMPRIME EMPLOI,ENTENTE CADRE. RÉPARTITION SELON UTILISATION,SERVICE DES COMMUNICATIONS,DIRECTION,1163433001,"OCTROYER UN CONTRAT DE GRÉ-À-GRÉ DE 12 MOIS À IMPRIME-EMPLOI, AU MONTANT DE 400 515,41 $, TAXES INCLUSES, POUR LA PRÉPARATION ET LA DISTRIBUTION D'AVIS OU BULLETINS D'INFORMATION AUX CITOYENS DE L'ÎLE DE MONTRÉAL.",CE16 0569,4/18/2016,400515.00
LES CEINTURES MEGA INC.,ENTENTE CADRE. RÉPARTITION SELON UTILISATION,SERVICE DE L'APPROVISIONNEMENT,DIRECTION,1166135002,"CONCLURE AVEC LES CEINTURES MEGA INC. UNE ENTENTE-CADRE POUR UNE PÉRIODE DE TRENTE-SIX (36) MOIS, AVEC OPTIONS DE PROLONGATION POUVANT ALLER JUSQU’À VINGT-QUATRE (24) MOIS SUPPLÉMENTAIRES, POUR LA FOURNITURE DE CEINTURES DE DIFFÉRENTS MODÈLES, DESTINÉES AUX EMPLOYÉS DE LA VILLE DE MONTRÉAL - APPEL D'OFFRES PUBLIC 16-14449 (3 SOUMISSIONNAIRES). MONTANT ESTIMÉ DE L'ENTENTE: 362 369,59 $, TAXES INCLUSES.",CE16 0570,4/18/2016,362370.00
9291-6287 QUÉBEC INC. (GROUPE RNET),100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION,1165086002,"ACCORDER UN CONTRAT À 9291-6287 QUÉBEC INC. (GROUPE RNET), POUR LE DÉCAPAGE, LA PEINTURE ET L'APPLICATION DE PRODUIT ANTI-GRAFFITI SUR FÛTS, MOBILIERS URBAINS, POTEAUX DE SIGNALISATION ET BOÎTES DE CONTRÔLE POUR FEUX DE CIRCULATION, POUR UNE PÉRIODE DE 9 MOIS POUR UNE SOMME MAXIMALE DE 254 094,75 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC (16-15111) - (3 SOUMISSIONNAIRES)",CE16 0572,4/18/2016,254095.00
LABRECQUE LANGLOIS INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE LA GESTION STRATÉGIQUE DES RÉSEAUX D'EAU,1160184004,"ACCORDER UN CONTRAT À LABRECQUE LANGLOIS INC. (COMPTEURS D'EAU DU QUÉBEC), POUR LA FOURNITURE DE COMPTEURS D'EAU, POUR UNE PÉRIODE DE 24 MOIS, POUR UNE SOMME MAXIMALE DE 125 502.11 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 15-14891 - 2 SOUMISSIONNAIRES",CE16 0575,4/18/2016,125502.00
PROCOVA INC.,100% AGGLO,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION,1165350004,"ACCORDER UN CONTRAT À LA FIRME PROCOVA INC. POUR LES TRAVAUX D'INSTALLATION D'UN SYSTÈME DE CAPTATION DES GAZ À LA SOURCE À LA CASERNE DE POMPIERS N° 45 (2431) SITUÉE AU 5100, RUE HOCHELAGA, ARRONDISSEMENT DE MERCIER-HOCHELAGA-MAISONNEUVE. DÉPENSE TOTALE DE 146 639,12 $, TAXES INCLUSES - APPEL D'OFFRES 5822 (6 SOUMISSIONNAIRES).",CE16 0580,4/18/2016,138303.00
MEGS INC.,100% AGGLO,SERVICE DE L'ENVIRONNEMENT,DIRECTION,1163108001,"ACCORDER À LA COMPAGNIE MEGS INC. UN CONTRAT DE DEUX ANS POUR LA FOURNITURE ET LA LIVRAISON SUR DEMANDE DE DIVERS GAZ UTILISÉS POUR LES ANALYSES DE LABORATOIRE, POUR UN MONTANT MAXIMAL DE 101 249,86$, TOUTES TAXES INCLUSES - APPEL D'OFFRES PUBLIC 16-15061 - 3 SOUMISSIONNAIRES",CE16 0622,4/20/2016,101250.00
SERVICES MATREC INC.,100% VILLE,SERVICE DE L'ENVIRONNEMENT,DIRECTION,1160695001,"AUTORISER L'OPTION DE PROLONGATION DE 12 MOIS POUR L'ANNÉE 2016 PRÉVUE AU CONTRAT DE COLLECTE DE RÉSIDUS VERTS DE L'ARRONDISSEMENT VERDUN AU MONTANT DE 63 172,23 $ OCTROYÉ À «SERVICES MATREC INC», MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 240 542,44 $ À 303 714,67 $",CE16 0623,4/20/2016,63172.00
J. RAYMOND COUVREUR ET FILS INC.,47% AGGLO 53% VILLE,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION,1160660003,"ACCORDER UN CONTRAT À LA FIRME J. RAYMOND COUVREUR ET FILS INC. POUR LES TRAVAUX DE RÉFECTION DE LA TOITURE ET D'INSTALLATION D'UN COMPTEUR D'EAU À L'ANNEXE DE L'ÉDIFICE LUCIEN-SAULNIER(570) - DÉPENSE TOTALE DE 333 240,79 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 5795 - 5 SOUMISSIONNAIRES",CE16 0624,4/20/2016,308241.00
CIMA + S.E.N.C.,100% VILLE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION,1160870001,"ACCORDER UN CONTRAT À CIMA + S.E.N.C. POUR LA FOURNITURE DE SERVICES PROFESSIONNELS AFIN DE RÉALISER L'AVANT-PROJET PRÉLIMINAIRE DE REMPLACEMENT DU PONT JACQUES-BIZARD POUR UNE SOMME MAXIMALE DE 416 439,45 $ TAXES INCLUSES - APPEL D'OFFRES PUBLIC # 16-14927 - 5 SOUMISSIONNAIRES DONT 5 CONFORMES.",CE16 0625,4/20/2016,416439.00
GOOGLE INC.,100% VILLE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION DES TRANSPORTS,1166848002,AUTORISER UNE ENTENTE DE PARTENARIAT ENTRE LA VILLE DE MONTRÉAL ET L'ENTREPRISE GOOGLE INC. POUR L'ÉCHANGE DE DONNÉES DE CIRCULATION SUR LE TERRITOIRE DE L'ARRONDISSEMENT DE VILLE-MARIE.,CE16 0628,4/22/2016,1.00
IMPRIMERIE L'EMPREINTE ET ENVELOPPES LAURENTIDES,50% VILLE 50% ARR.,SERVICE DES COMMUNICATIONS,DIRECTION,1163292002,"ACCORDER UN CONTRAT D'UNE DURÉE DE VINGT-QUATRE (24) MOIS À L'IMPRIMERIE L'EMPREINTE DE 226 811,47$ (TAXES INCLUSES) POUR LA FOURNITURE ET L'IMPRESSION DE FORMULAIRES ET DE CARTES D'AFFAIRES POUR LES EMPLOYÉS DE LA VILLE DE MONTRÉAL ET DE 93 695,09$ (TAXES INCLUSES) À ENVELOPPE LAURENTIDE INC. POUR LES IMPRESSIONS D'ENVELOPPES - APPEL D’OFFRES PUBLIC Nº 16-15073",CE16 0646,4/28/2016,355578.00
SINTRA INC. (RÉGION MONTÉRÉGIE-RIVE-SUD,100% VILLE,LASALLE,DIRECTION DES TRAVAUX PUBLICS,1166152015,"ACCORDER UN CONTRAT À SINTRA (RÉGION MONTRÉRÉGIE/RIVE-SUD) POUR DES TRAVAUX DE BOUCLAGE DU RÉSEAU D’AQUEDUC SUR LES BOULEVARDS ANGRIGNON ET DES TRINITAIRES DANS L’ARRONDISSEMENT DE LASALLE - DÉPENSE TOTALE DE 312 500 $, TAXES INCLUSES, (CONTRAT: 297 500 $ + INCIDENCES: 15 000 $) - APPEL D'OFFRES PUBLIC 421982 - CONTRAT A.15-1630 (9 SOUMISSIONNAIRES).",CE16 0652,4/28/2016,297500.00
MGB ASSOCIÉS INC.,100% VILLE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION DES TRANSPORTS,1167091001,"ACCORDER UN CONTRAT À MGB ASSOCIÉS INC. POUR LA RÉALISATION DE TRAVAUX DE RÉPARATION À DIVERSES STRUCTURES 2016 - LOT 1 (PROJET 16-03), POUR UNE SOMME MAXIMALE DE 408 199,19 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC NO 330701 - 7 SOUMISSIONNAIRES.",CE16 0654,4/28/2016,408199.00
ROUSSERAU LEFEBVRE INC.,100% AGGLO,SERVICE DES GRANDS PARCS_VERDISSEMENT ET DU MONT-ROYAL,DIRECTION,1160504003,"AUTORISER UNE DÉPENSE ADDITIONNELLE DE 73 872,01 $, TAXES INCLUSES, POUR HONORAIRES SUPPLÉMENTAIRES / APPROUVER UN PROJET D'ADDENDA NO 1 MODIFIANT LA CONVENTION DE SERVICES PROFESSIONNELS INTERVENUE AVEC LA FIRME ROUSSEAU LEFEBVRE INC., RÉSOLUTION CE15 0389, MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 379 446,24 $ À 453 318,25 $, TAXES INCLUSES",CE16 0660,4/28/2016,73872.00
DUFRESNE HÉBERT COMEAU,100% VILLE,SERVICE DES AFFAIRES JURIDIQUES,DIRECTION DES AFFAIRES CIVILES,1166684001,"RETENIR LES SERVICES DU CABINET DUFRESNE HÉBERT COMEAU AFIN DE REPRÉSENTER LA VILLE DE MONTRÉAL DANS LE CADRE DES RECOURS SUIVANTS: FIXAIR INC. C. LES CONSTRUCTIONS LAVACON INC. C. VILLE DE MONTRÉAL (500-17-078976-134), LES INSTALLATIONS AGORA INC. C. LES CONSTRUCTIONS LAVACON C. VILLE DE MONTRÉAL (500-17-083786-148), SOUDURE JOËL BRISEBOIS 2000 INC. C. LES CONSTRUCTIONS LAVACON INC. C. VILLE DE MONTRÉAL (500-17-086318-154) ET LES CONSTRUCTIONS LAVACON C. VILLE DE MONTRÉAL (500-17-092541-161) ET AUTORISER À CETTE FIN LA RÉSERVE DE LA SOMME DE 115 000 $ PLUS TAXES.",CE16 0662,4/28/2016,115000.00
OFFICE DES CONGRÈS ET DU TOURISME DU GRAND MONTRÉAL INC. – TOURISME MONTRÉAL,100% VILLE,SERVICE DE L'ESPACE POUR LA VIE,BUREAU MARKETING ET COMMUNICATIONS,1166157001,"APPROUVER LE PROJET DE CONVENTION DE PARTENARIAT AVEC TOURISME MONTRÉAL RELATIVEMENT AU PROJET ""PASSEPORT MONTRÉAL"" POUR LA PÉRIODE ALLANT JUSQU'AU 31 MARS 2017.",CE16 0664,4/28/2016,1.00
UNIVERSITÉ CONCORDIA,100% AUTRE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION,1166708004,APPROUVER LE PROJET DE CONVENTION ENTRE LA VILLE DE MONTRÉAL ET L'UNIVERSITÉ CONCORDIA PRÉCISANT LES TERMES ET CONDITIONS DE RÉALISATION D'UNE PARTIE DU PROJET D'AMÉNAGEMENT AUX ABORDS DE L'UNIVERSITÉ CONCORDIA ET DU MUSÉE DES BEAUX-ARTS DE MONTRÉAL,CE16 0665,4/28/2016,235918.00
UNIVERSITÉ CONCORDIA,100% AUTRE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION,1166708004,APPROUVER LE PROJET DE CONVENTION ENTRE LA VILLE DE MONTRÉAL ET L'UNIVERSITÉ CONCORDIA PRÉCISANT LES TERMES ET CONDITIONS DE RÉALISATION D'UNE PARTIE DU PROJET D'AMÉNAGEMENT AUX ABORDS DE L'UNIVERSITÉ CONCORDIA ET DU MUSÉE DES BEAUX-ARTS DE MONTRÉAL,CE16 0665,4/28/2016,235918.00
MUSÉE DES BEAUX-ARTS DE MONTRÉAL (MBAM),100% AUTRE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION,1166708003,APPROUVER LE PROJET DE CONVENTION ENTRE LA VILLE DE MONTRÉAL ET LE MUSÉE DES BEAUX-ARTS DE MONTRÉAL (MBAM) PRÉCISANT LES TERMES ET CONDITIONS DE RÉALISATION D'UNE PARTIE DU PROJET D'AMÉNAGEMENT AUX ABORDS DE L'UNIVERSITÉ CONCORDIA ET DU MBAM.,CE16 0666,4/28/2016,80388.00
TOYOTA DRUMMONDVILLE,100% AGGLO,SERVICE DE POLICE DE MONTRÉAL,DIRECTION DES SERVICES CORPORATIFS,1164472008,"ACCORDER DEUX CONTRATS À ""TOYOTA DRUMMONDVILLE"", PLUS BAS SOUMISSIONNAIRE CONFORME, POUR LA FOURNITURE DE VINGT-SIX VÉHICULES DE MARQUE TOYOTA 2016, POUR LES BESOINS DU SERVICE DE POLICE DE LA VILLE DE MONTRÉAL, POUR UNE SOMME MAXIMALE DE 444 562,34 $, TAXES INCLUSES, POUR LE PREMIER CONTRAT (20 VÉHICULES), ET DE 196 124,36 $, TAXES INCLUSES, POUR LE DEUXIÈME CONTRAT (6 VÉHICULES) - APPEL D'OFFRES PUBLIC 16-15103 - 3 SOUMISSIONNAIRES - ACHAT DE VÉHICULES BANALISÉS",CE16 0698,5/9/2016,444562.00
TOYOTA DRUMMONDVILLE,100% AGGLO,SERVICE DE POLICE DE MONTRÉAL,DIRECTION DES SERVICES CORPORATIFS,1164472008,"ACCORDER DEUX CONTRATS À ""TOYOTA DRUMMONDVILLE"", PLUS BAS SOUMISSIONNAIRE CONFORME, POUR LA FOURNITURE DE VINGT-SIX VÉHICULES DE MARQUE TOYOTA 2016, POUR LES BESOINS DU SERVICE DE POLICE DE LA VILLE DE MONTRÉAL, POUR UNE SOMME MAXIMALE DE 444 562,34 $, TAXES INCLUSES, POUR LE PREMIER CONTRAT (20 VÉHICULES), ET DE 196 124,36 $, TAXES INCLUSES, POUR LE DEUXIÈME CONTRAT (6 VÉHICULES) - APPEL D'OFFRES PUBLIC 16-15103 - 3 SOUMISSIONNAIRES - ACHAT DE VÉHICULES BANALISÉS",CE16 0698,5/9/2016,196124.00
HONDA DRUMMONDVILLE,100% AGGLO,SERVICE DE POLICE DE MONTRÉAL,DIRECTION DES SERVICES CORPORATIFS,1164472009,"ACCORDER DEUX CONTRATS À ""HONDA DRUMMONDVILLE"", PLUS BAS SOUMISSIONNAIRE CONFORME, POUR LA FOURNITURE DE VINGT-SIX VÉHICULES DE MARQUE HONDA 2016, POUR LES BESOINS DU SERVICE DE POLICE DE LA VILLE DE MONTRÉAL, POUR UNE SOMME MAXIMALE DE 486 661,58 $, TAXES INCLUSES, POUR LE PREMIER CONTRAT (21 VÉHICULES), ET DE 170 254,98 $, TAXES INCLUSES, POUR LE DEUXIÈME CONTRAT (5 VÉHICULES) - APPEL D'OFFRES PUBLIC 16-15104 - 6 SOUMISSIONNAIRES - ACHAT DE VÉHICULES BANALISÉS",CE16 0699,5/9/2016,486662.00
HONDA DRUMMONDVILLE,100% AGGLO,SERVICE DE POLICE DE MONTRÉAL,DIRECTION DES SERVICES CORPORATIFS,1164472009,"ACCORDER DEUX CONTRATS À ""HONDA DRUMMONDVILLE"", PLUS BAS SOUMISSIONNAIRE CONFORME, POUR LA FOURNITURE DE VINGT-SIX VÉHICULES DE MARQUE HONDA 2016, POUR LES BESOINS DU SERVICE DE POLICE DE LA VILLE DE MONTRÉAL, POUR UNE SOMME MAXIMALE DE 486 661,58 $, TAXES INCLUSES, POUR LE PREMIER CONTRAT (21 VÉHICULES), ET DE 170 254,98 $, TAXES INCLUSES, POUR LE DEUXIÈME CONTRAT (5 VÉHICULES) - APPEL D'OFFRES PUBLIC 16-15104 - 6 SOUMISSIONNAIRES - ACHAT DE VÉHICULES BANALISÉS",CE16 0699,5/9/2016,170255.00
URBEX CONSTRUCTION INC.,100% VILLE,SERVICE DES GRANDS PARCS_VERDISSEMENT ET DU MONT-ROYAL,DIRECTION,1166316010,"ACCORDER UN CONTRAT À URBEX CONSTRUCTION INC. POUR LA RÉALISATION DES TRAVAUX DE RÉFECTION DU TERRAIN DE BALLE NORD (PHASE 1) DU PARC CLÉMENTINE-DE-LA-ROUSSELIÈRE POUR LA SOMME MAXIMALE DE 265 088,89 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC (16-6882) - (3 SOUMISSIONNAIRES).",CE16 0701,5/6/2016,265089.00
911 SUPPLY AND ADVENTURE GEAR INC.,ENTENTE CADRE. RÉPARTITION SELON UTILISATION,SERVICE DE L'APPROVISIONNEMENT,DIRECTION,1166135005,"CONCLURE AVEC 911 SUPPLY AND ADVENTURE GEAR INC. UNE ENTENTE-CADRE POUR UNE PÉRIODE DE VINGT-QUATRE (24) MOIS, AVEC DEUX (2) OPTIONS DE PROLONGATION DE DOUZE (12) MOIS CHACUNE, POUR LA FOURNITURE DE VÊTEMENTS TECHNIQUES AU SERVICE DE POLICE DE LA VILLE DE MONTRÉAL (SPVM). APPEL D'OFFRES PUBLIC 16-15225 (DEUX SOUMISSIONNAIRES). MONTANT DE L'ENTENTE : 169 529,95 $ (TAXES INCLUSES).",CE16 0703,5/9/2016,169530.00
VALLEY ASSOCIATES GLOBAL SECURITY CORP.,ENTENTE CADRE. RÉPARTITION SELON UTILISATION,SERVICE DE L'APPROVISIONNEMENT,DIRECTION,1166135004,"CONCLURE AVEC VALLEY ASSOCIATES GLOBAL SECURITY CORP. UNE ENTENTE-CADRE POUR UNE PÉRIODE DE VINGT-QUATRE (24) MOIS, AVEC DEUX (2) OPTIONS DE PROLONGATION DE DOUZE (12) MOIS CHACUNE, POUR LA FOURNITURE DE CASQUES ANTIÉMEUTES DESTINÉS AU SERVICE DE POLICE DE LA VILLE DE MONTRÉAL - APPEL D'OFFRES PUBLIC 16-15123 (DEUX SOUMISSIONNAIRES). MONTANT DE L'ENTENTE : 390 585,71 $, TAXES INCLUSES.",CE16 0706,5/9/2016,390586.00
ST-DENIS THOMPSON INC.,100% AGGLO,SERVICE DE LA CULTURE,DIRECTION,1163243002,"ACCORDER UN CONTRAT À ST-DENIS THOMPSON INC., POUR LES TRAVAUX DE RESTAURATION DE LA MAÇONNERIE DU MONUMENT À NELSON (COLONNE NELSON) À LA PLACE JACQUES-CARTIER – DÉPENSE TOTAL DE 197 297,10 $, TAXES INCLUSES – APPEL D’OFFRE PUBLIC (VMP-16-012) – (5 SOUMISSIONNAIRES)",CE16 0714,5/9/2016,189076.00
CARDIN RAMIREZ JULIEN INC. ARCHITECTES,100% VILLE,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION,1166627002,"AUTORISER UNE DÉPENSE ADDITIONNELLE DE 35 812,52 $, TAXES INCLUSES POUR L'AJUSTEMENT DES HONORAIRES PROFESSIONNELS LIÉS À L'AUGMENTATION DU CONTRAT DE CONSTRUCTION DU PROJET DE RÉFECTION MAJEURE AU PAVILLON LA FONTAINE / APPROUVER UN PROJET D'ADDENDA NO 2 MODIFIANT LA CONVENTION DE SERVICES PROFESSIONNELS INTERVENUE ENTRE LA VILLE DE MONTRÉAL ET CARDIN RAMIREZ JULIEN INC., ARCHITECTES, GÉNIE-X, INGÉNIEUR EN GÉNIE CIVIL ET CHARPENTE ET MBI EXPERTS-CONSEILS INC., INGÉNIEUR EN ÉLECTROMÉCANIQUE (CE14 1452) (CE15 2361) MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 287 893,87 $ À 323 706,39 $, TAXES INCLUSES - CONTRAT 14284.",CE16 0723,5/9/2016,35812.00
ALEJANDRO BERTOLO,100% VILLE,SERVICE DE L'ESPACE POUR LA VIE,JARDIN BOTANIQUE,1167229001,"AUTORISER LA PRÉSENTATION DES OEUVRES DE MONSIEUR ALEJANDRO BERTOLO, ARTISTE EN ARTS VISUELS,ÉVALUÉES À 4 300 $, DANS LE CADRE D'UNE EXPOSITION TEMPORAIRE INTITULÉE « DESSINER L'ESPACE - PARAVENTS D'ALEJANDRO BERTOLO », DU 15 MAI AU 31 OCTOBRE 2016, AU PAVILLON JAPONAIS DU JARDIN BOTANIQUE DE MONTRÉAL, POUR UNE SOMME MAXIMALE DE 600 $ (TAXES INCLUSES) / APPROUVER UN PROJET DE CONVENTION D'EXPOSITION À CETTE FIN.",CE16 0729,5/9/2016,600.00
TRIPAR INC.,100% VILLE,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION ÉVALUATION ET COURTAGE IMMOBILIER-SÉCURITÉ,1163778001,"APPROUVER UN PROJET D'ENTENTE D'OCCUPATION PAR LEQUEL LA VILLE VERSE À TRIPAR INC., UNE INDEMNITÉ ET UN LOYER, POUR L'EMPIÈTEMENT DU BOULEVARD MAURICE-DUPLESSIS SUR UNE PARTIE DE LA PROPRIÉTÉ DE TRIPAR INC., D'UNE SUPERFICIE APPROXIMATIVE DE 437,85 M², SISE AU 9750, BOULEVARD MAURICE-DUPLESSIS, DANS L'ARRONDISSEMENT DE RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES, TOTALISANT 32 528,51 $, INCLUANT LES TAXES APPLICABLES. N/RÉF. : 31H12-005-4971-05",CE16 0730,5/9/2016,32529.00
SOCIÉTÉ EN COMMANDITE STATIONNEMENT DE MONTRÉAL,100% VILLE,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION,1165840005,"APPROUVER LA MODIFICATION DE LA DATE DE FIN DU BAIL EN FAVEUR DE LA SOCIÉTÉ EN COMMANDITE STATIONNEMENT DE MONTRÉAL PRÉVUE LE 30 AVRIL 2016 AFIN DE LA REPORTER AU 31 JANVIER 2017, POUR LA PARTIE DE TERRAIN SITUÉE À L'OUEST DE L'ÉDICULE DU MÉTRO ROSEMONT, RELATIVEMENT AU TERRAIN DÉSIGNÉ COMME ÉTANT L’« AUTOPARC 170 ». N/RÉF. : 25-1-33, DOSSIER : 31H12-005-1065-01",CE16 0731,5/9/2016,32583.00
MICHAEL ANGELO CADILLO INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION,1164631003,"ACCORDER CINQ CONTRATS AUX FIRMES MICHELE & ANGELO CARDILLO INC. ET COUPES FOREXPERT INC. POUR LA FOURNITURE D'UN SERVICE DE DÉCHIQUETAGE DE BRANCHES SUR PLACE ET DE COLLECTE DE BRANCHES PROVENANT DU DOMAINE PRIVÉ JUSQU'AU 30 NOVEMBRE 2016, AVEC UNE OPTION DE PROLONGATION POUR 2017 - DÉPENSE MAXIMALE TOTALE DE 395 768,08$, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 16-15259 - CINQ SOUMISSIONNAIRES.",CE16 0777,5/16/2016,122501.26
MICHAEL ANGELO CADILLO INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION,1164631003,"ACCORDER CINQ CONTRATS AUX FIRMES MICHELE & ANGELO CARDILLO INC. ET COUPES FOREXPERT INC. POUR LA FOURNITURE D'UN SERVICE DE DÉCHIQUETAGE DE BRANCHES SUR PLACE ET DE COLLECTE DE BRANCHES PROVENANT DU DOMAINE PRIVÉ JUSQU'AU 30 NOVEMBRE 2016, AVEC UNE OPTION DE PROLONGATION POUR 2017 - DÉPENSE MAXIMALE TOTALE DE 395 768,08$, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 16-15259 - CINQ SOUMISSIONNAIRES.",CE16 0777,5/16/2016,61250.63
MICHAEL ANGELO CADILLO INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION,1164631003,"ACCORDER CINQ CONTRATS AUX FIRMES MICHELE & ANGELO CARDILLO INC. ET COUPES FOREXPERT INC. POUR LA FOURNITURE D'UN SERVICE DE DÉCHIQUETAGE DE BRANCHES SUR PLACE ET DE COLLECTE DE BRANCHES PROVENANT DU DOMAINE PRIVÉ JUSQU'AU 30 NOVEMBRE 2016, AVEC UNE OPTION DE PROLONGATION POUR 2017 - DÉPENSE MAXIMALE TOTALE DE 395 768,08$, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 16-15259 - CINQ SOUMISSIONNAIRES.",CE16 0777,5/16/2016,97156.17
COUPES FOREXPERT,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION,1164631003,"ACCORDER CINQ CONTRATS AUX FIRMES MICHELE & ANGELO CARDILLO INC. ET COUPES FOREXPERT INC. POUR LA FOURNITURE D'UN SERVICE DE DÉCHIQUETAGE DE BRANCHES SUR PLACE ET DE COLLECTE DE BRANCHES PROVENANT DU DOMAINE PRIVÉ JUSQU'AU 30 NOVEMBRE 2016, AVEC UNE OPTION DE PROLONGATION POUR 2017 - DÉPENSE MAXIMALE TOTALE DE 395 768,08$, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 16-15259 - CINQ SOUMISSIONNAIRES.",CE16 0777,5/16/2016,46794.82
COUPES FOREXPERT,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION,1164631003,"ACCORDER CINQ CONTRATS AUX FIRMES MICHELE & ANGELO CARDILLO INC. ET COUPES FOREXPERT INC. POUR LA FOURNITURE D'UN SERVICE DE DÉCHIQUETAGE DE BRANCHES SUR PLACE ET DE COLLECTE DE BRANCHES PROVENANT DU DOMAINE PRIVÉ JUSQU'AU 30 NOVEMBRE 2016, AVEC UNE OPTION DE PROLONGATION POUR 2017 - DÉPENSE MAXIMALE TOTALE DE 395 768,08$, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 16-15259 - CINQ SOUMISSIONNAIRES.",CE16 0777,5/16/2016,68065.20
CONSEILLERS EN GESTION ET INFORMATIQUE CGI INC.,ENTENTE CADRE. RÉPARTITION SELON UTILISATION,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION SOLUTIONS D'AFFAIRES - GESTION DU TERRITOIRE,1156075005,"CONCLURE UNE ENTENTE DE SERVICES PROFESSIONNELS AVEC LA FIRME CONSEILLERS EN GESTION ET INFORMATIQUE CGI INC, POUR L'EXPERTISE EN DÉVELOPPEMENT INFORMATIQUE DANS LE CADRE DU PROJET SALUBRITÉ MODULE INSPECTION, POUR UNE SOMME MAXIMALE DE 283 585,84 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 15-14587 (3 SOUMISSIONNAIRES) / APPROUVER UN PROJET DE CONVENTION DE SERVICES PROFESSIONNELS",CE16 0793,5/13/2016,283586.00
