NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
734,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","05077 CASCAPEDIA--SAINT-JULES",126,843,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
735,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06005 MARIA",361,2695,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
736,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06013 CARLETON-SUR-MER",510,3224,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
737,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06020 NOUVELLE",232,1408,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
738,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06025 ESCUMINAC",54,238,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
739,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06030 POINTE-A-LA-CROIX",137,652,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
740,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06035 RISTIGOUCHE-PARTIE-SUD-EST",12,86,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
741,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06040 SAINT-ANDRE-DE-RESTIGOUCHE",12,38,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
742,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06045 MATAPEDIA",48,259,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
743,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06050 SAINT-ALEXIS-DE-MATAPEDIA",42,291,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
744,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06055 SAINT-FRANCOIS-D'ASSISE",62,382,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
745,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06060 L'ASCENSION-DE-PATAPEDIA",16,80,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
746,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06802 GESGAPEGIAG",89,561,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
747,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","06804 LISTUGUJ",147,877,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
748,"Soins physiques et psychiatriques de courte durée","Gaspésie-Îles-de-la-Madeleine","AUTRES",1,1,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
749,"Soins physiques et psychiatriques de courte durée","TOTAL Gaspésie-Îles-de-la-Madeleine"," ",12217,81321,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
750,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17005 SAINT-OMER",23,150,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
751,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17010 SAINT-PAMPHILE",185,1015,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
752,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17015 SAINT-ADALBERT",23,255,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
753,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17020 SAINT-MARCEL",46,205,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
754,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17025 SAINTE-FELICITE",38,272,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
755,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17030 SAINTE-PERPETUE",162,1028,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
756,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17035 TOURVILLE",57,314,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
757,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17040 SAINT-DAMASE-DE-L'ISLET",70,493,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
758,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17045 SAINT-CYRILLE-DE-LESSARD",86,694,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
759,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17055 SAINT-AUBERT",108,610,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
760,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17060 SAINTE-LOUISE",69,208,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
761,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17065 SAINT-ROCH-DES-AULNAIES",86,432,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
762,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17070 SAINT-JEAN-PORT-JOLI",279,1984,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
763,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","17078 L'ISLET",369,2183,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
764,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18005 SAINT-JUST-DE-BRETENIERES",84,363,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
765,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18010 LAC-FRONTIERE",15,60,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
766,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18015 SAINT-FABIEN-DE-PANET",94,733,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
767,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18020 SAINTE-LUCIE-DE-BEAUREGARD",29,79,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
768,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18025 SAINTE-APOLLINE-DE-PATTON",37,301,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
769,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18030 SAINT-PAUL-DE-MONTMINY",80,488,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
770,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18035 SAINTE-EUPHEMIE-SUR-RIVIERE-DU-SUD",37,136,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
771,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18040 NOTRE-DAME-DU-ROSAIRE",31,242,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
772,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18045 CAP-SAINT-IGNACE",285,1680,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
773,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18050 MONTMAGNY",1201,8243,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
774,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18055 SAINT-PIERRE-DE-LA-RIVIERE-DU-SUD",52,338,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
775,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18060 SAINT-FRANCOIS-DE-LA-RIVIERE-DU-SUD",166,880,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
776,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18065 BERTHIER-SUR-MER",143,822,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
777,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","18070 SAINT-ANTOINE-DE-L'ISLE-AUX-GRUES",9,21,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
778,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19005 SAINT-PHILEMON",52,237,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
779,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19010 NOTRE-DAME-AUXILIATRICE-DE-BUCKLAND",57,407,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
780,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19015 SAINT-NAZAIRE-DE-DORCHESTER",27,124,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
781,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19020 SAINT-LEON-DE-STANDON",80,557,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
782,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19025 SAINT-MALACHIE",164,1280,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
783,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19030 SAINT-DAMIEN-DE-BUCKLAND",198,1411,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
784,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19037 ARMAGH",132,975,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
785,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19045 SAINT-NEREE-DE-BELLECHASSE",82,522,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
786,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19050 SAINT-LAZARE-DE-BELLECHASSE",142,858,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
787,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19055 SAINTE-CLAIRE",271,1460,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
788,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19062 SAINT-ANSELME",364,1761,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
789,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19068 SAINT-HENRI",445,2194,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
790,"Soins physiques et psychiatriques de courte durée","Chaudière-Appalaches","19070 HONFLEUR",104,841,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
