NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
387,Soins physiques et psychiatriques de courte durée,Estrie,30055,102,452,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
388,Soins physiques et psychiatriques de courte durée,Estrie,30070,73,246,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
389,Soins physiques et psychiatriques de courte durée,Estrie,30072,166,951,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
390,Soins physiques et psychiatriques de courte durée,Estrie,30080,124,946,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
391,Soins physiques et psychiatriques de courte durée,Estrie,30085,97,500,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
392,Soins physiques et psychiatriques de courte durée,Estrie,30090,113,557,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
393,Soins physiques et psychiatriques de courte durée,Estrie,30095,201,987,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
394,Soins physiques et psychiatriques de courte durée,Estrie,30100,74,407,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
395,Soins physiques et psychiatriques de courte durée,Estrie,30105,64,465,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
396,Soins physiques et psychiatriques de courte durée,Estrie,30110,119,728,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
397,Soins physiques et psychiatriques de courte durée,Estrie,40005,34,481,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
398,Soins physiques et psychiatriques de courte durée,Estrie,40010,43,331,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
399,Soins physiques et psychiatriques de courte durée,Estrie,40017,134,667,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
400,Soins physiques et psychiatriques de courte durée,Estrie,40025,50,282,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
401,Soins physiques et psychiatriques de courte durée,Estrie,40032,87,590,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
402,Soins physiques et psychiatriques de courte durée,Estrie,40043,1015,9593,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
403,Soins physiques et psychiatriques de courte durée,Estrie,40047,440,3135,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
404,Soins physiques et psychiatriques de courte durée,Estrie,41012,116,601,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
405,Soins physiques et psychiatriques de courte durée,Estrie,41020,36,330,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
406,Soins physiques et psychiatriques de courte durée,Estrie,41027,78,551,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
407,Soins physiques et psychiatriques de courte durée,Estrie,41038,508,3258,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
408,Soins physiques et psychiatriques de courte durée,Estrie,41055,272,1401,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
409,Soins physiques et psychiatriques de courte durée,Estrie,41060,500,4333,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
410,Soins physiques et psychiatriques de courte durée,Estrie,41065,90,416,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
411,Soins physiques et psychiatriques de courte durée,Estrie,41070,150,1110,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
412,Soins physiques et psychiatriques de courte durée,Estrie,41080,71,497,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
413,Soins physiques et psychiatriques de courte durée,Estrie,41085,48,354,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
414,Soins physiques et psychiatriques de courte durée,Estrie,41098,256,2276,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
415,Soins physiques et psychiatriques de courte durée,Estrie,41117,107,626,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
416,Soins physiques et psychiatriques de courte durée,Estrie,42005,217,995,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
417,Soins physiques et psychiatriques de courte durée,Estrie,42020,142,758,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
418,Soins physiques et psychiatriques de courte durée,Estrie,42025,333,2097,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
419,Soins physiques et psychiatriques de courte durée,Estrie,42032,119,889,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
420,Soins physiques et psychiatriques de courte durée,Estrie,42040,66,425,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
421,Soins physiques et psychiatriques de courte durée,Estrie,42045,54,478,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
422,Soins physiques et psychiatriques de courte durée,Estrie,42050,51,205,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
423,Soins physiques et psychiatriques de courte durée,Estrie,42055,39,320,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
424,Soins physiques et psychiatriques de courte durée,Estrie,42060,305,1786,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
425,Soins physiques et psychiatriques de courte durée,Estrie,42065,27,157,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
426,Soins physiques et psychiatriques de courte durée,Estrie,42070,35,224,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
427,Soins physiques et psychiatriques de courte durée,Estrie,42075,67,384,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
428,Soins physiques et psychiatriques de courte durée,Estrie,42078,23,159,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
429,Soins physiques et psychiatriques de courte durée,Estrie,42088,758,6983,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
430,Soins physiques et psychiatriques de courte durée,Estrie,42095,74,475,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
431,Soins physiques et psychiatriques de courte durée,Estrie,42098,473,3535,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
432,Soins physiques et psychiatriques de courte durée,Estrie,42100,23,136,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
433,Soins physiques et psychiatriques de courte durée,Estrie,42110,102,857,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
434,Soins physiques et psychiatriques de courte durée,Estrie,43027,16512,136042,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
435,Soins physiques et psychiatriques de courte durée,Estrie,44003,30,254,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
436,Soins physiques et psychiatriques de courte durée,Estrie,44010,27,137,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
437,Soins physiques et psychiatriques de courte durée,Estrie,44015,59,307,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
438,Soins physiques et psychiatriques de courte durée,Estrie,44023,51,225,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
439,Soins physiques et psychiatriques de courte durée,Estrie,44037,954,6294,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
440,Soins physiques et psychiatriques de courte durée,Estrie,44050,8,76,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
441,Soins physiques et psychiatriques de courte durée,Estrie,44055,22,117,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
442,Soins physiques et psychiatriques de courte durée,Estrie,44060,52,328,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
443,Soins physiques et psychiatriques de courte durée,Estrie,44071,270,1504,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
444,Soins physiques et psychiatriques de courte durée,Estrie,44080,169,836,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
445,Soins physiques et psychiatriques de courte durée,Estrie,45008,253,1920,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
446,Soins physiques et psychiatriques de courte durée,Estrie,45020,76,543,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
447,Soins physiques et psychiatriques de courte durée,Estrie,45025,153,1154,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
448,Soins physiques et psychiatriques de courte durée,Estrie,45030,195,1232,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
449,Soins physiques et psychiatriques de courte durée,Estrie,45035,136,1063,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
450,Soins physiques et psychiatriques de courte durée,Estrie,45043,59,464,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
451,Soins physiques et psychiatriques de courte durée,Estrie,45050,92,812,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
452,Soins physiques et psychiatriques de courte durée,Estrie,45055,87,514,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
453,Soins physiques et psychiatriques de courte durée,Estrie,45060,195,1299,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
454,Soins physiques et psychiatriques de courte durée,Estrie,45072,2978,22615,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
455,Soins physiques et psychiatriques de courte durée,Estrie,45080,5,41,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
