"rss_etablissement","rts_etablissement","code_etablissement_regroupes_inclus_dans_cisss_ciusss","nom_etablissement_regroupes_inclus_dans_cisss_ciusss","code_etablissement","nom_etablissement","statut","mode_financement","territoire_clsc_installation","code_installation","nom_installation","mct_capacite_service_installation","unite_mesure_installation","capacite_service_installation","capacite_installation","date_extraction" 
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,13317037,Pavillon Bellevue inc.,13317037,Pavillon Bellevue inc.,Privé,Conventionné,12113 - Desjardins,51248136,Pavillon Bellevue,CHSLD,Lit(s) d'hébergement permanent,C,57,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,13317037,Pavillon Bellevue inc.,13317037,Pavillon Bellevue inc.,Privé,Conventionné,12113 - Desjardins,51248136,Pavillon Bellevue,CHSLD,Lit(s) d'hébergement permanent,C,57,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement permanent,C,157,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement permanent,C,157,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement permanent,C,157,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement permanent,C,157,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,26370254,Centre d'accueil Saint-Joseph de Lévis inc.,Privé,Conventionné,12113 - Desjardins,51248144,Centre d'accueil Saint-Joseph de Lévis,CHSLD,Lit(s) d'hébergement permanent,C,157,2024-08-01
13 - Laval,131 - RTS de Laval,11043981,Prodimax inc.,11043981,Prodimax inc.,Privé,Conventionné,13111 - Sainte-Rose-de-Laval,51230597,Centre d'hébergement de La Rive,CHSLD,Lit(s) d'hébergement permanent,C,94,2024-08-01
13 - Laval,131 - RTS de Laval,11043981,Prodimax inc.,11043981,Prodimax inc.,Privé,Conventionné,13111 - Sainte-Rose-de-Laval,51230597,Centre d'hébergement de La Rive,CHSLD,Lit(s) d'hébergement permanent,C,94,2024-05-01
13 - Laval,131 - RTS de Laval,11043981,Prodimax inc.,11043981,Prodimax inc.,Privé,Conventionné,13111 - Sainte-Rose-de-Laval,51230597,Centre d'hébergement de La Rive,CHSLD,Lit(s) d'hébergement permanent,C,94,2024-04-01
13 - Laval,131 - RTS de Laval,11043981,Prodimax inc.,11043981,Prodimax inc.,Privé,Conventionné,13111 - Sainte-Rose-de-Laval,51230597,Centre d'hébergement de La Rive,CHSLD,Lit(s) d'hébergement permanent,C,94,2024-07-01
13 - Laval,131 - RTS de Laval,11043981,Prodimax inc.,11043981,Prodimax inc.,Privé,Conventionné,13111 - Sainte-Rose-de-Laval,51230597,Centre d'hébergement de La Rive,CHSLD,Lit(s) d'hébergement permanent,C,94,2024-06-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,05121 - Granby-Shefford-Bromont,51225993,Santé Courville de Waterloo,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-07-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,05121 - Granby-Shefford-Bromont,51225993,Santé Courville de Waterloo,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-06-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,05121 - Granby-Shefford-Bromont,51225993,Santé Courville de Waterloo,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-05-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,05121 - Granby-Shefford-Bromont,51225993,Santé Courville de Waterloo,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-04-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,05121 - Granby-Shefford-Bromont,51225993,Santé Courville de Waterloo,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-08-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,13111 - Sainte-Rose-de-Laval,53956983,Santé Courville de Laval,CHSLD,Lit(s) d'hébergement permanent,C,68,2024-08-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,13111 - Sainte-Rose-de-Laval,53956983,Santé Courville de Laval,CHSLD,Lit(s) d'hébergement permanent,C,68,2024-05-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,13111 - Sainte-Rose-de-Laval,53956983,Santé Courville de Laval,CHSLD,Lit(s) d'hébergement permanent,C,68,2024-04-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,13111 - Sainte-Rose-de-Laval,53956983,Santé Courville de Laval,CHSLD,Lit(s) d'hébergement permanent,C,68,2024-07-01
13 - Laval,131 - RTS de Laval,11043999,Santé Courville inc.,11043999,Santé Courville inc.,Privé,Conventionné spécifique,13111 - Sainte-Rose-de-Laval,53956983,Santé Courville de Laval,CHSLD,Lit(s) d'hébergement permanent,C,68,2024-06-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,13114 - Chomedey,51233997,CHSLD Saint-Jude,CHSLD,Lit(s) d'hébergement permanent,C,204,2024-07-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,13114 - Chomedey,51233997,CHSLD Saint-Jude,CHSLD,Lit(s) d'hébergement permanent,C,204,2024-06-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,13114 - Chomedey,51233997,CHSLD Saint-Jude,CHSLD,Lit(s) d'hébergement permanent,C,204,2024-05-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,13114 - Chomedey,51233997,CHSLD Saint-Jude,CHSLD,Lit(s) d'hébergement permanent,C,204,2024-04-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,13114 - Chomedey,51233997,CHSLD Saint-Jude,CHSLD,Lit(s) d'hébergement permanent,C,204,2024-08-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,06412 - Saint-Laurent,51234003,CHSLD St-Vincent-Marie,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-08-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,06412 - Saint-Laurent,51234003,CHSLD St-Vincent-Marie,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-05-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,06412 - Saint-Laurent,51234003,CHSLD St-Vincent-Marie,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-04-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,06412 - Saint-Laurent,51234003,CHSLD St-Vincent-Marie,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-07-01
13 - Laval,131 - RTS de Laval,11044955,CHSLD Age3 inc.,11044955,CHSLD Age3 inc.,Privé,Conventionné,06412 - Saint-Laurent,51234003,CHSLD St-Vincent-Marie,CHSLD,Lit(s) d'hébergement permanent,C,66,2024-06-01
13 - Laval,131 - RTS de Laval,11045010,CHSLD de Laval S.E.C.,11045010,CHSLD de Laval S.E.C.,Privé,Non conventionné,13111 - Sainte-Rose-de-Laval,51234516,CHSLD de Laval,CHSLD,Lit(s) d'hébergement permanent,C,100,2024-07-01
13 - Laval,131 - RTS de Laval,11045010,CHSLD de Laval S.E.C.,11045010,CHSLD de Laval S.E.C.,Privé,Non conventionné,13111 - Sainte-Rose-de-Laval,51234516,CHSLD de Laval,CHSLD,Lit(s) d'hébergement permanent,C,100,2024-06-01
13 - Laval,131 - RTS de Laval,11045010,CHSLD de Laval S.E.C.,11045010,CHSLD de Laval S.E.C.,Privé,Non conventionné,13111 - Sainte-Rose-de-Laval,51234516,CHSLD de Laval,CHSLD,Lit(s) d'hébergement permanent,C,100,2024-05-01
13 - Laval,131 - RTS de Laval,11045010,CHSLD de Laval S.E.C.,11045010,CHSLD de Laval S.E.C.,Privé,Non conventionné,13111 - Sainte-Rose-de-Laval,51234516,CHSLD de Laval,CHSLD,Lit(s) d'hébergement permanent,C,100,2024-04-01
13 - Laval,131 - RTS de Laval,11045010,CHSLD de Laval S.E.C.,11045010,CHSLD de Laval S.E.C.,Privé,Non conventionné,13111 - Sainte-Rose-de-Laval,51234516,CHSLD de Laval,CHSLD,Lit(s) d'hébergement permanent,C,100,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CRJDA,Services externes,S,n.a.,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CPEJ,,S,n.a.,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CPEJ,,S,n.a.,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CRJDA,Services externes,S,n.a.,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CLSC,,S,n.a.,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CRJDA,Services externes,S,n.a.,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CLSC,,S,n.a.,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CPEJ,,S,n.a.,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CPEJ,,S,n.a.,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CRJDA,Services externes,S,n.a.,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CLSC,,S,n.a.,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CPEJ,,S,n.a.,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CLSC,,S,n.a.,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CRJDA,Services externes,S,n.a.,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217669,Centre multi. SSS de Laval,CLSC,,S,n.a.,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217685,CRJDA Cartier,CRJDA,Place(s) en internat - unité de vie,C,103,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217685,CRJDA Cartier,CRJDA,Place(s) en internat - unité de vie,C,103,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217685,CRJDA Cartier,CRJDA,Place(s) en internat - unité de vie,C,103,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217685,CRJDA Cartier,CRJDA,Place(s) en internat - unité de vie,C,103,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217685,CRJDA Cartier,CRJDA,Place(s) en internat - unité de vie,C,103,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217693,CRJDA de Laval,CRJDA,Place(s) en internat - unité de vie,C,118,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217693,CRJDA de Laval,CRJDA,Place(s) en internat - unité de vie,C,118,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217693,CRJDA de Laval,CRJDA,Place(s) en internat - unité de vie,C,118,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217693,CRJDA de Laval,CRJDA,Place(s) en internat - unité de vie,C,118,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13113 - Pont-Viau,51217693,CRJDA de Laval,CRJDA,Place(s) en internat - unité de vie,C,118,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51218923,Foyer de groupe pour JDA Lennox,CRJDA,Place(s) en foyer de groupe,C,9,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51218923,Foyer de groupe pour JDA Lennox,CRJDA,Place(s) en foyer de groupe,C,9,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51218923,Foyer de groupe pour JDA Lennox,CRJDA,Place(s) en foyer de groupe,C,9,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51218923,Foyer de groupe pour JDA Lennox,CRJDA,Place(s) en foyer de groupe,C,9,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51218923,Foyer de groupe pour JDA Lennox,CRJDA,Place(s) en foyer de groupe,C,9,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51218931,Foyer de groupe pour JDA de Honfleur,CRJDA,Place(s) en foyer de groupe,C,9,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51218931,Foyer de groupe pour JDA de Honfleur,CRJDA,Place(s) en foyer de groupe,C,9,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51218931,Foyer de groupe pour JDA de Honfleur,CRJDA,Place(s) en foyer de groupe,C,9,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51218931,Foyer de groupe pour JDA de Honfleur,CRJDA,Place(s) en foyer de groupe,C,9,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51218931,Foyer de groupe pour JDA de Honfleur,CRJDA,Place(s) en foyer de groupe,C,9,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13111 - Sainte-Rose-de-Laval,51222172,Foyer de groupe pour JDA des Patriotes,CRJDA,Place(s) en foyer de groupe,C,9,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13111 - Sainte-Rose-de-Laval,51222172,Foyer de groupe pour JDA des Patriotes,CRJDA,Place(s) en foyer de groupe,C,9,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13111 - Sainte-Rose-de-Laval,51222172,Foyer de groupe pour JDA des Patriotes,CRJDA,Place(s) en foyer de groupe,C,9,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13111 - Sainte-Rose-de-Laval,51222172,Foyer de groupe pour JDA des Patriotes,CRJDA,Place(s) en foyer de groupe,C,9,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13111 - Sainte-Rose-de-Laval,51222172,Foyer de groupe pour JDA des Patriotes,CRJDA,Place(s) en foyer de groupe,C,9,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51222180,Foyer de groupe pour JDA Chartrand,CRJDA,Place(s) en foyer de groupe,C,9,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51222180,Foyer de groupe pour JDA Chartrand,CRJDA,Place(s) en foyer de groupe,C,9,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51222180,Foyer de groupe pour JDA Chartrand,CRJDA,Place(s) en foyer de groupe,C,9,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51222180,Foyer de groupe pour JDA Chartrand,CRJDA,Place(s) en foyer de groupe,C,9,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13112 - Duvernay,51222180,Foyer de groupe pour JDA Chartrand,CRJDA,Place(s) en foyer de groupe,C,9,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51222925,Centre serv. amb. de Laval,CHSGS,Consultations externes,S,n.a.,2024-07-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51222925,Centre serv. amb. de Laval,CHSGS,Consultations externes,S,n.a.,2024-06-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51222925,Centre serv. amb. de Laval,CHSGS,Consultations externes,S,n.a.,2024-08-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51222925,Centre serv. amb. de Laval,CHSGS,Consultations externes,S,n.a.,2024-04-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51222925,Centre serv. amb. de Laval,CHSGS,Consultations externes,S,n.a.,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51223402,Centre d'hébergement Sainte-Dorothée,CHSLD,Lit(s) d'hébergement temporaire,C,60,2024-05-01
13 - Laval,131 - RTS de Laval,11045267,CISSS de Laval,11045267,CISSS de Laval,Public,Budget,13114 - Chomedey,51223402,Centre d'hébergement Sainte-Dorothée,CHSLD,Lit(s) d'hébergement temporaire,C,60,2024-04-01
