cod_geo,nom_organisme,desi_org,cod_mrc,nom_mrc,cod_cm,nom_cm,no_reg,desc_reg,type_org,population,no_occur,CBAAX00036,CBAIX00036,CBALX00036,CRAAX00036,CRAIX00036,CRALX00036,CRIIX00036,LRAAX00036,LRALX00036,LRIIX00036,PRAAX00036,PRALX00036,PRIIX00036,CBAAA00316,CBAIA00316,CBALA00316,CRAAA00316,CRAIA00316,CRAIB00316,CRAIX00316,CRALA00316,CRIIX00316,LRAAA00316,LRALA00316,LRIIX00316,PRAAA00316,PRALA00316,PRIIX00316,CRIIX00489,LRIIX00489,PRIIX00489,CRIIX00491,LRIIX00491,PRIIX00491,CRIIX00501,LRIIX00501,PRIIX00501,CRIIX00528,LRIIX00528,PRIIX00528,CBAAX00688,CBAIX00688,CBALX00688,CRAAX00688,CRAIX00688,CRALX00688,CRIIX00688,LRAAX00688,LRALX00688,LRIIX00688,PRAAX00688,PRALX00688,PRIIX00688,CRIIX00771,LRIIX00771,PRIIX00771,CRAAX00812,CRAIX00812,CRALX00812,LRAAX00812,LRAIX00812,LRALX00812,PRAAX00812,PRAIX00812,PRALX00812,CROIX00822,LROIX00822,PROIX00822,CRAAX00828,CRAIX00828,CRALX00828,LRAAX00828,LRAIX00828,LRALX00828,PRAAX00828,PRAIX00828,PRALX00828,CROIX00834,LROIX00834,PROIX00834,CRAAX00844,CRALX00844,CRIIX00844,LRAAX00844,LRALX00844,LRIIX00844,PRAAX00844,PRALX00844,PRIIX00844,CRAAX00860,CRALX00860,CRIIX00860,LRAAX00860,LRALX00860,LRIIX00860,PRAAX00860,PRALX00860,PRIIX00860,CRAAX00870,CRALX00870,CRIIX00870,LRAAX00870,LRALX00870,LRIIX00870,PRAAX00870,PRALX00870,PRIIX00870,CRAAX00876,CRALX00876,CRIIX00876,LRAAX00876,LRALX00876,LRIIX00876,PRAAX00876,PRALX00876,PRIIX00876,CRAAX00883,CRALX00883,CRIIX00883,LRALX00883,LRIIX00883,PRAAX00883,PRALX00883,PRIIX00883,CRIIX00942,LRIIX00942,PRIIX00942,CRIIX00966,LRIIX00966,PRIIX00966,CRIIX01005,LRIIX01005,PRIIX01005,CRIIX01030,LRIIX01030,PRIIX01030,CRIIX01082,LRIIX01082,PRIIX01082,CRIIX01096,LRIIX01096,PRIIX01096,CRIIX01107,LRIIX01107,PRIIX01107,CRIIX01142,LRIIX01142,PRIIX01142,CRIIX01158,LRIIX01158,PRIIX01158,CRIIA01193,CRIIB01193,CRIIC01193,CRIIX01193,LRIIX01193,CRIIA01209,CRIIB01209,CRIIC01209,CRIIX01209,LRIIX01209,CRIIX01231,LRIIX01231,PRIIX01231,CRIIX01234,LRIIX01234,PRIIX01234,CRAAX01362,CRAIX01362,CRALX01362,LRAIX01362,CRAAX01372,CRAIX01372,CRALX01372,LRAIX01372,CRIAX01618,LRIAX01618,CRAAA01616,CRAAX01616,LRAAA01616,LRAAX01616,CRAAA01617,CRAAX01617,LRAAA01617,LRAAX01617,CRALA01567,CRALB01567,CRALC01567,CRALD01567,CRALE01567,LRALX01567,CRIIX01815,LRIIX01815,PRIIX01815,CRIIA01865,CRIIB01865,CRIIC01865,CRIIX01865,LRIIX01865,CRIIA01866,CRIIB01866,CRIIC01866,CRIIX01866,LRIIX01866,CRIIA02111,CRIIB02111,LRIIX02111,PRIIB02111,CRIIA02113,CRIIB02113,LRIIX02113,PRIIB02113,CRIIX02134,LRIIX02134,PRIIX02134 
35005,Notre-Dame-de-Montauban,M,AR350,Mékinac,,,4,Mauricie,Municipalité locale,764,1,,,,,380197,,380197,,,Autres,,,358552,,,,,,,,,,,,,,,,,,,,,,-3832,Gain sur disposition d'immobilisations,-500,,,,,,,,,,,,,,,,36,,,,,40545,,,Budget 2024,,,,,12541,Excédent affecté - Régie,33283,,13718,,,Véhicules incendies,,,13718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66523,,,Dette de fonctionnement,,,87968,,,,,,,,,,,,,,,,,,,,,,,,106885,Autres,35736,59882,Haut et bas de la côte,67926,46703,Organismes municipaux,48002,4034,Autres,13212,635855,-9152,,626703,,133379,2949,,136328,,8993,Frais payés d'avance,8958,,,,,,,,,,,,,,,,,,,,,,Maire,14934,7467,7449,3589,Marcel Picard,,,,,,,,,,,,,,,,,,,,,,,,
35005,Notre-Dame-de-Montauban,M,AR350,Mékinac,,,4,Mauricie,Municipalité locale,764,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Budget 2023,,,160708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36372,Puits,12771,12967,Intérêts courus sur la dette à long terme,6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4978,2489,,,Jean-Louis Martel ,,,,,,,,,,,,,,,,,,,,,,,,
35005,Notre-Dame-de-Montauban,M,AR350,Mékinac,,,4,Mauricie,Municipalité locale,764,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27939,Fosses,,4611,Autres,4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4978,2489,,,Martine Frenette,,,,,,,,,,,,,,,,,,,,,,,,
35005,Notre-Dame-de-Montauban,M,AR350,Mékinac,,,4,Mauricie,Municipalité locale,764,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4978,2489,,,Ginette Bourre,,,,,,,,,,,,,,,,,,,,,,,,
35005,Notre-Dame-de-Montauban,M,AR350,Mékinac,,,4,Mauricie,Municipalité locale,764,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4978,2489,,,Guylaine Gauthier ,,,,,,,,,,,,,,,,,,,,,,,,
35005,Notre-Dame-de-Montauban,M,AR350,Mékinac,,,4,Mauricie,Municipalité locale,764,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4978,2489,,,Sylvie Huot,,,,,,,,,,,,,,,,,,,,,,,,
35005,Notre-Dame-de-Montauban,M,AR350,Mékinac,,,4,Mauricie,Municipalité locale,764,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4978,2489,,,Martin Lavallée,,,,,,,,,,,,,,,,,,,,,,,,
35027,Saint-Tite,V,AR350,Mékinac,,,4,Mauricie,Municipalité locale,3784,1,,29925,,,29579,,29579,,,Taxes répartitions locales,,,43327,,181755,,,145302,24698,170000,,170000,,,,,,178959,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,365197,,,Approvisionnement en eau potable,,,354589,,,,,,1000,,,Stationnement,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213865,"Mutations, redevances et autre",237663,,,,145929,Intérêts et frais courus,213581,,,,1732929,49213,,1782142,Autres,752267,58982,,811249,,181753,Frais payés d'avance,174233,,,,,,,,,,,,,,,,,,,,,,Maire,19572,9792,6586,3293,Annie Pronovost,,,,,,,,,,,,,,,,,,,,,,,Subventions perçu d'avance,3392
35027,Saint-Tite,V,AR350,Mékinac,,,4,Mauricie,Municipalité locale,3784,2,,80000,,,165736,,165736,,,Vidanges fosses septiques,,,106008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101627,,,Distribution eau potable,,,57877,,,,,,14927,,,Protection du lac Pierre Paul,,,14927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6528,3264,,,Marc St-Amant,,,,,,,,,,,,,,,,,,,,,,,,
35027,Saint-Tite,V,AR350,Mékinac,,,4,Mauricie,Municipalité locale,3784,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51247,,,Traitement eaux usées,,,127348,,,,,,11132,,,Protection du Lac Perchaude,,,22895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6528,3264,,,Gilles Goyette,,,,,,,,,,,,,,,,,,,,,,,,
35027,Saint-Tite,V,AR350,Mékinac,,,4,Mauricie,Municipalité locale,3784,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121,,,Course Ptit Sherif,,,543,,,,,,24561,,,Élections,,,19811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6528,3264,,,Guy Baillargeon,,,,,,,,,,,,,,,,,,,,,,,,
35027,Saint-Tite,V,AR350,Mékinac,,,4,Mauricie,Municipalité locale,3784,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70800,,,Budget 2024,,,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6528,3264,,,Josée Chouinard,,,,,,,,,,,,,,,,,,,,,,,,
35027,Saint-Tite,V,AR350,Mékinac,,,4,Mauricie,Municipalité locale,3784,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,,,Asphaltage,,,160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6528,3264,,,Pierre Frigon,,,,,,,,,,,,,,,,,,,,,,,,
35027,Saint-Tite,V,AR350,Mékinac,,,4,Mauricie,Municipalité locale,3784,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,Remplacement des équipements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6528,3264,,,Yvon Laforme,,,,,,,,,,,,,,,,,,,,,,,,
35027,Saint-Tite,V,AR350,Mékinac,,,4,Mauricie,Municipalité locale,3784,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347,,,Skate Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,1,,,,,23638,,23463,,,Insectes piqueurs,,,1045553,,,,,1961895,,1961895,,1961895,,,Autres,,,4096160,,,,,,,91734,Gain sur cession-perte valeur,-322032,,,,,118096,,,-1042054,,464257,,,Créances douteuses,,,2173250,,,,,151288,,,Rachat dette cession d'actifs,,,91753,,273300,excercice subséquant,,,2265183,,,Assainissement,,,1806808,,,,,,,924152,,,Rio Tinto Alcan,,,944949,,,,,,,,,,,,,,,,,,,,,500012,,,Fin Lt act. fonctionnement,,,397572,,,,,,,,,,,,,,,,,,,,,,,0,6424026,Autres,5850955,551066,Prêts fonds Rio Tinto ,728264,1405540,Intérêts sur la dette à LT,1335962,1041887,Pyrhotite,1165047,62118399,14477618,350386,76245631,Autres,39651212,5453730,316699,44788243,Autres,436328,Assurances,419409,,,0,,,0,,,,4071403,Prêts FLI MDEIE,,,,,,,,,,,Maire,119807,18194,59501,,Angers Michel,,,0,,,,,,,,,,,,,,,2603000,1258280,Récupération Mauricie S.E.N.C.,,,,0
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200760,"Gain valeur placement, pmc et réévaluation",2756203,,,,,,,,30913,,30913,,,Autres,,,,,,,,,,,,,,,,,,,,110406,,,Assurance,,,104700,,,,,,,46862,,,Logement Social,,,44440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247405,Prêts fonds local de développement,161418,-419129,Gouv. et organismes municipaux,59271,173836,Autres recettes reportés,99572,,,,,,,,,,,440381,Autres,505769,,,,,,,,,,,,,,,,,,,,,,Conseiller,33331,16665,,,Gignac Josette,,,,,,,,,,,,,,,,,,,,,,,,
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14168,,,Eau,,,499168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94619,Autres,72323,10535089,Autres,11879082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,33331,16665,,,Debons Lucie,,,,,,,,,,,,,,,,,,,,,,,,
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526859,Transfert,5172219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,33331,16665,,,Tremblay Jean-Yves,,,,,,,,,,,,,,,,,,,,,,,,
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,33331,16665,,,Hould Christian,,,,,,,,,,,,,,,,,,,,,,,,
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,33331,16665,,,Déziel Nancy,,,,,,,,,,,,,,,,,,,,,,,,
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,33331,16665,,,Arsenault Guy,,,,,,,,,,,,,,,,,,,,,,,,
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,33331,16665,,,Campagna  Jacynthe,,,,,,,,,,,,,,,,,,,,,,,,
36033,Shawinigan,V,,,,,4,Mauricie,Municipalité locale,51508,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,33331,16665,,,Garceau Louis-Jean,,,,,,,,,,,,,,,,,,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,1,,1095699,,,1131471,,1131471,,,Insectes piqueurs,,,1136875,,2567532,,,3394312,46252,3440564,,3440564,,,Autres,,,2741547,,,,,,,965962,Administration municipale,1512452,,,,,360000,,,2605284,,2605284,,,Administration municipale,,,5987378,,,,,4855227,,,Remboursement de la dette,,,3917627,,1108980,C.E.T.R,1108980,,2024029,,,Auto-assurance,,,1795844,,,,,,,3021132,,,Administration municipale,,,3817708,,,,,,,,,,,,,,,,,,,,,487703,,,Administration municipale,,,633269,,,,,,,,,,,,,,,,,,,,,,,,8922639,Mutations et contraventions,7632778,1000,Organismes du périmètre,1000,12155459,Fournisseurs - immobilisations,15586513,4929021,Ville de Trois-Rivières,3923335,242609133,4807090,-1093655,248509878,"Parc, éclairage et autres",121726418,7335482,,129061900,"Parc, éclairage et autres",2717006,Ville de Trois-Rivières,1891315,219100,Ville de Trois-Rivières,252674,,,,,,,25012,Fonds d'infrastructures,,,,,,,,,,,Maire,155556,18207,,,"Lamarche, Jean",,,,,,,,,,,,,,95000,95000,Festival international de Danse Encore,95000,500000,0,Regroupement des Bingos de T-R,14318,31557223,Autres transferts - Ville,29245326
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57766,Organismes du périmètre,318002,,,,,,,,,,4893528,,,Organismes du périmètre,,,2058610,,,,,4784206,,,Programmes de rénovation ,,,3952250,,1504292,C.D.C.T.R,1194292,,1337489,,,Environnement,,,824614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013769,,,Organismes du périmètre,,,1935251,,,,,,,,,,,,,,,,,,,,,,,,8456242,Divers,5507726,,,,9611514,Retenues - immobilisations,9815351,8207412,Organismes du périmètre,6399466,42662730,18307661,,60970391,Sites d'enfouissement,24851103,3848367,,28699470,Sites d'enfouissement,,,,1051530,Organismes du périmètre,1028139,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Albernhe-Lahaie, Pascale",,,,,,,,,,,,,,95000,0,Accès logement Trois-Rivières,95000,4250000,3365981,S.P.A.M.,3565044,1314285,Autres transferts - organismes,1196696
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4764225,,,Étangs aérés ,,,4707751,,3753078,Autres,3477589,,1107192,,,Parc portuaire,,,791830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744936,Intérêts courus sur la dette,2203393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Auclair, Geneviève",,,,,,,,,,,,,,55000,55000,Classique internationale de canots M. ,55000,10132100,8195632,Les Sages Fous,1568312,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112329,,,Litiges et éventualités,,,4112329,,,,,,1044588,,,Logement abordable,,,594971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545096,Ville de Trois-Rivières - autres,3108272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Bélisle, François",,,,,,,,,,,,,,350000,0,GP3R inc.,350000,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,,,Jeux du Québec,,,1055000,,,,,,940603,,,Sécurité routière,,,971749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822730,Organismes du périmètre,564796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Bellemare, Maryse",,,,,,,,,,,,,,300000,0,Complexe les Estacades,300000,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861297,,,Risques d'opération,,,2752626,,,,,,174594,,,Développement social,,,110825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Bradley, Jonathan",,,,,,,,,,,,,,540000,0,Les Sages Fous,540000,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506000,,,Achats de bacs - 3e voie,,,3600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Carpentier, Dany",,,,,,,,,,,,,,,,,,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000,,,Affecté au budget ,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,19067,9777,6491,,"Cournoyer, Daniel",,,,,,,,,,,,,,,,,,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414206,,,Budget collaboratif des élus,,,280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maire suppléant,66399,8430,5625,,"Cournoyer, Daniel",,,,,,,,,,,,,,,,,,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234500,,,programme d'aide - égouts ,,,234500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Dober, Richard W",,,,,,,,,,,,,,,,,,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60071,,,Vérificateur général,,,44220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Fortin, Pierre-Luc",,,,,,,,,,,,,,,,,,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37716,,,Opérations,,,443300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Lafontaine, Alain",,,,,,,,,,,,,,,,,,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54036,,,Autres,,,125863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Martin, René",,,,,,,,,,,,,,,,,,,,,,,,
37067,Trois-Rivières,V,,,,,4,Mauricie,Municipalité locale,142598,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,43534,18207,,,"Montreuil, Pierre",,,,,,,,,,,,,,,,,,,,,,,,
