Code de postes,Sous-section,Sujet,Facettes (exercice - type de données - consolidation - compétences - spécifique) 
CBALX00599,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Excédent (déficit) accumulé - Réserves financières et fonds réservés,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX00600,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Excédent (déficit) accumulé - Dépenses constatées à taxer ou à pourvoir,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX00601,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Excédent (déficit) accumulé - Investissement net dans les immobilisations et autres actifs,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX00602,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Excédent (déficit) de fonctionnement de l'exercice à des fins fiscales,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX02018,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Immobilisations corporelles et actifs incorporels achetés - Produit de cession,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX02020,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Immobilisations corporelles et actifs incorporels achetés - Réduction de valeur / Reclassement,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX02021,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Immobilisations corporelles et actifs incorporels achetés,Exercice en cours - Budget - Administration municipale - Nature locale
CRALX00575,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Excédent (déficit) de l'exercice,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00576,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Revenus d'investissement,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00577,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Excédent (déficit) de fonctionnement de l'exercice avant conciliation à des fins fiscales,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00578,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00584,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Propriétés destinées à la revente,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00585,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Propriétés destinées à la revente - Coût des propriétés vendues,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00586,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Propriétés destinées à la revente - Réduction de valeur / reclassement,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00587,S13-L,"Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Prêts, placements de portefeuille à titre d'investissement et participations dans des entreprises municipales et des partenariats commerciaux",Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00588,S13-L,"Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Prêts, placements de portefeuille à titre d'investissement et participations dans des entreprises municipales et des partenariats commerciaux - Remboursement ou produit de cession",Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00589,S13-L,"Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Prêts, placements de portefeuille à titre d'investissement et participations dans des entreprises municipales et des partenariats commerciaux - (Gain) perte sur remboursement ou sur cession",Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00590,S13-L,"Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Prêts, placements de portefeuille à titre d'investissement et participations dans des entreprises municipales et des partenariats commerciaux - Provision pour moins-value / réduction de valeur",Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00591,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Financement,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00592,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Financement - Financement à long terme des activités de fonctionnement,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00593,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Financement - Remboursement de la dette à long terme,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00594,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00595,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Activités d'investissement,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00597,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Excédent (déficit) accumulé - Excédent (déficit) de fonctionnement non affecté,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00598,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Excédent (déficit) accumulé - Excédent de fonctionnement affecté,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00599,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Excédent (déficit) accumulé - Réserves financières et fonds réservés,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00600,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Excédent (déficit) accumulé - Dépenses constatées à taxer ou à pourvoir,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00601,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Affectations - Excédent (déficit) accumulé - Investissement net dans les immobilisations et autres actifs,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX00602,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Excédent (déficit) de fonctionnement de l'exercice à des fins fiscales,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX02018,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Immobilisations corporelles et actifs incorporels achetés - Produit de cession,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX02020,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Immobilisations corporelles et actifs incorporels achetés - Réduction de valeur / Reclassement,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX02021,S13-L,Excédent (déficit) de fonctionnement à des fins fiscales (par organismes) - Conciliation à des fins fiscales - Immobilisations corporelles et actifs incorporels achetés,Exercice en cours - Réalisations - Administration municipale - Nature locale
