"Date_reception_demande","Mode_recep_demande","TypePlainte","GroupeAge","sexe","Minorite_visible","Origine_ethnique","Autochtone","Source","Acheminement_Demandeur","NbrePers","Ev_arrondissement","Ev_arrond2","Ev_arrond3","Ev_arrond4","Vc","Ev_service","Ev_service2","Ev_paramunicipal","Autre_entite","Categorie","Categorie2","Categorie3","Charte_vieD","Charte_vieD2","Charte_vieD3","Charte_vieES","Charte_vieES2","Charte_vieES3","Charte_Cult","Charte_Cult2","Charte_Cult3","Charte_ActP","Charte_ActP2","Charte_ActP3","Charte_Env","Charte_Env2","Charte_Env3","Charte_Sec","Charte_Sec2","Charte_Sec3","Charte_ServMun","Charte_ServMun2","Charte_ServMun3","DelaiReponse","resultat_enquete","mode_reponse","Date_fermeture","DelaiTraitement",,, 
"2017-04-21","Courriel","individu","Inconnu","HOMME","Inconnu","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Courriel","2017-04-21",1,,,
"2017-04-21","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-04-21",1,,,
"2017-04-21","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Saint-Léonard",,,,,,,,,"Accès à l'information",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-21",1,,,
"2017-04-21","Courriel","individu","18 à 25 ans","HOMME","Asie du Sud (tamouls, pakis, hindous)","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Courriel","2017-04-21",1,
"2017-04-13","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Courriel","2017-04-19",3,,,
"2017-04-21","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"OBNL","Téléphone","2017-04-21",1,,,
"2017-04-21","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Sécurité - Autre qu'incendie",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-21",1,,,
"2017-04-21","Téléphone","individu","Inconnu","FEMME","Inconnu","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-04-21",1,,,
"2017-04-24","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Cour municipale - Frais/Perception (en lien avec jugement)",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-04-24",1,,,
"2017-04-24","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Services aux citoyens - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-24",1,,,
"2017-04-13","Téléphone","personne morale","PM","PM","PM","PM","False","Internet","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-24",6,,,
"2017-04-24","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - ******Section des agents de stationnement",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-04-24",1,,,
"2017-04-21","Téléphone","individu","Inconnu","FEMME","NON","Grec","False","Inconnu","Demandeur / Mandataire",1,"Saint-Laurent",,,,,,,,,"Domaine public - Occupation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-21",1,,,
"2017-04-13","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Radio","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Courriel","2017-04-21",5,,,
"2017-04-17","Courriel","individu","26 à 40 ans","HOMME","Arabe","Tunisien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Courriel","2017-04-20",3,,,
"2017-04-24","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-24",1,,,
"2017-04-13","Courriel","individu","51 à 64 ans","HOMME","Arabe","Pays inconnu","False","Élu municipal","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"Ruelle",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-18",2,,,
"2017-04-24","Téléphone","individu","Inconnu","HOMME","NON","Français","False","Inconnu","Demandeur / Mandataire",1,"Verdun",,,,,,,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-24",1,,,
"2017-04-21","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Courriel","2017-04-21",1,,,
"2017-04-24","Téléphone","individu","Inconnu","HOMME","Noir","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-04-24",1,,,
"2017-04-24","Téléphone","individu","26 à 40 ans","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Outremont",,,,,,,,,"Services aux citoyens - Délai/Procédure",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-24",1,,,
"2017-04-13","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2017-05-04",14,,,
"2017-04-24","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Concertation des arrondissements  - Toutes directions confondues",,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Fondée - Réglée","Lettre","2017-10-05",115,,,
"2017-04-24","En personne","individu","65 ans et +","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2017-04-24",1,,,
"2017-04-25","Télécopieur","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2017-04-25",1,,,
"2017-04-25","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Le Sud-Ouest",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-25",1,,,
"2017-04-25","Blogue","individu","Inconnu","Inconnu","Inconnu","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Blogue","2017-04-25",1,,,
"2017-04-25","Blogue","individu","Inconnu","HOMME","Inconnu","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Services aux citoyens - Délai/Procédure",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Blogue","2017-04-25",1,,,
"2017-04-25","Téléphone","individu","26 à 40 ans","FEMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,,"Concertation des arrondissements  - Toutes directions confondues",,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Téléphone","2017-05-16",16,,,
"2017-04-26","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"Arbre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-26",1,,,
"2017-04-26","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2017-04-26",1,,,
"2017-04-21","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Courriel","2017-04-25",3,,,
"2017-04-26","Courriel","individu","Inconnu","FEMME","Latino-américain","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Courriel","2017-04-27",2,,,
"2017-04-21","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Élu municipal","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"ZU - Entrée charretière/Stationnement privé",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-26",4,,,
"2017-04-21","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Élu municipal","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"ZU - Permis - Autre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-26",4,,,
"2017-04-25","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Subvention - Autre que logement social",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-26",2,,,
"2017-04-26","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2017-04-26",1,,,
"2017-04-26","Téléphone","individu","Inconnu","FEMME","Inconnu","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2017-04-26",1,,,
"2017-04-26","Téléphone","individu","Inconnu","HOMME","NON","Italien","False","Inconnu","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"ZU - Permis - Autre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-26",1,,,
"2017-04-26","Téléphone","individu","Inconnu","FEMME","Inconnu","Ne sait pas","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Agent de la paix - DAO (excluant comportement)",,,,,,,,,,,,,,,,,,,,,,,,,"Agent de la paix (Art. 11-4)","Téléphone","2017-04-26",1,,,
"2017-04-26","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Verdun",,,,,,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-26",1,,,
"2017-04-26","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,"Eau - Toutes directions confondues",,,,"TP - Aqueduc / Égout",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-26",1,,,
"2017-04-27","Téléphone","individu","Inconnu","FEMME","Inconnu","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2017-04-27",1,,,
"2017-04-26","Télécopieur","individu","26 à 40 ans","FEMME","Latino-américain","Pays inconnu","False","Organisme externe","Demandeur / Mandataire",7,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Logement social/abordable - Accès",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-27",2,,,
"2017-04-27","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Relations locataire/propriétaire (VdM et entités liées)",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-27",1,,,
"2017-04-27","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société de transport de Montréal (STM)",,"Transport en commun",,,,,,,,,,,,,,,,,,,,,,,,,"STM (Art. 11-5)","Téléphone","2017-04-27",1,,,
"2017-04-27","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Sécurité incendie - Toutes directions confondues",,,,"Services aux citoyens - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Téléphone","2017-04-27",1,,,
"2017-04-24","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Le Sud-Ouest",,,,,,,,,"Bibliothèque/Culture",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-27",4,,,
"2017-04-27","Courriel","individu","65 ans et +","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Courriel","2017-04-27",1,,,
"2017-04-27","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2017-04-27",1,,,
"2017-04-28","Courriel","individu","51 à 64 ans","FEMME","NON","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-28",1,,,
"2017-04-28","Courriel","individu","41 à 50 ans","FEMME","NON","Canadien","False","Élu municipal","Demandeur / Mandataire",1,"Saint-Laurent",,,,,,,,,"Fourrière",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-04-28",1,,,
"2017-04-28","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Salubrité - Insectes",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-28",1,,,
"2017-04-28","En personne","individu","51 à 64 ans","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-28",1,,,
"2017-04-28","Téléphone","individu","Inconnu","HOMME","NON","Canadien","True","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-04-28",1,,,
"2017-04-28","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-04-28",1,,,
"2017-04-28","Téléphone","individu","26 à 40 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Téléphone","2017-04-28",1,,,
"2017-04-28","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-04-28",1,,,
"2017-04-28","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"L'Île-Bizard--Sainte-Geneviève",,,,,,,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-05-02",3,,,
"2017-05-01","Courriel","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2017-05-01",1,,,
"2017-05-01","Téléphone","individu","Inconnu","HOMME","Inconnu","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Santé et services sociaux","Téléphone","2017-05-01",1,,,
"2017-05-01","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Téléphone","2017-05-01",1,,,
"2017-05-01","Facebook","individu","26 à 40 ans","HOMME","NON","Canadien","False","Facebook","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Facebook","2017-05-12",10,,,
"2017-05-01","Téléphone","individu","Inconnu","FEMME","NON","Grec","False","Inconnu","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"TP - Compostage/Déchets/Recyclage",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-05-01",1,,,
"2017-05-01","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Téléphone","2017-05-01",1,,,
"2017-05-02","Téléphone","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Salubrité - Insectes",,,,,,,,,,,,,,,,,,,,,,,,,"Pas personnellement visé (Art. 10 par. 1)","Téléphone","2017-05-02",1,,,
"2017-05-02","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2017-05-02",1,,,
"2017-05-02","Téléphone","individu","65 ans et +","HOMME","NON","Grec","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Relations locataire/propriétaire","Téléphone","2017-05-03",2,,,
"2017-05-02","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Élu municipal","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Agent de la paix - DAO (excluant comportement)",,,,,,,,,,,,,,,,,,,,,,,,,"Agent de la paix (Art. 11-4)","Téléphone","2017-05-02",1,,,
