Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement,,, 
2015-04-15,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Désistement avant enquête,Téléphone,2015-05-15,23,,,
2015-05-20,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-05-21,2,,,
2015-05-15,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-19,2,,,
2015-05-14,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-14,1,,,
2015-05-13,Télécopieur,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-15,3,,,
2015-05-19,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-19,1,,,
2015-05-19,Courriel,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Sport et loisir,,,,,,,,,,,,,,,,,,,,,,,,,Désistement avant enquête,Courriel,2015-05-19,1,,,
2015-05-19,Courriel,individu,65 ans et +,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-19,1,,,
2015-05-19,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Télévision,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-19,1,,,
2015-05-19,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-19,1,,,
2015-05-15,Télécopieur,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Pierrefonds-Roxboro,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Plainte non fondée au mérite,Lettre,2015-06-19,25,,,
2015-05-19,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Télévision,Demandeur / Mandataire,1,L'Île-Bizard--Sainte-Geneviève,,,,,,,,,Propreté,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,,2015-05-19,1,,,
2015-05-19,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Sécurité,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-05-19,1,,,
2015-05-19,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-05-19,1,,,
2015-05-19,Téléphone,individu,Inconnu,HOMME,Latino-américain,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-19,1,,,
2015-05-20,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-20,1,,,
2015-05-15,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Arbre,Charte - environnement, developpement durable,,,,,,,,,,,,,,Favoriser la protection de la forêt urbaine,Promouvoir des mesures afin d'augmenter les îlots de fraîcheur,,,,,,,,11,Plainte non fondée au mérite,Lettre,2015-07-08,36,,
2015-05-20,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-20,1,,,
2015-05-20,Blogue,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Blogue,2015-05-20,1,,,
2015-05-20,En personne,personne morale,PM,PM,PM,PM,False,Fonctionnaire,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2015-05-20,1,,,
2015-05-20,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Aqueduc / Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-20,1,,,
2015-05-20,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Directions des affaires civiles,,,,Réclamation monétaire (aqueduc / égout),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-20,1,,,
2015-05-13,Téléphone,personne morale,PM,PM,PM,PM,False,Internet,Demandeur / Mandataire,1,Outremont,,,,,,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-13,1,,,
2015-05-13,Téléphone,personne morale,PM,PM,PM,PM,False,Internet,Demandeur / Mandataire,1,Outremont,,,,,,,,,Décision Conseil d'arrondissement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé après enquête,Téléphone,2015-05-21,6,,,
2015-05-21,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Journal,Demandeur / Mandataire,1,,,,,Conseil de la ville,,,,,Décision Conseil municipal,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-21,1,,,
2015-05-21,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,Inconnu,HOMME,NON,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,Inconnu,HOMME,Inconnu,Italien,False,Inconnu,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Accessibilité universelle,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,26 à 40 ans,HOMME,Arabe,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-21,1,,,
2015-04-30,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Déneigement,,,,,,,,,,,,,,,,,,,,,,,,,Désistement avant enquête,Téléphone,2015-05-19,13,,,
2015-05-21,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-19,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-25,5,,,
2015-05-21,En personne,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2015-05-21,1,,,
2015-05-20,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Mise en valeur du territoire - Direction de l'habitation,,,,Subvention autre que logement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-21,2,,,
2015-05-21,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Lachine,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-21,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Circulation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-21,1,,,
2015-05-22,Facebook,individu,Inconnu,FEMME,Inconnu,Canadien,False,Facebook,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-22,1,,,
2015-05-22,Courriel,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Concertation des arrondissements  - Toutes directions confondues,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-05-22,1,,,
2015-05-22,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-22,1,,,
2015-05-22,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-22,1,,,
2015-05-22,Téléphone,individu,65 ans et +,FEMME,Inconnu,Canadien,False,B.A.M,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-22,1,,,
2015-05-22,Téléphone,individu,Inconnu,FEMME,NON,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,LaSalle,,,,,,,,,Décision Conseil d'arrondissement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-25,2,,,
2015-05-25,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Accès à l'information,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-25,1,,,
2015-05-21,Courriel,individu,Inconnu,HOMME,Noir,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-21,1,,,
2015-05-22,Poste,individu,65 ans et +,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,5,Réglé par médiation,Lettre,2015-11-27,132,,,
2015-05-25,Courriel,individu,26 à 40 ans,HOMME,Latino-américain,Pays inconnu,False,Internet,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Ruelle,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-05-25,1,,,
2015-05-25,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-25,1,,,
2015-05-25,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-25,1,,,
2015-05-25,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Circulation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-25,1,,,
2015-05-25,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Directions des affaires civiles,,,,Réclamation monétaire (travaux municipaux),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-25,1,,,
2015-05-25,Courriel,individu,18 à 25 ans,HOMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-25,1,,,
2015-05-25,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Directions des affaires civiles,,,,Réclamation monétaire (événement climatique),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-25,1,,,
2015-05-25,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Sécurité,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-25,1,,,
2015-05-25,Courriel,individu,Inconnu,HOMME,Inconnu,Belge,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-26,2,,,
2015-05-26,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-26,1,,,
2015-05-26,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-26,1,,,
2015-05-26,Téléphone,individu,65 ans et +,FEMME,NON,Italien,False,B.A.M,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Ruelle,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-26,1,,,
2015-05-26,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-26,1,,,
2015-05-26,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-26,1,,,
2015-05-26,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Bibliothèque,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,,2015-05-26,1,,,
2015-05-25,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-27,3,,,
2015-05-26,En personne,individu,41 à 50 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Lachine,,,,,,,,,Fourrière (entreposage de meubles),,,,,,,,,,,,,,,,,,,,,,,,,Désistement avant enquête,En personne,2015-05-26,1,,,
2015-05-26,Téléphone,individu,Inconnu,HOMME,Inconnu,Italien,False,Fonctionnaire,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Bibliothèque,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-27,2,,,
2015-05-25,Courriel,individu,65 ans et +,FEMME,Asiatique,Philippin,False,Internet,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-26,2,,,
2015-05-25,Courriel,individu,65 ans et +,FEMME,Asiatique,Philippin,False,Internet,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-05-26,2,,,
2015-05-25,Courriel,individu,65 ans et +,FEMME,Asiatique,Philippin,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Relations locataire/locateur,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-26,2,,,
2015-06-01,Téléphone,individu,Inconnu,FEMME,Arabe,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-06-01,1,,,
2015-05-22,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,1,Réglé par médiation,Lettre,2015-06-10,14,,,
2015-05-27,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,Verdun,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-27,1,,,
2015-05-27,Téléphone,individu,Inconnu,FEMME,Asiatique,Chinois,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-27,1,,,
2015-05-25,Téléphone,individu,26 à 40 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Sécurité,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-05-27,3,,,
2015-05-27,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-27,1,,,
2015-05-27,Téléphone,individu,65 ans et +,HOMME,Inconnu,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-28,2,,,
2015-06-02,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-06-04,3,,,
2015-05-27,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-05-28,2,,,
2015-05-28,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-28,1,,,
2015-05-28,Courriel,individu,51 à 64 ans,FEMME,Noir,Haitien,False,Radio,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-05-28,1,,,
2015-05-15,En personne,personne morale,PM,PM,PM,PM,False,Parent ou ami,Demandeur / Mandataire,2,,,,,,Police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2015-05-15,1,,,
2015-05-29,En personne,individu,26 à 40 ans,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2015-05-29,1,,,
2015-05-29,En personne,individu,26 à 40 ans,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,,,,,Conseil de la ville,,,,,Décision Conseil municipal,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2015-05-29,1,,,
2015-05-29,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-05-29,1,,,
2015-05-29,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-29,1,,,
2015-05-29,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-05-29,1,,,
