Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement 
2014-04-23,Téléphone,individu,51 à 64 ans,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service du contrôleur général - Toutes divisions confondues,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-23,1
2014-04-23,Téléphone,individu,65 ans et +,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. ayant lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-23,1
2014-04-23,Téléphone,individu,Inconnu,FEMME,Inconnu,Ne sait pas,False,Fonctionnaire,Demandeur / Mandataire,1,Verdun,,,,,,,,,Zonage/Urbanisme/Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-23,1
2014-04-23,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Verdun,,,,,,,,,Zonage/Urbanisme/Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-23,1
2014-04-23,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (autres),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-23,1
2014-04-14,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,2,Verdun,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,1,Réglé par médiation,,2014-08-20,88
2014-04-23,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Ser. mise en valeur du territoire - Direction de l'habitation,,,,Subvention autre que logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-23,1
2014-04-23,Courriel,individu,51 à 64 ans,HOMME,NON,Français,False,Ancien demandeur,Demandeur / Mandataire,3,Verdun,,,,,,,,,Déchets/Recyclage/Compostage,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-04-23,1
2014-04-22,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-22,1
2014-04-22,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,LaSalle,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-04-23,2
2014-04-22,Courriel,individu,26 à 40 ans,FEMME,NON,Français,False,Inconnu,Demandeur / Mandataire,1,Villeray/Saint-Michel/Parc-Extension,,,,,,,,,Propreté,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-04-23,2
2014-04-24,Téléphone,individu,Inconnu,FEMME,Arabe,Turc,False,Internet,Demandeur / Mandataire,1,Villeray/Saint-Michel/Parc-Extension,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-24,1
2014-04-24,Téléphone,individu,Inconnu,FEMME,Arabe,Turc,False,Internet,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (aqueduc/égout),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-24,1
2014-04-17,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-22,2
2014-04-24,Courriel,individu,26 à 40 ans,HOMME,Noir,Malien,False,Internet,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (autres),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Lettre,2014-04-24,1
2014-04-24,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,Cabinet du maire,,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-24,1
2014-04-25,Téléphone,individu,26 à 40 ans,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-25,1
2014-04-25,Téléphone,individu,26 à 40 ans,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Droits acquis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-25,1
2014-04-25,Téléphone,individu,18 à 25 ans,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-25,1
2014-04-28,Téléphone,individu,65 ans et +,HOMME,NON,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2014-04-28,1
2014-04-25,Téléphone,individu,Inconnu,FEMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges/Notre-Dame-de-Grâce,,,,,,,,,Salubrité et entretien (autres),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-25,1
2014-04-28,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - ******Centre des services partagés,,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-28,1
2014-04-25,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,,2014-04-25,1
2014-04-28,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Ile-Bizard--Sainte-Geneviève,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-28,1
2014-04-28,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,B.A.M,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-28,1
2014-04-28,Courriel,individu,41 à 50 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,Service de police - Direction des opérations,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-04-28,1
2014-04-28,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-28,1
2014-04-28,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Rosemont/La Petite-Patrie,,,,,,,,,Ruelle,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-04-28,1
2014-04-24,En personne,individu,Inconnu,HOMME,NON,Grec,False,Inconnu,Demandeur / Mandataire,2,Pierrefonds-Roxboro,,,,,,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,En Traitement,,,
2014-09-12,Courriel,personne morale,PM,PM,PM,PM,False,Parent ou ami,Demandeur / Mandataire,3,Le Sud-Ouest,,,,,,,,,Qualité des services,Charte - services municipaux,,,,,,,,,,,,,,,,,,,,Rendre des services municipaux de manière compétente, respectueuse et non discriminatoire,,,,En Traitement,,,
2014-04-28,Courriel,individu,51 à 64 ans,FEMME,NON,Pays inconnu,False,Inconnu,Demandeur / Mandataire,2,,,,,,,,Société d'habitation et de développement de Montréal (SHDM),,Logement social/HLM/Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-04-28,1
2014-04-28,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,2,Ahuntsic-Cartierville,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-04-28,1
2014-04-29,Courriel,individu,41 à 50 ans,FEMME,Arabe,Marocain,False,Parent ou ami,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-04-29,1
2014-04-29,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,******Service de la qualité de vie - Dir. de la culture et du patrimoine,,,,Bibliothèque,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-29,1
2014-04-24,Courriel,individu,Inconnu,HOMME,Arabe,Libanais,False,Inconnu,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Salubrité et entretien (autres),Charte - vie économique et sociale,,,,,Prendre des mesures afin que les logements soient conformes aux normes de salubrité lorsque la santé et la sécurité sont mises en cause,,,,,,,,,,,,,,,,,,18,Refus de collaboration ou de règlement,Lettre,2014-09-12,98
2014-04-24,Télécopieur,individu,51 à 64 ans,HOMME,NON,Italien,False,Parent ou ami,Demandeur / Mandataire,2,Montréal-Nord,,,,,,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,15,Réglé par médiation,Lettre,2014-12-12,162
2014-04-29,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Internet,Demandeur / Mandataire,2,Pierrefonds-Roxboro,,,,,,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-29,1
2014-04-29,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Internet,Demandeur / Mandataire,2,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (aqueduc/égout),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-29,1
2014-04-29,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-29,1
2014-04-30,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-30,1
2014-04-30,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,******Service de la qualité de vie - Dir. de la diversité sociale,,,,Accessibilité universelle,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-30,1
2014-04-30,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,****Serv. Infrastructure, transport et environnement - Direction des infrastructures,,,,Voirie/Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-30,1
2014-04-30,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,X-Tous les arrondissements,,,,,,,,,Circulation,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-30,1
2014-04-30,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-04-30,1
2014-05-01,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-05-01,1
2014-04-30,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Fourrière (entreposage de meubles),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-30,1
2014-04-30,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social/HLM/Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-04-30,1
2014-05-01,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction de l'évaluation foncière,,,,Évaluation/Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-05-01,1
2014-05-01,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-01,1
2014-05-01,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-05-01,1
2014-05-01,Téléphone,individu,Inconnu,HOMME,Noir,Haitien,False,Fonctionnaire,Demandeur / Mandataire,2,Montréal-Nord,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-05-01,1
2014-05-02,Courriel,individu,Inconnu,HOMME,NON,Canadien,True,Fonctionnaire,Demandeur / Mandataire,1,,,,,,****Service du capital humain et des communications - Direction du capital humain,,,,Relation de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-05-02,1
2014-05-02,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-02,1
2014-05-02,En personne,individu,65 ans et +,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Ser. mise en valeur du territoire - Direction de l'habitation,,,,Subvention autre que logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2014-05-02,1
2014-05-02,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Zonage/Urbanisme/Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-05-02,1
2014-05-05,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-05-05,1
2014-05-06,Télécopieur,individu,26 à 40 ans,HOMME,NON,Canadien,False,Journal,Demandeur / Mandataire,3,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Zonage/Urbanisme/Dérogation,,,,,,,,,,,,,,,,,,,,,,,,8,Plainte non fondée au mérite,Lettre,2014-05-29,17
2014-05-05,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-05-05,1
2014-05-05,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Zonage/Urbanisme/Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-05-05,1
2014-06-04,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Qualité des services,Charte - services municipaux,,,,,,,,,,,,,,,,,,,,Rendre des services municipaux de manière compétente, respectueuse et non discriminatoire,,,,En Traitement,,,
2014-05-05,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-05,1
2014-05-05,Courriel,individu,41 à 50 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (nid-de-poule),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-05-05,1
2014-05-05,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-05,1
2014-05-05,En personne,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Finances - ******Centre des services partagés,,,,Évaluation/Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2014-05-05,1
2014-05-05,Téléphone,individu,18 à 25 ans,FEMME,Inconnu,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,3,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-05,1
2014-05-28,En personne,individu,51 à 64 ans,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social/HLM/Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-06-02,4
2014-05-06,Courriel,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Stationnement/SRRR/Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-05-06,1
2014-05-07,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-07,1
2014-05-07,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Fonctionnaire,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-05-07,1
2014-06-11,Poste,individu,41 à 50 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Verdun,,,,,,,,,Salubrité et entretien (autres),,,,,,,,,,,,,,,,,,,,,,,,,Désistement avant enquête,Lettre,2014-06-16,4
2014-05-08,Courriel,individu,41 à 50 ans,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-05-08,1
2014-05-08,Courriel,individu,41 à 50 ans,FEMME,NON,Roumain,False,Internet,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-05-08,1
2014-05-08,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-08,1
2014-05-07,Poste,individu,65 ans et +,FEMME,NON,Canadien,False,Journal,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-05-08,2
2014-05-08,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-08,1
2014-11-04,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-11-04,1
2014-05-08,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Subvention autre que logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-05-08,1
2014-05-07,Courriel,personne morale,PM,PM,PM,PM,False,Fonctionnaire,Demandeur / Mandataire,2,,,,,,Finances - ******Centre des services partagés,,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,12,Plainte non fondée au mérite,Lettre,2014-06-26,35
2014-05-08,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Rosemont/La Petite-Patrie,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-05-08,1
2014-05-09,Courriel,individu,Inconnu,HOMME,Asie du Sud (tamouls, pakis, hindous),Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-05-09,1
2014-05-09,En personne,individu,65 ans et +,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction de l'évaluation foncière,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2014-05-09,1
2014-05-09,Courriel,individu,51 à 64 ans,HOMME,NON,Italien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,****Serv. Infrastructure, transport et environnement - Direction des infrastructures,,,,Voirie/Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Plainte non fondée au mérite,,2014-10-03,102
