"Date_reception_demande","Mode_recep_demande","TypePlainte","GroupeAge","sexe","Minorite_visible","Origine_ethnique","Autochtone","Source","Acheminement_Demandeur","NbrePers","Ev_arrondissement","Ev_arrond2","Ev_arrond3","Ev_arrond4","Vc","Ev_service","Ev_service2","Ev_paramunicipal","Autre_entite","Categorie","Categorie2","Categorie3","Charte_vieD","Charte_vieD2","Charte_vieD3","Charte_vieES","Charte_vieES2","Charte_vieES3","Charte_Cult","Charte_Cult2","Charte_Cult3","Charte_ActP","Charte_ActP2","Charte_ActP3","Charte_Env","Charte_Env2","Charte_Env3","Charte_Sec","Charte_Sec2","Charte_Sec3","Charte_ServMun","Charte_ServMun2","Charte_ServMun3","DelaiReponse","resultat_enquete","mode_reponse","Date_fermeture","DelaiTraitement",,, 
"2018-03-28","Courriel","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Courriel","2018-03-29",2,,,
"2018-03-28","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-03-28",1,,,
"2018-03-29","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Montréal-Nord",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-03-29",1,,,
"2018-03-29","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Santé et services sociaux","Courriel","2018-03-29",1,,,
"2018-03-29","Téléphone","individu","41 à 50 ans","FEMME","NON","Roumain","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2018-03-29",1,,,
"2018-03-29","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-03-29",1,,,
"2018-04-03","Téléphone","individu","65 ans et +","HOMME","NON","Roumain","False","Fonctionnaire","Demandeur / Mandataire",1,"Montréal-Nord",,,,,,,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-03",1,,,
"2018-03-29","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2018-03-29",1,,,
"2018-04-03","Télécopieur","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-04-03",1,,,
"2018-03-29","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Santé et services sociaux","Téléphone","2018-03-29",1,,,
"2018-03-27","Téléphone","individu","65 ans et +","HOMME","NON","Polonais","False","Inconnu","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"ZU - Permis - Autre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-03",4,,,
"2018-04-03","Blogue","individu","Inconnu","HOMME","NON","Canadien","False","Blogue","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Blogue","2018-04-03",1,,,
"2018-04-03","Courriel","individu","51 à 64 ans","HOMME","NON","Serbe","False","Journal","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Courriel","2018-04-03",1,,,
"2018-04-03","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Élu municipal","Demandeur / Mandataire",1,"Lachine",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-04-04",2,,,
"2018-04-03","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre municipalité","Téléphone","2018-04-03",1,,,
"2018-04-03","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Services aux citoyens - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-03",1,,,
"2018-03-29","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-03-29",1,,,
"2018-03-28","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2018-03-28",1,,,
"2018-03-28","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2018-03-28",1,,,
"2018-04-04","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2018-04-04",1,,,
"2018-04-04","Téléphone","individu","Inconnu","FEMME","Asiatique","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"TP - Aqueduc / Égout",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-04",1,,,
"2018-03-22","Courriel","individu","- 18 ans","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Services aux citoyens - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Courriel","2018-03-28",5,,,
"2018-04-05","Courriel","individu","41 à 50 ans","FEMME","Asie du Sud (tamouls, pakis, hindous)","Indien de l'Inde","False","Ancien demandeur","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-04-05",1,
"2018-03-28","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-03-28",1,,,
"2018-04-04","Téléphone","individu","Inconnu","FEMME","Noir","Haitien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Finances - Toutes directions confondues",,,,"Taxe foncière/Évaluation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-04",1,,,
"2018-04-04","Courriel","individu","51 à 64 ans","HOMME","Arabe","Algerien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Eau - Toutes directions confondues","Finances - Toutes directions confondues",,,"Taxe - Autre que foncière",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-04-05",2,,,
"2018-04-03","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2018-04-05",3,,,
"2018-04-06","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,"**********Infrastructures"," voirie et transports - Direction des infrastructures",,,,"TP - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-04-10",3,,
"2018-04-06","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Lachine",,,,,,,,,"Nuisance - Bruit","Charte - environnement"," developpement durable",,,,,,,,,,,,,,"Prendre des mesures visant à limiter les nuisances abusives issues du bruit",,,,,,,,,,"Fondée - Réglée","Lettre","2018-05-16",29,,
"2018-04-06","Courriel","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Autres motifs)","Courriel","2018-04-11",4,,,
"2018-04-06","Courriel","individu","41 à 50 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-04-11",4,,,
"2018-04-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"LaSalle",,,,,,,,,"Sports et loisirs",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-06",1,,,
"2018-03-28","Courriel","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Courriel","2018-04-11",9,,,
"2018-04-09","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage corporel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-09",1,,,
"2018-04-09","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",2,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Salubrité - Moisissures",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-09",1,,,
"2018-04-09","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Entretien","Charte - vie économique et sociale",,,,,"Prendre des mesures afin que les logements soient conformes aux normes de salubrité lorsque la santé et la sécurité sont mises en cause",,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-07-03",57,,,
"2018-04-05","Courriel","individu","Inconnu","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Saint-Léonard",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2018-04-12",6,,,
"2018-04-08","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement fédéral","Téléphone","2018-04-10",2,,,
"2018-04-06","Courriel","individu","51 à 64 ans","HOMME","Arabe","Pays inconnu","False","Ancien demandeur","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"Nuisance - Autre ou Combinaison","Charte - environnement"," developpement durable",,,,,,,,,,,,,,"Prendre des mesures visant à limiter les nuisances abusives issues du bruit","Prendre des mesures visant à limiter les nuisances abusives issues de la circulation",,,,,,,,,"Non fondée","Lettre","2018-07-09",62,,
"2018-04-06","Courriel","individu","51 à 64 ans","HOMME","Arabe","Pays inconnu","False","Ancien demandeur","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"ZU - Autre",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-07-12",65,,,
"2018-04-07","Courriel","individu","Inconnu","HOMME","Asiatique","Coréen (Sud et Nord)","False","Internet","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2018-04-10",2,,,
"2018-04-10","Téléphone","individu","26 à 40 ans","HOMME","Inconnu","Pays inconnu","False","Parent ou ami","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Subvention - Autre que logement social",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Téléphone","2018-04-10",1,,,
"2018-04-10","En personne","individu","51 à 64 ans","FEMME","Asiatique","Chinois","False","Fonctionnaire","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"Jardin communautaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2018-04-10",1,,,
"2018-04-05","Courriel","individu","Inconnu","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Ayant lien avec la Ville","Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-04-12",6,,,
"2018-04-11","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2018-04-11",1,,,
"2018-04-11","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-04-11",1,,,
"2018-04-09","Poste","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Courriel","2018-04-10",2,,,
"2018-04-11","Téléphone","individu","Inconnu","HOMME","NON","Italien","False","Élu municipal","Demandeur / Mandataire",1,,,,,,"**********Diversité sociale et sports - Toutes directions confondues",,,,"Sports et loisirs",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-11",1,,,
"2018-04-16","Courriel","individu","18 à 25 ans","FEMME","Inconnu","Pays inconnu","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Éducation","Téléphone","2018-04-16",1,,,
"2018-04-10","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Courriel","2018-04-11",2,,,
"2018-04-05","Courriel","individu","26 à 40 ans","HOMME","Asiatique","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,"**********Infrastructures"," voirie et transports - Direction des infrastructures",,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-04-10",4,,
"2018-04-09","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"TP - Propreté","Charte - services municipaux",,,,,,,,,,,,,,,,,,,,"Prendre des mesures adéquates visant à assurer la propreté du domaine public",,,,"Non fondée",,"2018-11-28",161,,,
"2018-04-09","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",2,"Le Plateau-Mont-Royal",,,,,,,,,"TP - Compostage/Déchets/Recyclage","Charte - environnement"," developpement durable",,,,,,,,,,,,,,"Prendre des mesures visant à contrôler les nuisances abusives découlant du dépôt des ordures",,,,,,,,,,"Désistement",,"2019-05-30",281,,
"2018-04-11","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2018-04-11",1,,,
"2018-04-08","Courriel","individu","65 ans et +","FEMME","Arabe","Pays inconnu","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-04-10",2,,,
"2018-04-12","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-12",1,,,
"2018-04-12","Téléphone","individu","26 à 40 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Salubrité - Insectes",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-12",1,,,
"2018-04-09","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,"Finances - Toutes directions confondues",,,,"Taxe foncière/Évaluation",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-05-25",34,,,
"2018-04-13","Téléphone","individu","Inconnu","HOMME","NON","Italien","False","Inconnu","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Téléphone","2018-04-13",1,,,
"2018-04-11","Courriel","individu","Inconnu","HOMME","NON","Pays inconnu","False","Ancien demandeur","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"Nuisance - Autre ou Combinaison","Charte - environnement"," developpement durable",,,,,,,,,,,,,,"Prendre des mesures visant à limiter les nuisances abusives issues du bruit","Prendre des mesures visant à limiter les nuisances abusives issues de la circulation",,,,,,,,,"Non fondée","Lettre","2018-07-09",59,,
"2018-04-10","Téléphone","individu","Inconnu","HOMME","NON","Français","False","Inconnu","Demandeur / Mandataire",1,"Le Sud-Ouest",,,,,,,,,"TP - Compostage/Déchets/Recyclage",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-10",1,,,
"2018-04-11","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Entretien",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-11",1,,,
"2018-04-11","Téléphone","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Gestion et planification immobilière - Toutes directions confondues",,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-11",1,,,
"2018-04-11","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-04-11",1,,,
"2018-04-10","Courriel","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"ZU - Autre",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-07-09",60,,,
