no_civiq,Rue,Rue_De,Rue_A,Nom_parc,Sigle,Nom_arrond,Invent,Coord_X,Coord_Y,Injections,Longitude,Latitude 
0,"Pierre-De Coubertin, avenue","Parkville, avenue","Desautels, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302109.517,5049085.5,2018,-73.53447694,45.58167158
0,"Pierre-De Coubertin, avenue","Saint-Émile, rue","Lapointe, boulevard",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302861.156,5050825,2018,-73.52485204,45.59732661
0,"Pierre-De Coubertin, avenue","Mercier, avenue","Lebrun, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302976.688,5051100.5,2018,-73.52337218,45.59980595
4696,"Pierre-De Coubertin, avenue","Aird, avenue","Sicard, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,301084.627,5046635.5,2018,-73.54759167,45.55962098
4702,"Pierre-De Coubertin, avenue","Sicard, rue","Leclaire, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301095.522,5046660.5,2018,-73.54745230,45.55984600
4780,"Pierre-De Coubertin, avenue","Leclaire, rue","Théodore, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301136.609,5046752.5,2018,-73.54692668,45.56067406
4780,"Pierre-De Coubertin, avenue","Leclaire, rue","Théodore, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301139.672,5046759.5,2018,-73.54688750,45.56073707
4780,"Pierre-De Coubertin, avenue","Leclaire, rue","Théodore, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301142.891,5046766,2018,-73.54684631,45.56079557
4800,"Pierre-De Coubertin, avenue","Leclaire, rue","Théodore, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301154.453,5046791.5,2018,-73.54669840,45.56102509
5900,"Pierre-De Coubertin, avenue","Louis-Veuillot, rue","Bossuet, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301715.342,5048179,2018,-73.53952233,45.57351298
6052,"Pierre-De Coubertin, avenue","Du Quesne, rue","Pépinière, avenue de la",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301794.224,5048346.5,2018,-73.53851268,45.57502054
6500,"Pierre-De Coubertin, avenue","Repentigny, avenue de","Granby, avenue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301993.021,5048787,2018,-73.53596805,45.57898513
6500,"Pierre-De Coubertin, avenue","Repentigny, avenue de","Granby, avenue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301996.52,5048794.5,2018,-73.53592326,45.57905263
6510,"Pierre-De Coubertin, avenue","Repentigny, avenue de","Granby, avenue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302002.333,5048807.5,2018,-73.53584884,45.57916963
6520,"Pierre-De Coubertin, avenue","Repentigny, avenue de","Granby, avenue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302011.052,5048827,2018,-73.53573723,45.57934513
6550,"Pierre-De Coubertin, avenue","Granby, avenue de","Langelier, boulevard",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302033.922,5048877.5,2018,-73.53544446,45.57979964
6560,"Pierre-De Coubertin, avenue","Granby, avenue de","Langelier, boulevard",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302046.016,5048903,2018,-73.53528964,45.58002914
6560,"Pierre-De Coubertin, avenue","Granby, avenue de","Langelier, boulevard",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302040.859,5048892,2018,-73.53535566,45.57993014
6580,"Pierre-De Coubertin, avenue","Granby, avenue de","Langelier, boulevard",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302052.484,5048918.5,2018,-73.53520684,45.58016864
6666,"Pierre-De Coubertin, avenue","Langelier, boulevard","Parkville, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302089.741,5048998,2018,-73.53472987,45.58088415
6666,"Pierre-De Coubertin, avenue","Langelier, boulevard","Parkville, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302078.334,5048973,2018,-73.53487590,45.58065915
6666,"Pierre-De Coubertin, avenue","Langelier, boulevard","Parkville, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302083.116,5048986.5,2018,-73.53481470,45.58078065
8296,"Pierre-De Coubertin, avenue","Saint-Émile, rue","Lapointe, boulevard",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302891.906,5050858.5,2018,-73.52445802,45.59762814
8402,"Pierre-De Coubertin, avenue","Saint-Donat, rue","Mercier, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302936.594,5050967.5,2018,-73.52388562,45.59860908
8426,"Pierre-De Coubertin, avenue","Saint-Donat, rue","Mercier, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302953.25,5051008,2018,-73.52367227,45.59897355
8426,"Pierre-De Coubertin, avenue","Saint-Donat, rue","Mercier, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302957.594,5051019.5,2018,-73.52361663,45.59907704
8500,"Pierre-De Coubertin, avenue","Mercier, avenue","Lebrun, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302978.532,5051072.5,2018,-73.52334844,45.59955401
8520,"Pierre-De Coubertin, avenue","Mercier, avenue","Lebrun, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302988.469,5051095.5,2018,-73.52322115,45.59976099
8534,"Pierre-De Coubertin, avenue","Mercier, avenue","Lebrun, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302992.501,5051105.5,2018,-73.52316950,45.59985098
8540,"Pierre-De Coubertin, avenue","Lebrun, avenue","Baldwin, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303013.531,5051161.5,2018,-73.52291264,45.60021075
8570,"Pierre-De Coubertin, avenue","Lebrun, avenue","Baldwin, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303017.375,5051160,2018,-73.52285085,45.60034146
8576,"Pierre-De Coubertin, avenue","Lebrun, avenue","Baldwin, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303021.844,5051170.5,2018,-73.52279360,45.60043595
8580,"Pierre-De Coubertin, avenue","Lebrun, avenue","Baldwin, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303023.906,5051177,2018,-73.52276720,45.60049444
8620,"Pierre-De Coubertin, avenue","Baldwin, rue","Pierre-Tétreault, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303052.031,5051244.5,2018,-73.52240691,45.60110190
8620,"Pierre-De Coubertin, avenue","Baldwin, rue","Pierre-Tétreault, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303048.531,5051236,2018,-73.52245175,45.60102540
8650,"Pierre-De Coubertin, avenue","Baldwin, rue","Pierre-Tétreault, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303060,5051261.5,2018,-73.52230482,45.60125489
8660,"Pierre-De Coubertin, avenue","Baldwin, rue","Pierre-Tétreault, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303063.063,5051270,2018,-73.52226559,45.60133138
9572,"Pierre-De Coubertin, avenue","De Contrecoeur, rue","Hector, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303455.781,5052303.5,2018,-73.51723423,45.61063196
9578,"Pierre-De Coubertin, avenue","De Contrecoeur, rue","Hector, avenue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,303460.906,5052323.5,2018,-73.51716858,45.61081194
0,"Pierre-De Coubertin, avenue","Liébert, rue","Saint-Émile, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302848.719,5050751.5,2018,-73.52501116,45.59666521
8289,"Souligny, avenue","Saint-Émile, rue","Lapointe, boulevard",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303215.406,5050695.5,2018,-73.52031085,45.59616223
615,"Valois, avenue","Charles-Séraphin-Rodier, rue","Sainte-Catherine Est, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301904.465,5045037.2304,2018,-73.53708058,45.54524308
615,"Valois, avenue","Charles-Séraphin-Rodier, rue","Sainte-Catherine Est, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301893.6731,5045042.3704,2018,-73.53721882,45.54528929
1515,"Valois, avenue","Sainte-Catherine Est, rue","Adam, rue",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,301739.649,5045110,2018,-73.53919169,45.54589719
1529,"Valois, avenue","Sainte-Catherine Est, rue","Adam, rue",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,301723.494,5045116,2018,-73.53939862,45.54595110
1529,"Valois, avenue","Sainte-Catherine Est, rue","Adam, rue",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,301730.056,5045114,2018,-73.53931457,45.54593314
592,"Valois, avenue","Charles-Séraphin-Rodier, rue","Sainte-Catherine Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301946.31,5045006,2018,-73.53654453,45.54496223
602,"Valois, avenue","Charles-Séraphin-Rodier, rue","Sainte-Catherine Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301936.06,5045010.5,2018,-73.53667582,45.54500268
1528,"Valois, avenue","Sainte-Catherine Est, rue","Adam, rue",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,301721.806,5045102.5,2018,-73.53942015,45.54582962
1528,"Valois, avenue","Sainte-Catherine Est, rue","Adam, rue",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,301711.18,5045107.5,2018,-73.53955626,45.54587456
5535,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300876.561,5049492,2018,-73.55027979,45.58532353
5545,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300865.591,5049497.5,2018,-73.55042042,45.58537296
5565,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300853.404,5049503,2018,-73.55057664,45.58542238
5575,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300849.279,5049505,2018,-73.55062952,45.58544035
5595,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300834.279,5049512,2018,-73.55082181,45.58550326
5605,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300823.122,5049518,2018,-73.55096484,45.58555718
5625,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300813.685,5049522.5,2018,-73.55108581,45.58559762
5635,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300800.092,5049529,2018,-73.55126006,45.58565603
5825,"Langelier, boulevard","Pérodeau, avenue","Chouinard, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300663.544,5049592.5,2018,-73.55301051,45.58622663
5845,"Langelier, boulevard","Pérodeau, avenue","Chouinard, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300641.669,5049603,2018,-73.55329093,45.58632098
4980,"Langelier, boulevard","Senneterre, rue","Senneville, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301181.911,5049308.5,2018,-73.54636530,45.58367400
5016,"Langelier, boulevard","Senneterre, rue","Senneville, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301160.317,5049318.5,2018,-73.54664210,45.58376387
5052,"Langelier, boulevard","Senneville, rue","Louis-Riel, place",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301135.527,5049331,2018,-73.54695988,45.58387622
5088,"Langelier, boulevard","Senneville, rue","Louis-Riel, place",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301125.058,5049335.5,2018,-73.54709407,45.58391665
5124,"Langelier, boulevard","Senneville, rue","Louis-Riel, place",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301100.526,5049347.5,2018,-73.54740854,45.58402450
5124,"Langelier, boulevard","Senneville, rue","Louis-Riel, place",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301114.652,5049340.5,2018,-73.54722746,45.58396159
5160,"Langelier, boulevard","Louis-Riel, place","Louis-Riel, place",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301092.292,5049351,2018,-73.54751408,45.58405595
5196,"Langelier, boulevard","Louis-Riel, place","Louis-Riel, place",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301078.908,5049357.11,2018,-73.54768564,45.58411086
5196,"Langelier, boulevard","Louis-Riel, place","Louis-Riel, place",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301068.018,5049362.069,2018,-73.54782523,45.58415543
5256,"Langelier, boulevard","Louis-Riel, place","Lescarbot, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301018.691,5049385,2018,-73.54845754,45.58436150
5324,"Langelier, boulevard","Lescarbot, rue","De Renty, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300954.538,5049415.758,2018,-73.54927990,45.58463792
5524,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300852.688,5049463.5,2018,-73.55058550,45.58506694
5546,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300827.5,5049475.5,2018,-73.55090839,45.58517478
5564,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300819.282,5049479,2018,-73.55101373,45.58520623
5624,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300798.438,5049489.5,2018,-73.55128094,45.58530059
5634,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300791.063,5049492.5,2018,-73.55137547,45.58532754
5644,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300777.438,5049498.5,2018,-73.55155013,45.58538145
5664,"Langelier, boulevard","Le Breton, avenue","Chauvin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300765.345,5049504.5,2018,-73.55170516,45.58543537
5734,"Langelier, boulevard","Chauvin, avenue","Pérodeau, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300714.3,5049528.5,2018,-73.55235951,45.58565103
5764,"Langelier, boulevard","Chauvin, avenue","Pérodeau, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300707.424,5049532.5,2018,-73.55244766,45.58568699
5774,"Langelier, boulevard","Chauvin, avenue","Pérodeau, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300694.674,5049538,2018,-73.55261110,45.58573640
5820,"Langelier, boulevard","Pérodeau, avenue","Chouinard, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300649.328,5049559,2018,-73.55319241,45.58592510
5830,"Langelier, boulevard","Pérodeau, avenue","Chouinard, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300639.734,5049564,2018,-73.55331540,45.58597003
5860,"Langelier, boulevard","Chouinard, avenue","Rosemont, boulevard",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300587.363,5049588.5,2018,-73.55398676,45.58619018
5860,"Langelier, boulevard","Chouinard, avenue","Rosemont, boulevard",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,300578.081,5049592.5,2018,-73.55410575,45.58622611
5870,"Langelier, boulevard","Chouinard, avenue","Rosemont, boulevard",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,300565.393,5049598.5,2018,-73.55426841,45.58628002
6570,"Langelier, boulevard","Louis-Dupire, rue","Michel-Bouvier, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,299969.542,5049880,2018,-73.56190729,45.58880916
6580,"Langelier, boulevard","Louis-Dupire, rue","Michel-Bouvier, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,299953.261,5049888,2018,-73.56211602,45.58888103
6620,"Langelier, boulevard","Louis-Dupire, rue","Michel-Bouvier, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,299907.636,5049904,2018,-73.56270092,45.58902469
6640,"Langelier, boulevard","Louis-Dupire, rue","Michel-Bouvier, rue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,299886.511,5049911.5,2018,-73.56297173,45.58909203
0,"Langelier, boulevard","De Renty, avenue","Le Breton, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300880.435,5049450.5,2018,-73.55022981,45.58495012
0,"Langelier, boulevard","De Renty, avenue","Le Breton, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300887.466,5049447,2018,-73.55013968,45.58491867
2337,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,303106.375,5050795,2018,-73.52170873,45.59705731
2585,"Lapointe, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302931,5050869.5,2018,-73.52395695,45.59772723
2250,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303200.469,5050735.5,2018,-73.52050244,45.59652213
2250,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303217.219,5050729,2018,-73.52028772,45.59646368
2250,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303208.719,5050732.5,2018,-73.52039669,45.59649516
2264,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303181.656,5050744,2018,-73.52074361,45.59659857
2280,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303155.75,5050754.5,2018,-73.52107571,45.59669299
2296,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303145.969,5050758.5,2018,-73.52120109,45.59672896
2300,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303134.438,5050764,2018,-73.52134891,45.59677843
2322,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303110.906,5050773,2018,-73.52165057,45.59685936
2328,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303103,5050777,2018,-73.52175192,45.59689533
2334,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303092.656,5050781.5,2018,-73.52188453,45.59693580
2340,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303084.781,5050784.5,2018,-73.52198548,45.59696277
2340,"Lapointe, boulevard","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303077.25,5050788.5,2018,-73.52208202,45.59699875
2510,"Lapointe, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303016.438,5050813.5,2018,-73.52286160,45.59722355
2538,"Lapointe, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302977.656,5050829.5,2018,-73.52335876,45.59736742
2550,"Lapointe, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302955.844,5050838.5,2018,-73.52363838,45.59744835
2560,"Lapointe, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302935.344,5050847,2018,-73.52390118,45.59752478
2578,"Lapointe, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302925.656,5050851.5,2018,-73.52402538,45.59756525
2578,"Lapointe, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302912.563,5050857,2018,-73.52419323,45.59761470
2800,"Lapointe, boulevard","Pierre-De Coubertin, avenue","Sainte-Claire, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302739.2778,5050933.1967,2018,-73.52641473,45.59829985
2149,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303756.295,5051448.901,2018,-73.51337951,45.60294257
2149,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303747.899,5051451.828,2018,-73.51348715,45.60296889
2159,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303738.639,5051456.578,2018,-73.51360586,45.60301162
2163,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303728.948,5051460.176,2018,-73.51373010,45.60304398
2175,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303707.118,5051469.436,2018,-73.51400997,45.60312727
2187,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303695.987,5051474.33,2018,-73.51415267,45.60317129
2201,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303675.644,5051483.158,2018,-73.51441347,45.60325070
2205,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303667.248,5051486.612,2018,-73.51452111,45.60328176
2225,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303649.976,5051493.857,2018,-73.51474255,45.60334693
2231,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303638.989,5051498.606,2018,-73.51488340,45.60338964
2235,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303625.172,5051504.22,2018,-73.51506054,45.60344013
2241,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303613.705,5051509.402,2018,-73.51520755,45.60348674
2519,"Pierre-Bernard, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,303337.688,5051613.5,2018,-73.51874623,45.60442292
2533,"Pierre-Bernard, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303328.063,5051617.5,2018,-73.51886963,45.60445889
0,"Pierre-Bernard, boulevard","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303358.906,5051604,2018,-73.51847420,45.60433748
2150,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303749.023,5051424.988,2018,-73.51347268,45.60272738
2160,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303735.507,5051431.295,2018,-73.51364596,45.60278411
2168,"Pierre-Bernard, boulevard","Tellier, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303717.261,5051438.855,2018,-73.51387988,45.60285211
