Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"29306","AMEUBLEMENT J.C. PERREAULT INC.",,"1141710435","*Société par actions/Corporations/Compagnie","400","43","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"33696","TAILLEURS ROCKLAND SERVICE DE VALET","KONSTANTIN KOUPTCHENKO","2264108715","*Entreprise individuelle / Travailleur autonome","1","1","O","O","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"137174","CANUPEASE INC.",,"1165753766","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"118802","LEVI, RAY & SHOUP INC.",,"000000NON","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"SPRINGFIELD","IL","US","Étranger hors Canada"
"102881","FRANCOIS GOULET",,"2240902603","*Entreprise individuelle / Travailleur autonome","4","4","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"103038","M.D. CHARLTON CO.LTD."," ","1172016009","*Société par actions/Corporations/Compagnie","52","3","N","N","N","N","N",,"BRENTWOOD BAY","BC","CA","Canada mais hors Québec"
"154855","C.B.R. LASER INC.",,"1147161419","*Société par actions/Corporations/Compagnie","400","175","N","N","N","N","N",,"PLESSISVILLE","QC","CA","Québec hors Conseil d'agglomération"
"144202","VALIQUETTE, MARTIN, MONTMARQUET, POISSANT ET ASSOCIES INC.",,"1165393985","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"149613","TRILEX INC",,"1165238818","*Société par actions/Corporations/Compagnie","14","0","N","N","N","N","N",,"REPENTIGNY","QC","CA","Québec hors Conseil d'agglomération"
"149727","MARCHAND HOULE & ASSOCIES INC."," ","1144486108","*Société par actions/Corporations/Compagnie","14","5","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"145000","LES EXCURSIONS RAPIDES DE LACHINE INC"," ","1173739682","*Société par actions/Corporations/Compagnie","20","20","O","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"123983","ENTREPRISE DE CONSTRUCTION T.E.Q. INC"," ","1144233385","*Société par actions/Corporations/Compagnie","72","72","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"109267","DANIELE SAUVAGEAU COMMUNICATIONS INC.",,"1160766797","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"109496","JOBBOOM INC.",,"1169133692","*Société par actions/Corporations/Compagnie","49","49","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"110126","FRANCOIS CAVAYAS",,"000000NON","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"124260","DENICOURT ARPENTEURS-GEOMETRES INC.",,"1148973846","*Société par actions/Corporations/Compagnie","45","5","N","N","N","N","N",,"DOLLARD-DES-ORMEAUX","QC","CA","Conseil d'agglomération hors Montréal"
"133807","ENTREPRISE J.B. 2005 INC.",,"1163276745","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"HENRYVILLE","QC","CA","Québec hors Conseil d'agglomération"
"7971","PROLAB SCIENTIFIQUE LTEE",,"1142085068","*Société par actions/Corporations/Compagnie","12","1","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"119740","TONY PAPPAS INC."," ","1142799676","*Société par actions/Corporations/Compagnie","15","15","O","N","O","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"146135","ENERGENIA INC.",,"1161602454","*Société par actions/Corporations/Compagnie","17","0","N","N","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"122479","ISOLATION ALGON (2000) INC"," ","1144909034","*Société par actions/Corporations/Compagnie","120","20","O","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"40410","OXFAM-QUEBEC",,"1143348010","*Organisme à  but non lucratif","125","85","O","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"159592","ASCENSEURS INNOVATEC INC."," ","1148062848","*Société par actions/Corporations/Compagnie","40","40","N","N","N","N","N",,"REPENTIGNY","QC","CA","Québec hors Conseil d'agglomération"
"142660","MERCEDES-BENZ LAVAL","AUTO CLASSIQUE DE LAVAL INC","1144100709","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"138170","GROUPE HEMISPHERES INC."," ","1169136729","*Société par actions/Corporations/Compagnie","18","9","O","O","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"113770","DANCA EXCAVATION INC.",,"1142201186","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","POINTE-AUX-TREMBLES","QC","CA","Place d'affaires à Montréal"
"142974","ECO-COMPTEUR INC."," ","1166404781","*Société par actions/Corporations/Compagnie","23","23","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"120042","TRIZART ALLIANCE INC."," ","1144582625","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"138227","LIPARI DEMENAGEMENT & ENTREPOSAGE","LA COMPAGNIE DE DEMENAGEMENT ET DE TRANSPORT LIPARI LIMITEE","1144990471","*Société par actions/Corporations/Compagnie","15","15","N","N","N","N","N",,"POINTE-CLAIRE","QC","CA","Conseil d'agglomération hors Montréal"
"150516","PLANTECA INC.",,"1143582337","*Société par actions/Corporations/Compagnie","17",,"N","N","N","N","N",,"STE-THERESE","QC","CA","Québec hors Conseil d'agglomération"
"120362","DATA CARTE CONCEPTS INC"," ","1149917461","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116222","SAFETY-KLEEN CANADA INC.",,"1144094969","*Société par actions/Corporations/Compagnie","50","6","N","N","N","N","N",,"CHAMBLY","QC","CA","Québec hors Conseil d'agglomération"
"158115","TINK PROFITABILITE NUMERIQUE INC.",,"1144992469","*Société par actions/Corporations/Compagnie","200","130","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"100956","ANALYS PSYCHOLOGIE ORGANISATIONNELLE (2011) INC.",,"1167362269","*Société par actions/Corporations/Compagnie","4","4","O","N","O","N","N","Ville-Marie","MONTREAL","QUEBEC","CA","Place d'affaires à Montréal"
"115176","LAROSE & FILS LTEE",,"1143149301","*Société par actions/Corporations/Compagnie","35","32","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"115192","LE GROUPE MASTER INC.",,"1169851384","*Société par actions/Corporations/Compagnie","400","175","N","N","N","N","N","Saint-Laurent","SAINT-LAURENT","QC","CA","Place d'affaires à Montréal"
"138520","ATELIER URBAN FACE INC.",,"1161741609","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115258","LES EQUIPEMENTS COLPRON INC"," ","1160364270","*Société par actions/Corporations/Compagnie","21",,"N","N","N","N","N",,"SAINTE-MARTINE","QC","CA","Québec hors Conseil d'agglomération"
"115306","LES RELIURES CARON & LETOURNEAU LTEE"," ","1143174721","*Société par actions/Corporations/Compagnie","32",,"N","N","N","N","N",,"LABELLE","QC","CA","Québec hors Conseil d'agglomération"
"138666","CENTRE DU CAMION U.T.R. INC."," ","1173036600","*Société par actions/Corporations/Compagnie","39","39","O","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115474","O.J. COMPAGNIE","COMPAGNIE OTTO JANGL LTEE","1143222454","*Société par actions/Corporations/Compagnie","37","4","N","N","N","N","N",,"SHERRINGTON","QC","CA","Québec hors Conseil d'agglomération"
"114178","REMORQUAGE R.F.A. INC"," ","1144651883","*Société par actions/Corporations/Compagnie","22","22","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115546","SANTINEL INC."," ","1171162689","*Société par actions/Corporations/Compagnie","150","50","N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"115568","SERVICE DE FREINS MONTREAL LTEE"," ","1169307528","*Société par actions/Corporations/Compagnie","55","45","N","N","N","N","N","Saint-Laurent","ST-LAURENT","QC","CA","Place d'affaires à Montréal"
"122915","4018371 CANADA INC."," LES SOLUTIONS ALLFETT","1161235693","*Société par actions/Corporations/Compagnie","15","15","O","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"136530","PRODUCTIONS CASA NOSTRA INC."," ","1163668503","*Société par actions/Corporations/Compagnie","1","1","O","N","N","N","O","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"128365","CMG COMMUNICATIONS INC.",,"1162073507","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"128588","RENEE ROBITAILLE",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"151088","DETECTION DE FUITES PGS INC."," ","1166288796","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"147238","COMPRO COMMUNICATIONS INC",,"1143646140","*Société par actions/Corporations/Compagnie","40",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"115862","EQUIPEMENTS PLANNORD LTEE",,"1143540954","*Société par actions/Corporations/Compagnie","17",,"N","N","N","N","N",,"ST-AUGUSTIN","QC","CA","Québec hors Conseil d'agglomération"
"116047","QUINCAILLERIE A.C.L. INC.",,"1143714302","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116095","ROBERT BOILEAU INC",,"1144155992","*Société par actions/Corporations/Compagnie","21","19","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116276","SERVICES TECHNIQUES CLAUDE DROUIN INC.",,"1143834977","*Société par actions/Corporations/Compagnie","9",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"151859","J.N.A. LEBLANC ELECTRIQUE INC.",,"1173644031","*Société par actions/Corporations/Compagnie","40","10","O","N","N","N","N",,"REPENTIGNY","QC","CA","Québec hors Conseil d'agglomération"
"121355","DISTRIBUTECK ELECTRIQUE INC.",,"1144831212","*Société par actions/Corporations/Compagnie","25",,"N","N","N","N","N",,"ST-BRUNO-DE-MONTARVILLE","QC","CA","Québec hors Conseil d'agglomération"
"152469","ART ET DESIGN MOSAIKA INC.",,"1148925218","*Société par actions/Corporations/Compagnie","40","40","O","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"143670","LA LIBRAIRIE DE VERDUN","9171-4006 QUEBEC INC.","1163830079","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"130044","HUB INTERNATIONAL QUEBEC LIMITEE",,"1143788926","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"106255","CAROLINE MORAND",,,"*Entreprise individuelle / Travailleur autonome","1","0","N","N","N","N","N",,"SAINT-LAMBERT","QC","CA","Québec hors Conseil d'agglomération"
"62158","LES ENTREPRISES S. AGANIER INC.",,"1144088920","*Société par actions/Corporations/Compagnie","12","0","N","N","N","N","N",,"VARENNES","QC","CA",
"62869","GODARD BELISLE ST-JEAN & ASSOCIES",,"3342581298","*Société en nom collectif",,,"N","N","N","N","N",,"SAINTE-AGATHE-DES-MONTS","QC","CA","Québec hors Conseil d'agglomération"
"62869","GODARD BELISLE ST-JEAN & ASSOCIES",,"3342581298","*Société en nom collectif",,,"N","N","N","N","N",,"STE-AGATHE-DES-MONTS","QC","CA","Québec hors Conseil d'agglomération"
"116389","PRESTON PHIPPS INC",,"1142695288","*Société par actions/Corporations/Compagnie","75","40","N","N","N","N","N","Saint-Laurent","ST-LAURENT","QC","CA","Place d'affaires à Montréal"
"130473","NEVE REFRIGERATION INC."," ","1142956318","*Société par actions/Corporations/Compagnie","43","43","O","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"116622","METRO NORAMCO","NCS INTERNATIONAL CIE","1160028370","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"117138","LES GENERATEURS DE BROUILLARD MDG LTEE",,"1161566717","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"117154","NETTOYEUR RAPIDE DE MONTREAL (1975) LTEE",,"1143860600","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"117185","LES SOLS CHAMPLAIN INC."," ","1142485326","*Société par actions/Corporations/Compagnie","12",,"N","N","N","N","N",,"MASCOUCHE","QC","CA","Québec hors Conseil d'agglomération"
"139905","ANIMATION RICHARD LACROIX INC.",,"1175701482","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"117450","WATTCO INC.",,"1143362888","*Société par actions/Corporations/Compagnie","30","30","N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"132770","RELOCALISATION QUALI-T-PLUS","9117-6479 QUEBEC INC.","1160860756","*Société par actions/Corporations/Compagnie","30","30","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"136754","VIGMARK INC.",,"1143929223","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"153431","CIMAISE INC."," ","1162634092","*Société par actions/Corporations/Compagnie","39","20","O","O","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"103439","INDUSTRIES UDACO LTEE",,"1143189182","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"ST-FELIX-DE-VALOIS","QC","CA","Québec hors Conseil d'agglomération"
"118329","B.P. ASPHALTE INC",,"1141846544","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"102785","AQUATECK INC.","1221807 ONTARIO INC.","1149105612","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"141987","DTM MEDIA","DANIEL THIFAULT CONSULTANT EN TRANSPORT INC","1162622451","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"103148","FORTIN AUTO RADIO"," ","1143292176","*Société par actions/Corporations/Compagnie","90","90","O","N","O","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"142327","CLUB DE KARATE KATSUDO INC",,"1149090467","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N",,"SAINT-BASILE-LE-GRAND","QC","CA","Québec hors Conseil d'agglomération"
"121676","INNOVITECH INC.",,"1146409918","*Société par actions/Corporations/Compagnie","65","65","O","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"126138","SOCIETE DES ATTRACTIONS TOURISTIQUES DU QUEBEC"," ","1143895192","*Société par actions/Corporations/Compagnie","38",,"N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"109025","MICROHARD SYSTEMS INC.",,,"*Société par actions/Corporations/Compagnie","70",,"N","N","N","N","N",,"CALGARY","AB","CA","Canada mais hors Québec"
"150036","JAS FILTRATION INC."," ","1144198497","*Société par actions/Corporations/Compagnie","23","22","N","N","N","N","N",,"SAINT-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"3236","ABB INC.",,"1171317614","*Société par actions/Corporations/Compagnie","501","501","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"133723","STICKY MEDIA",,"1161660643","*Société par actions/Corporations/Compagnie","40","30","N","N","N","N","O","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"5413","LA CIE ELECTRIQUE BRITTON LTEE",,"1141922808","*Société par actions/Corporations/Compagnie","457","437","N","N","N","N","N",,"MONT-ROYAL","QC","CA","Conseil d'agglomération hors Montréal"
"119808","NMP GOLF CONSTRUCTION INC.",,"1141962556","*Société par actions/Corporations/Compagnie","78","2","N","N","N","N","N",,"STE-MADELEINE","QC","CA","Québec hors Conseil d'agglomération"
"12914","THEMIS MULTIFACTUM INC.",,"1140141996","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"107638","DETECTION INSTRUMENTS CORPORATION",,,"*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"PHOENIX","AZ","US","Étranger hors Canada"
"134370","COMMUNAUTIQUE"," ","1148821318","*Organisme à  but non lucratif","12","12","O","N","N","N","O","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
