Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"137072","PROQUEST INFORMATION AND LEARNING",,,"*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"CHICAGO","IL","US","Étranger hors Canada"
"153333","EJP CONSTRUCTION INC."," ","1164746100","*Société par actions/Corporations/Compagnie","7","7","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"141394","CONTROLE ANIMAL VAUDREUIL-SOULANGES","CENTRE CANIN DU SUROIT 2006","3363800270","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"137822","RESEAUTIQUE CFO",,"1161138574","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"CHERTSEY","QC","CA","Québec hors Conseil d'agglomération"
"103027","LES ENTREPRISES DE CONSTRUCTION REFRABEC INC."," ","1142873794","*Société par actions/Corporations/Compagnie","200","0","N","N","N","N","N",,"VARENNES","QC","CA","Québec hors Conseil d'agglomération"
"171864","LES CIMENTIERS M.C. INC.",,"1162699723","*Société par actions/Corporations/Compagnie","5","0","O","O","N","N","N",,"ST-JEAN-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"177640","CONTROLES RL ENR.",,"1142266999","*Société par actions/Corporations/Compagnie","29",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"179648","ATELIER D'USINAGE ST-HUBERT LTEE",,"1143323815","*Société par actions/Corporations/Compagnie","40","5","N","N","N","N","N",,"SAINT-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"180901","GESTOCK INC.",,"1165712119","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"179672","GESTION SCENIQUE INC.",,"1162038310","*Société par actions/Corporations/Compagnie","175","175","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"180107","INFORS CANADA INC.",,"1165565426","*Société par actions/Corporations/Compagnie","4","3","N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"179651","THEATRIXX TECHNOLOGIES INC"," ","1149411291","*Société par actions/Corporations/Compagnie","55","54","O","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"181573","LE GROUPE J.S.V. INC",,"1147419247","*Société par actions/Corporations/Compagnie","75","40","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"181433","CLAUDE HURTUBISE DE BROIN",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"180741","JP INSTALLATIONS INC",,"1164428592","*Société par actions/Corporations/Compagnie","7",,"N","N","N","N","N",,"SAINT-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"181528","ATTACHES ET REMORQUES LABELLE INC."," ","1149962590","*Société par actions/Corporations/Compagnie","32","0","O","O","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"183114","CONSTRUCTION GC-MERINEAU LTEE"," ","1165752586","*Société par actions/Corporations/Compagnie","13","13","O","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"186034","COMMUNICATIONS THIBEAULT LTEE",,"1173289589","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N",,"BOISBRIAND","QC","CA","Québec hors Conseil d'agglomération"
"186844","MAGASINS BEST BUY LTEE"," ","1163697742","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"VANCOUVER","BC","CA","Canada mais hors Québec"
"186864","LES ENTREPRISES CLIFTON D.R.A.M. INC.",,"1143876820","*Société par actions/Corporations/Compagnie","20","5","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"187628","GROUPE GYMDEX INC.",,"1164175086","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"187144","LES CLOISONS CORFLEX INC."," ","1145246212","*Société par actions/Corporations/Compagnie","50","50","N","N","N","N","N",,"DELSON","QC","CA","Québec hors Conseil d'agglomération"
"188487","JOLICOEUR-LOCATION DE TAPIS INDUSTRIELS","132370 CANADA INC.","1147222559","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"190699","RESTAURATION PREMIEREACTION","FIRSTONSITE RESTORATION LIMITED","1171858732","*Société par actions/Corporations/Compagnie","1500",,"N","N","N","N","N",,"DORVAL","QC","CA","Conseil d'agglomération hors Montréal"
"191078","KOREM LOGICIELS ET DONNEES GEOSPATIAUX INC.",,"1167019539","*Société par actions/Corporations/Compagnie","60","0","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"191670","EXTERMINAPRO INC.",,"1166932583","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"193514","ENTREPRENEUR PAYSAGISTE STRATHMORE (1997) LTEE"," ","1143413681","*Société par actions/Corporations/Compagnie","150","150","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"193957","J.R. LEVAGE INC.",,"1142454348","*Société par actions/Corporations/Compagnie","11",,"N","N","N","N","N",,"ST-ROCH-DE-L'ACHIGAN S","QC","CA","Québec hors Conseil d'agglomération"
"194153","LES TRAITEMENTS D'EAU TECHNEAU-LOGIC",,"1165920696","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"MONTREAL-EST","QC","CA","Conseil d'agglomération hors Montréal"
"192233","G. PROULX INC",,"1140629271","*Société par actions/Corporations/Compagnie","70","20","N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"192659","SAIL PLEIN AIR INC."," ","1149744915","*Société par actions/Corporations/Compagnie","1200","80","N","N","N","N","N",,"BELOEIL","QC","CA","Québec hors Conseil d'agglomération"
"193492","SLACKLINE MONTREAL","DESFORGES JULIEN","2262717368","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"196490","ENGLOBE CORP.",,"1167280206","*Société par actions/Corporations/Compagnie","1800","100","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"196662","SETCAN CORPORATION",,,"*Société par actions/Corporations/Compagnie","14","0","N","N","N","N","N",,"WINNIPEG","MA","CA","Canada mais hors Québec"
"198952","THORBURN FLEX INC",,"1166351016","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"POINTE-CLAIRE","QC","CA","Conseil d'agglomération hors Montréal"
"197167","ARIVA","DOMTAR INC.","1144450013","*Société par actions/Corporations/Compagnie","200","70","N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"199051","KARINE FOURNIER",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"198860","GROUPE ALLIANCE REMORQUES","9184-3771 QUEBEC INC.","1164535271","*Société par actions/Corporations/Compagnie","16","0","O","N","N","N","N",,"CARIGNAN","QC","CA","Québec hors Conseil d'agglomération"
"198119","GROUPE LMT INC.",,"1163217426","*Société par actions/Corporations/Compagnie","175",,"N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"200164","BERTRAND LAVERDURE",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"199255","LES SERVICES TECHNOLOGIQUES A.C. INC."," ","1149811482","*Société par actions/Corporations/Compagnie","85",,"N","N","N","N","N",,"LEVIS","QC","CA","Québec hors Conseil d'agglomération"
"200169","SETTE INC.",,"1140761843","*Société par actions/Corporations/Compagnie","75","75","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"203489","MACONNERIE BOUILLON INC.",,"1164744121","*Société par actions/Corporations/Compagnie","36","36","O","O","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"203639","AIR PELOQUIN INC.",,"1142051011","*Société par actions/Corporations/Compagnie","7",,"N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"202682","AZIUS","9131-2546 QUEBEC INC.","1161606265","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"205438","NEWSFIRST MULTIMEDIA","9030-2944 QUEBEC INC.","1145413697","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"209346","COMMUNICATIONS L.C.T. INC"," ","1166546094","*Société par actions/Corporations/Compagnie","12","12","N","N","N","N","N",,"MASCOUCHE","QC","CA","Québec hors Conseil d'agglomération"
"213163","PHOTOLAB YVES THOMAS INC.",,"1144141299","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"214932","PROSCENE DAUPHINAIS INC.",,"1142893347","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N","Montréal-Nord","MONTREAL","QV","CA","Place d'affaires à Montréal"
"214969","METROHM CANADA, INC.",,"1165411951","*Société par actions/Corporations/Compagnie","16","2","N","N","N","N","N",,"MISSISSAUGA","ON","CA","Canada mais hors Québec"
"219323","SIEMENS INDUSTRY SOFTWARE ULC",,"1162274444","*Société par actions/Corporations/Compagnie","75","5","N","N","N","N","N",,"TORONTO","QC","CA","Canada mais hors Québec"
"219209","CONSTRUCTION G.E.L.F. INC.",,"1162048277","*Société par actions/Corporations/Compagnie","4","1","O","O","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"222519","EQUIPEMENTS G. GAGNON INC.",,"1143090802","*Société par actions/Corporations/Compagnie","12",,"N","N","N","N","N",,"MASKINONGE","QC","CA","Québec hors Conseil d'agglomération"
"221360","SCHNEIDER ELECTRIC CANADA INC.",,"1140654394","*Société par actions/Corporations/Compagnie","4000","50","N","N","N","N","N",,"MISSISSAUGA","ON","CA","Canada mais hors Québec"
"221465","LAVAGE DE VITRES FUTURE INC."," ","1163236533","*Société par actions/Corporations/Compagnie","25","25","O","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"222363","EQUIPEMENT GAZON SPECIALIZE INC.",,"000222363","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"221555","TOMI GRGICEVIC",,"2261436408","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"222471","MATHIEU  GAUDET",,"2266679978","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"225261","RAYMOND ARPIN SOLUTIONS HUMAINES INC.",,"1166893884","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"OTTERBURN PARK","QC","CA","Québec hors Conseil d'agglomération"
"225358","AIR PHOTO MAX",,"2246439188","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"SAINT-LAZARE","QC","CA","Québec hors Conseil d'agglomération"
"228056","STEPHANE TETREAULT",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"227528","LES PRODUITS INDUSTRIELS MONTFORT INTERNATIONAL LTEE"," ","1147063789","*Société par actions/Corporations/Compagnie","25","1","N","O","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"227167","ALAIN LABONTE COMMUNICATIONS INC.",,"1162425707","*Société par actions/Corporations/Compagnie","2","1","N","N","N","N","N",,"SAINT-NICEPHORE","QC","CA","Québec hors Conseil d'agglomération"
"226917","MAINTENANCE EUREKA LTEE"," ","1142075036","*Société par actions/Corporations/Compagnie","450","175","N","N","N","N","N",,"THETFORD MINES","QC","CA","Québec hors Conseil d'agglomération"
"227081","CANDEAL.CA INC.",,"1160647930","*Société par actions/Corporations/Compagnie","20","5","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"229893","ERNST & YOUNG S.R.L. / S.E.N.C.R.L.",,"3342276048","*Société par actions/Corporations/Compagnie","501","501","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"230060","GROUPE INDUSTRIEL PREMIUM INC."," ","1171766356","*Société par actions/Corporations/Compagnie","100","70","O","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"230818","LES TOURNEES MICHELINE BLEAU INC.",,"1165612376","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"231561","LES SYSTEMES FONEX DATA INC."," ","1143641679","*Société par actions/Corporations/Compagnie","73","73","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"232216","EQUIPEMENTS ROBERT",,"1166009671","*Société par actions/Corporations/Compagnie","20","5","N","N","N","N","N",,"ST-JEAN-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"231559","CONCEPTS DU SABLIER"," CDS BOUTIQUE","1160299062","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"SHERBROOKE","QC","CA","Québec hors Conseil d'agglomération"
"232876","AMELIE FORTIN",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","O","O","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"233585","ELP ENTREPRISES",,"2244380301","*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N",,"ST-JEROME","QC","CA","Québec hors Conseil d'agglomération"
"234841","IDENTIFICATION MULTI SOLUTIONS INC.",,"1164540990","*Société par actions/Corporations/Compagnie","75","75","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"233790","POP YOGA","BERTRAND MARIE-EVE","2268042852","*Entreprise individuelle / Travailleur autonome","2","2","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"236921","SERGE MAHEU",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"238573","DISTRIBUTION KEBECHEM INC.",,"1161420204","*Société par actions/Corporations/Compagnie","12",,"O","N","N","N","N",,"SHERBROOKE","QC","CA","Québec hors Conseil d'agglomération"
"243148","VESTECHPRO CENTRE DE RECHERCHE ET D'INNOVATION EN HABILLEMENT"," ","1167070979","*Organisme à  but non lucratif","5","5","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"242197","CEGA ELECTRICITE MULTIMEDIA INC.",,"1160317039","*Société par actions/Corporations/Compagnie","27","27","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"249618","ASSELIN MECANIQUE  INDUSTRIELLE INC.",,"1162300363","*Société par actions/Corporations/Compagnie","14","14","N","N","N","N","N",,"LES CEDRES","QC","CA","Québec hors Conseil d'agglomération"
"254953","LAVE AUTO ET CAMION IMAGE","9182-3906 QUEBEC INC.","1164439953","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"254935","CLOTURE SAUVAGEAU INC."," ","1163814040","*Société par actions/Corporations/Compagnie","10","6","N","N","N","N","N",,"PREVOST","QC","CA","Québec hors Conseil d'agglomération"
"257429","DIKINI INC.",,"1176737998","*Société par actions/Corporations/Compagnie","3","3","N","O","N","N","N","Outremont","MONTREAL","QC","CA","Place d'affaires à Montréal"
"255599","SOLUTIONS ANALYTIQUES NOVATECH INC.",,"1168309780","*Société par actions/Corporations/Compagnie","25","17","N","N","N","N","N",,"STE-ANNE-DE-BELLEVUE","QC","CA","Conseil d'agglomération hors Montréal"
"260251","PRODUCTION SCHERZO INC.",,"1168907609","*Société par actions/Corporations/Compagnie","1","1","O","O","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"259001","CEDTEK","9087-1161 QUEBEC INC.","1177494029","*Société par actions/Corporations/Compagnie","4","0","O","O","N","N","N",,"ST-ALEXANDRE D'IBERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"120422","JOURNAL  DE ST-MICHEL","ENTREPRISES LEOB INC.","1143474501","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"261675","G. DOYON CUISINE INC."," ","1166350455","*Société par actions/Corporations/Compagnie","170","0","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"262525","TREVOR GOULD",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"262528","KARINE ROBERGE",,"2261048328","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"264413","QUEBECOR MEDIA AFFICHAGE","QUEBECOR MEDIA INC.","1149501992","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
