num-civique-de,num-civique-a,nom-rue,secteur,matricule,statut-juridique,num-cadastre,typologie-architecturale,pluram-1981-num-fiche,en-ou-vers,annee-construction,evaluation-patrimoniale,batiment-disparu,atiments-secondaires-interet,inclure-dans-inventaire,commentaires,identifiant,lien-photos,photo-utilisee 
"1046","1048","Desnoyers (avenue)","Saint-Vincent-de-Paul","9352-22-3840-6-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1628725","maison à toit plat / plex","55","vers","1937","Supérieure",,,"Inclure inventaire","Maison en brique qui a conservé plusieurs éléments d'origine (couronnement, linteaux et insertion en béton, escalier métallique, composantes de galerie). Certaines portes et fenêtres ont été remplacées mais respectent le style d'origine. Ce bâtiment forme un ensemble avec le 1042-1044 et le 1046-1048, avenue Desnoyers. ","DESN_1046","https://donnees.laval.ca/jeux/ppa/DESN_1046/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DESN_1046_01_02.jpg"
"1069",,"Desnoyers (avenue)","Saint-Vincent-de-Paul","9352-23-0950-4-000-0000","Sans statut","1628626",,,"vers","1950","Bonne",,,"Inclure inventaire","Cet immeuble ressemble à un ancien commerce qui possédait ses installations pour la fabrication de son produit. ","DESN_1069","https://donnees.laval.ca/jeux/ppa/DESN_1069/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DESN_1069_08_01.JPG"
"1086",,"Desnoyers (avenue)","Saint-Vincent-de-Paul","9352-13-4360-3-000-0000","Sans statut","1628615","maison cubique (1 étage)",,"vers","1938","Moyenne",,,,"Volumétrie et composition générale conservées. Le revêtement de toiture originale a été remplacé par des tuiles d'argile. ","DESN_1086","https://donnees.laval.ca/jeux/ppa/DESN_1086/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DESN_1086_08_01.JPG"
"02","04","Dufferin (terrasse)","Sainte-Rose","8254-70-8098-4-000-0000","Sans statut","3776308","autre","103","entre","1900-1920","Bonne",,,"Inclure inventaire","Ancienne gare de Sainte-Rose. Une partie du bâtiment aurait été conservée dans la nouvelle garderie construite en 2006. 

","DUFF_0002","https://donnees.laval.ca/jeux/ppa/DUFF_0002/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0002_01_02.JPG"
"06",,"Dufferin (terrasse)","Sainte-Rose","8254-70-4389-1-002-0000","Sans statut","1791444","maison à mansarde / Second Empire","38","vers","1890","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. ","DUFF_0006","https://donnees.laval.ca/jeux/ppa/DUFF_0006/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0006_02_01.JPG"
"10",,"Dufferin (terrasse)","Sainte-Rose","8254-70-4955-9-000-0000","Sans statut","1269057","cottage vernaculaire américain","61","vers","1905","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Volumétrie et composition générale conservées.
","DUFF_0010","https://donnees.laval.ca/jeux/ppa/DUFF_0010/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0010_02_01.JPG"
"14",,"Dufferin (terrasse)","Sainte-Rose","8254-70-6505-0-000-0000","Sans statut","1269109","cottage vernaculaire américain","49","vers","1950","Faible",,,,"La maison ne possède que des éléments récents.","DUFF_0014","https://donnees.laval.ca/jeux/ppa/DUFF_0014/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0014_02_01.JPG"
"28","30","Dufferin (terrasse)","Sainte-Rose","8253-78-8970-9-000-0000","Sans statut","1269408","cottage vernaculaire américain","60","vers","1925","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. ","DUFF_0030","https://donnees.laval.ca/jeux/ppa/DUFF_0030/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0030_02_03.JPG"
"32",,"Dufferin (terrasse)","Sainte-Rose","8253-78-8956-8-000-0000","Sans statut","1269873","cottage vernaculaire américain","28","vers","1938","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Transformations irréversibles généralisées. 

","DUFF_0032","https://donnees.laval.ca/jeux/ppa/DUFF_0032/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0032_02_01.JPG"
"36",,"Dufferin (terrasse)","Sainte-Rose","8253-78-9730-6-000-0000","Sans statut","1269410","cottage vernaculaire américain","60","vers","1908","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. ","DUFF_0036","https://donnees.laval.ca/jeux/ppa/DUFF_0036/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0036_08_01.JPG"
"45",,"Dufferin (terrasse)","Sainte-Rose","8253-77-6265-8-000-0000","Sans statut","1268838","maison traditionnelle québécoise","15","vers","1945","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. ","DUFF_0045","https://donnees.laval.ca/jeux/ppa/DUFF_0045/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0045_08_01.JPG"
"65",,"Dufferin (terrasse)","Sainte-Rose","8253-83-4055-3-000-0000","Sans statut","1269934","cottage vernaculaire américain",,"vers","1939","Bonne",,,"Inclure inventaire","Revêtement en crépi. Influence Arts & Crafts. ","DUFF_0065","https://donnees.laval.ca/jeux/ppa/DUFF_0065/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0065_02_02.jpg"
"67",,"Dufferin (terrasse)","Sainte-Rose","8253-83-4810-1-000-0000","Sans statut","1268530","Beaux-Arts","133","vers","1940","Moyenne",,,,"Ancienne école. Selon le rôle, le bâtiment aurait été construit vers 1920. Transformations  généralisées, notamment au niveau des revêtements. Portait aussi l'adresse 25, rue Bonaparte dans l'inventaire de 1981.
","DUFF_0067","https://donnees.laval.ca/jeux/ppa/DUFF_0067/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0067_08_01.JPG"
"70",,"Dufferin (terrasse)","Sainte-Rose","8253-83-9700-9-000-0000","Sans statut","1268552","maison Boomtown","51","vers","1905","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Plusieurs transformations irréversibles.
","DUFF_0070","https://donnees.laval.ca/jeux/ppa/DUFF_0070/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0070_08_01.JPG"
"76",,"Dufferin (terrasse)","Sainte-Rose","8253-92-0745-4-000-0000","Sans statut","1268500","maison traditionnelle québécoise","15","vers","1862","Moyenne",,,"Inclure inventaire","Quelques éléments originaux ont été conservés comme quelques fenêtres du rez-de-chaussée, la porte principale et le décor des lucarnes. La volumétrie a été conservée, mais non les revêtements de murs et de toiture et les fenêtres des lucarnes au modèle inapproprié. ","DUFF_0076","https://donnees.laval.ca/jeux/ppa/DUFF_0076/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0076_02_01.JPG"
"78",,"Dufferin (terrasse)","Sainte-Rose","8253-92-1030-0-000-0000","Sans statut","1268499","cottage vernaculaire américain","15","vers","1935","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. 
","DUFF_0078","https://donnees.laval.ca/jeux/ppa/DUFF_0078/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0078_02_01.JPG"
"79",,"Dufferin (terrasse)","Sainte-Rose","8253-82-7505-6-000-0000","Sans statut","1268506","maison Boomtown","50","vers","1930","Faible",,,,"Transformations irréversibles généralisées qui rendent le bâtiment méconnaissable.
","DUFF_0079","https://donnees.laval.ca/jeux/ppa/DUFF_0079/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0079_02_01.JPG"
"81",,"Dufferin (terrasse)","Sainte-Rose","8253-81-7880-5-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1268476","maison à mansarde / Second Empire","38","vers","1900","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf pour la tôle de la toiture et une porte latérale.  Les ouvertures de fenêtres ont été rétrécies.","DUFF_0081","https://donnees.laval.ca/jeux/ppa/DUFF_0081/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0081_02_01.JPG"
"87","89","Dufferin (terrasse)","Sainte-Rose","8253-91-0135-0-000-0000","Sans statut","1268482","maison à mansarde / Second Empire","38","vers","1935","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. La maison en brique devait posséder une galerie pleine largeur à l'origine, d'où le revêtement pour cacher les traces de l'ancien auvent. Modèles de portes et de fenêtres inadéquats.
","DUFF_0087","https://donnees.laval.ca/jeux/ppa/DUFF_0087/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_DUFF_0087_02_01.JPG"
"33","35","Émile-Léonard (rue)","Sainte-Rose","8252-01-8990-1-000-0000
","Sans statut","1098181
","maison Boomtown","51","vers","1930","Moyenne",,,,"Anciennement rue Brousseau. Maison qui a subi plusieurs modifications architecturales mais qui a conservé sa forme caractéristique.","ELEO_0033","https://donnees.laval.ca/jeux/ppa/ELEO_0033/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_ELEO_08_01.jpg"
"081",,"Équerre (chemin de l')","Sainte-Rose","8352-95-2315-7-001-0000","Sans statut","1603202","maison franco-québécoise","87","vers","1820","Bonne",,"BS Intérêt","Inclure inventaire","Ancien rang de l’Équerre. Construction vers 1820 et valeur patrimoniale supérieure (selon Inv. architectural, 2005). Maison probablement en pierre cachée sous plusieurs revêtements légers. Portes et fenêtres anciennes. Revêtement de la toiture récent. Bon potentiel de mise en valeur. Selon le rôle d'évaluation : construction en 1789","EQUE_0081","https://donnees.laval.ca/jeux/ppa/EQUE_0081/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_EQUE_0081_02_03.JPG"
"328",,"Les Érables (rue)","Laval-sur-le-Lac","7542-15-4415-8-000-0000","Bâtiment patrimonial (57 nouveaux bâtiments)","1083236","Arts & Crafts",,"vers","1920","Supérieure",,,"Inclure inventaire","Valeur patrimoniale supérieure (inv. architectural, 2005) (sous l'adresse erronée de 323). Maison qui malgré plusieurs modifications (revêtements de toit et de murs, remplacement des ouvertures), a conservé les éléments essentiels de son architecture, soit sa volumétrie particulière, sa grande galerie couverte par l'avant-toit et ses colonnes en forme d'obélisque.","ERAB_0328","https://donnees.laval.ca/jeux/ppa/ERAB_0328/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_ERAB_0328_01_01.jpg"
"1275",,"Saint-Elzéar Ouest (boulevard)","Chomedey","8549-77-6320-2-000-0000","Sans statut","1603166","maison Boomtown (fausse mansarde)","43","vers","1870","Moyenne",,"BS Intérêt","Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Valider date de construction qui pourrait être plus récente.","SELO_1275","https://donnees.laval.ca/jeux/ppa/SELO_1275/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_ESLE_1275_08_01.jpg"
"2055",,"Saint-Elzéar Ouest (boulevard)","Chomedey","8548-09-0565-3-000-0000","Sans statut","1731714","maison traditionnelle québécoise","12","vers","1862","Bonne",,,"Inclure inventaire","Volumétrie et composition générale conservées. Certains éléments traditionnels encore présents (toiture en tôle à la canadienne, fenêtres, lucarnes, galerie, boiseries décoratives). Le revêtement en pierre n'est probablement pas d'origine. Mauvais état physique.","SELO_2055","https://donnees.laval.ca/jeux/ppa/SELO_2055/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_ESLE_2055_08_01.jpg"
"4944","4946","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-13-3489-1-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1628589","maison à toit plat / plex","55","vers","1933","Supérieure",,,"Inclure inventaire","Le bâtiment en brique possède la majorité de ses composantes d'origine. ","FABR_4944","https://donnees.laval.ca/jeux/ppa/FABR_4944/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_4944_02_01.JPG"
"5161","5163","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-3945-0-001-0000","Sans statut","1628606","maison à toit plat / plex","55","vers","1943","Moyenne",,,,"L'immeuble a subi d'importantes modifications au niveau de sa corniche et, à l'exception de la brique et de ses linteaux en béton, il ne possède que des composantes récentes. ","FABR_5161","https://donnees.laval.ca/jeux/ppa/FABR_5161/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5161_02_01.JPG"
"5165","5167","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-3945-0-002-0000","Sans statut","1628606","maison à toit plat / plex","55","vers","1943","Moyenne",,,,"L'immeuble a subi d'importantes modifications au niveau de sa corniche et, à l'exception de la brique et de ses linteaux en brique, il ne possède que des composantes récentes. ","FABR_5165","https://donnees.laval.ca/jeux/ppa/FABR_5165/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5165_08_01.JPG"
"5166",,"Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-6910-1-000-0000","Sans statut","1628586","cottage vernaculaire américain","64","vers","1930","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","FABR_5166","https://donnees.laval.ca/jeux/ppa/FABR_5166/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5166_02_01.JPG"
"5169","5175","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-4950-9-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","4608308","maison Boomtown","79","vers","1939","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf la tôle de l'auvent de galerie.","FABR_5169","https://donnees.laval.ca/jeux/ppa/FABR_5169/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5169_02_01.JPG"
"5170","5172","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-7915-9-000-0000","Sans statut","1628585","maison à toit plat / plex","55","vers","1920","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","FABR_5170","https://donnees.laval.ca/jeux/ppa/FABR_5170/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5170_02_01.JPG"
"5174","5176","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-8925-7-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1628584","maison à toit plat / plex","55","vers","1939","Bonne",,,"Inclure inventaire","Maison en brique qui a conservé plusieurs éléments d'origine (couronnement, linteaux et insertion en béton, escalier métallique, composantes de galerie). Les portes et fenêtres ont été remplacées, tout comme les garde-corps.","FABR_5174","https://donnees.laval.ca/jeux/ppa/FABR_5174/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5174_08_01.JPG"
"5177","5183","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-6160-3-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1628605","maison Boomtown","79","vers","1929","Supérieure",,,"Inclure inventaire","Maison en brique qui a conservé plusieurs éléments d'origine (linteaux et insertion en béton, escaliers métalliques, composantes de galerie, portes et fenêtres). La maison avait probablement un couronnement plus élaboré à l'origine.","FABR_5177","https://donnees.laval.ca/jeux/ppa/FABR_5177/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5177_08_01.JPG"
"5178",,"Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-9930-6-000-0000","Sans statut","1628583","cottage vernaculaire américain","62","vers","1857","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Si la date de 1857 s'avère exacte, le bâtiment a été radicalement transformé.","FABR_5178","https://donnees.laval.ca/jeux/ppa/FABR_5178/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5178_02_01.JPG"
"5182","5188","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-24-1040-1-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1628582","maison à toit plat / plex","55","vers","1932","Bonne",,,"Inclure inventaire","Maison en brique qui a conservé plusieurs éléments d'origine (couronnement, linteaux et insertion en béton, escalier métallique, composantes de galerie). Les portes et fenêtres ont été remplacées.","FABR_5182","https://donnees.laval.ca/jeux/ppa/FABR_5182/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5182_02_01.JPG"
"5185","5187","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-7170-1-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1628604","maison Boomtown","51","vers","1937","Bonne",,,"Inclure inventaire","Maison en brique qui a conservé plusieurs éléments d'origine (amortissements, linteaux en béton, chaînage d'angle, escalier métallique, composantes de galerie). Les portes et fenêtres ont été remplacées.","FABR_5185","https://donnees.laval.ca/jeux/ppa/FABR_5185/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5185_08_01.JPG"
"5189","5191","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-14-8280-7-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1628603","maison à toit plat / plex","55","vers","1938","Bonne",,,"Inclure inventaire","Maison en brique qui a conservé plusieurs éléments d'origine (amortissements, insertions et linteaux en béton, fenêtres). Les portes ont été remplacées, de même que les composantes de galeries et d'escalier.","FABR_5189","https://donnees.laval.ca/jeux/ppa/FABR_5189/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5189_02_01.jpg"
"5190","5196","Fabrique (rue de la)","Saint-Vincent-de-Paul","9352-24-2050-9-000-0000","Bâtiment patrimonial (L-2000, art. 194.7)","1628581","maison à toit plat / plex","55","vers","1932","Bonne",,,"Inclure inventaire","Maison en brique qui a conservé plusieurs éléments d'origine (amortissements, insertions et linteaux en béton, escalier métallique). Les portes et fenêtres ont été remplacées.","FABR_5190","https://donnees.laval.ca/jeux/ppa/FABR_5190/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_FABR_5190_02_01.jpg"
