ï»¿OBJECTID,NUMERO_SCENARIO,LABEL,DIAMETER,START_NODE,STOP_NODE,LENGTH__SCALED_,MATERIAL,ANNEEINSTALLATION,CLASSIFICATIONFONCTIONNELLE,TYPEEGOUT,SECTION_TYPE,RISE,SPAN,PROPRIETAIRE 
4250775,1,EP-21907,300,23204,203-732,91.7,Beton arme,1994,Locale,Pluviale total,Circle,0,0,Ville
4250776,1,EP-35103,750,132-484,132-483,74,Beton arme,2022,Locale,Pluviale total,Circle,0,0,Ville
4250777,1,ES-06595,200,204-082,204-083,93.7,Chlorure de polyvinyle,1986,Locale,Sanitaire,Circle,0,0,Ville
4250778,1,ES-03211,900,120-146,120-159,94,Beton,1927,Collecteur,Combinee,Circle,0,0,Ville
4250779,1,EP-07377,450,402-002,402-008,93.9,Beton arme,1988,Locale,Pluviale total,Circle,0,0,Ville
4250780,1,ES-00083,450,119-652,119-653A,79.1,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250781,1,EP-03522,450,125-601,125-597,94,Beton arme,1958,Locale,Pluviale total,Circle,0,0,Ville
4250782,1,ES-09263,600,401-199,401-262,94,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250783,1,EP-23288,600,204-1413,204-1412,93.9,Beton arme,1986,Collecteur,Pluviale total,Circle,0,0,Ville
4250784,1,ES-09135,300,403-141,403-158,93.8,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4250785,1,EP-26192,375,405-346,405-347,93.9,Chlorure de polyvinyle,1987,Locale,Pluviale total,Circle,0,0,Ville
4250786,1,EP-22574,525,202-521,202-520,93.9,Beton arme,1990,Locale,Pluviale total,Circle,0,0,Ville
4250787,1,EP-31812,750,Ponc-044,301-474,14.2,Beton arme,1976,Branchement de bassin/fosse,Pluviale total,Circle,0,0,Ville
4250788,1,ES-04006,450,120-374,120-715,140.8,Gres,1920,Locale,Combinee,Circle,0,0,Ville
4250789,1,ES-00082,450,119-641,119-652,93.8,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250790,1,ES-03775,300,120-779,120-392,93.9,Beton,1920,Locale,Combinee,Circle,0,0,Ville
4250791,1,ES-09852,900,N-1298,Regula-006,27.2,Beton arme,1989,Collecteur,Combinee,Circle,0,0,Ville
4250792,1,ES-08852,250,405-130,405-137A,95.1,Chlorure de polyvinyle,1989,Locale,Sanitaire,Circle,0,0,Ville
4250793,1,ES-07911,750,406-126,404-001,93.9,Beton arme,1985,Collecteur,Sanitaire,Circle,0,0,Ville
4250794,1,ES-05889,250,203-036,203-037,93.8,Chlorure de polyvinyle,1996,Locale,Sanitaire,Circle,0,0,Ville
4250795,1,ES-34035,250,501-617,501-594,47.3,Chlorure de polyvinyle,2015,Locale,Sanitaire,Circle,0,0,Ville
4250796,1,ES-24453,300,402-009A,402-009,93.1,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250797,1,ES-01400,450,124-135,124-132,93.7,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250798,1,EP-20246,150,125-966,125-971,94,Chlorure de polyvinyle,1995,Locale,Pluviale-domestique,Circle,0,0,Ville
4250799,1,EP-24576,300,501-273,501-274,93.7,Beton arme,1989,Locale,Pluviale total,Circle,0,0,Ville
4250800,1,ES-06020,200,204-011,204-172,93.7,Chlorure de polyvinyle,1991,Locale,Sanitaire,Circle,0,0,Ville
4250801,1,EP-01122,300,125-561,125-544,93.7,Beton arme,1982,Locale,Pluviale total,Circle,0,0,Ville
4250802,1,EP-04210,375,125-491,118-329,40.4,Beton arme,1972,Locale,Pluviale total,Circle,0,0,Ville
4250803,1,EP-26269,750,405-146,405-147,93.7,Beton arme,1990,Collecteur,Pluviale total,Circle,0,0,Ville
4250804,1,ES-03284,250,125-104,125-117,93.7,Ciment-amiante,1977,Locale,Sanitaire,Circle,0,0,Ville
4250805,1,ES-08318,250,403-057,403-054,93.7,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4250806,1,EP-26275,600,405-123,405-122,94.9,Beton arme,1989,Collecteur,Pluviale total,Circle,0,0,Ville
4250807,1,ES-06562,250,204-092,204-093,93.6,Chlorure de polyvinyle,1988,Locale,Sanitaire,Circle,0,0,Ville
4250808,1,ES-04630,250,201-131,201-122,93.6,Chlorure de polyvinyle,1993,Locale,Sanitaire,Circle,0,0,Ville
4250809,1,EP-34794,300,201-799,201-791,100.2,Beton arme,2018,Locale,Pluviale total,Circle,0,0,Ville
4250810,1,EP-23126,300,204-1498,204-1497,93.6,Beton arme,1976,Locale,Pluviale total,Circle,0,0,Ville
4250811,1,EP-24193,750,406-042,406-041,96.5,Beton arme,1985,Locale,Pluviale total,Circle,0,0,Ville
4250813,1,ES-03812,300,123-217A,N-219,93.9,Beton,1920,Locale,Combinee,Circle,0,0,Ville
4250814,1,ES-07510,200,406-415,406-421,93.6,Beton arme,2000,Locale,Sanitaire,Circle,0,0,Ville
4250815,1,ES-10073,375,404-286,404-285,93.6,Beton arme,1980,Locale,Combinee,Circle,0,0,Ville
4250816,1,ES-04408,250,201-172,201-173,93.6,Chlorure de polyvinyle,1988,Locale,Pseudo-separe,Circle,0,0,Ville
4250817,1,EP-24579,600,501-276,501-275,93.6,Beton arme,2002,Collecteur,Pluviale total,Circle,0,0,Ville
4250818,1,EP-24915,750,604-240,604-291,70,Beton arme,1989,Locale,Pluviale total,Circle,0,0,Ville
4250819,1,EP-00156,300,124-674,124-607,93.7,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4250820,1,ES-05566,200,301-208,301-207,93.5,Chlorure de polyvinyle,1996,Locale,Sanitaire,Circle,0,0,Ville
4250821,1,EP-24302,750,405-061,405-065,93.6,Beton arme,1990,Locale,Pluviale total,Circle,0,0,Ville
4250822,1,ES-21590,200,301-426,301-427,93.3,Chlorure de polyvinyle,2001,Locale,Sanitaire,Circle,0,0,Ville
4250823,1,ES-06601,250,204-086,204-097,93.6,Chlorure de polyvinyle,1988,Locale,Sanitaire,Circle,0,0,Ville
4250824,1,ES-22752,250,125-1069,125-1068,93.6,Chlorure de polyvinyle,2005,Locale,Sanitaire,Circle,0,0,Ville
4250825,1,EP-24090,1200,404-071,404-072,93.5,Beton arme,1980,Collecteur,Pluviale total,Circle,0,0,Ville
4250826,1,ES-09352,375,401-109,401-108,96.7,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4250827,1,EP-21629,375,N-679,N-663,93.5,Beton arme,1987,Locale,Pluviale total,Circle,0,0,Ville
4250828,1,ES-08232,250,403-114,403-128,93.5,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4250829,1,ES-08820,300,405-062,405-088,93.5,Chlorure de polyvinyle,1990,Locale,Sanitaire,Circle,0,0,Ville
4250830,1,ES-01872,1800,119-596,119-598,101.6,Beton arme,1970,Collecteur,Combinee,Circle,0,0,Ville
4250831,1,ES-06707,250,204-428,204-429,93.5,Ciment-amiante,1971,Locale,Sanitaire,Circle,0,0,Ville
4250832,1,ES-07955,250,602-050,602-049,93.2,Ciment-amiante,1983,Locale,Pseudo-separe,Circle,0,0,Ville
4250833,1,EP-24938,600,604-209,604-210,93.6,Beton arme,1989,Locale,Pluviale total,Circle,0,0,Ville
4250834,1,ES-36861,200,501-706,501-654,100,Chlorure de polyvinyle,2022,Locale,Sanitaire,Circle,0,0,Ville
4250835,1,ES-08365,300,604-039,604-038,93.5,Ciment-amiante,1981,Locale,Pseudo-separe,Circle,0,0,Ville
4250836,1,EP-02680,375,118-148,118-150,93.5,Ciment-amiante,1970,Locale,Pluviale total,Circle,0,0,Ville
4250837,1,ES-01822,300,123-208,123-207,88.1,Gres,1920,Locale,Combinee,Circle,0,0,Ville
4250838,1,ES-08290,250,405-238,405-239,93.4,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4250839,1,ES-05383,250,501-116,501-115,93.4,Ciment-amiante,1987,Locale,Sanitaire,Circle,0,0,Ville
4250840,1,ES-03550,300,125-577,125-607,93.4,Ciment-amiante,1960,Locale,Sanitaire,Circle,0,0,Ville
4250841,1,EP-36253,150,23672,203-742,16.1,Chlorure de polyvinyle,2020,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4250843,1,ES-00049,375,120-018,120-017,93.5,Gres,1920,Locale,Combinee,Circle,0,0,Ville
4250844,1,ES-04853,300,202-109,202-110,93.4,Beton arme,1976,Locale,Sanitaire,Circle,0,0,Ville
4250845,1,EP-21251,1200,133-139,133-151,89.9,Beton arme,1960,Collecteur,Pluviale total,Circle,0,0,Ville
4250846,1,ES-08550,300,604-154,604-153,93.3,Beton arme,1987,Locale,Pseudo-separe,Circle,0,0,Ville
4250847,1,EP-20060,375,125-264,125-266,93.3,Beton arme,1992,Locale,Pluviale total,Circle,0,0,Ville
4250848,1,ES-08622,300,604-009,604-011,93.7,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4250849,1,ES-07558,450,402-018,402-030A,93.3,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250850,1,ES-36489,150,N-2024,109-009,14.1,None,,Branchement de service,Combinee,Circle,0,0,Ville
4250851,1,ES-09918,375,403-336,403-335,93.3,Beton arme,1966,Locale,Sanitaire,Circle,0,0,Ville
4250852,1,ES-02964,1050,124-078,124-111,93.4,Beton arme,1950,Collecteur,Combinee,Circle,0,0,Ville
4250853,1,ES-01290,250,132-018,132-019,93.3,Chlorure de polyvinyle,1985,Collecteur,Sanitaire,Circle,0,0,Ville
4250854,1,EP-21519,1200,301-496,301-495,93.4,Beton arme,1991,Locale,Pluviale total,Circle,0,0,Ville
4250855,1,ES-25512,450,402-133A,402-179,79.7,Gres,1950,Locale,Combinee,Circle,0,0,Ville
4250857,1,EP-20226,300,125-328,125-326,92.4,Beton arme,1989,Locale,Pluviale total,Circle,0,0,Ville
4250858,1,EP-24736,300,401-583,401-581,94.2,Beton arme,2005,Locale,Pluviale total,Circle,0,0,Ville
4250859,1,ES-10026,300,404-211,404-212,93.3,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4250860,1,ES-07006,200,204-083B,204-083A,93.2,Chlorure de polyvinyle,2002,Locale,Sanitaire,Circle,0,0,Ville
4250861,1,ES-07990,250,602-020,602-019,93.4,Ciment-amiante,1983,Locale,Pseudo-separe,Circle,0,0,Ville
4250862,1,ES-06884,200,204-798,204-800,93.2,Chlorure de polyvinyle,1986,Locale,Sanitaire,Circle,0,0,Ville
4250863,1,ES-08673,400,604-092,604-093,83.9,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4250864,1,ES-34809,200,406-783,406-731,54.2,Chlorure de polyvinyle,2015,Locale,Sanitaire,Circle,0,0,Ville
4250865,1,EP-24241,300,404-389,404-390,93.2,Beton arme,1990,Locale,Pluviale total,Circle,0,0,Ville
4250866,1,ES-02138,300,123-167A,123-167,93.6,Beton arme,1949,Locale,Combinee,Circle,0,0,Ville
4250867,1,ES-07941,250,602-064,602-063,93.5,Ciment-amiante,1983,Locale,Pseudo-separe,Circle,0,0,Ville
4250868,1,ES-03012,600,124-773,124-773A,79,Beton arme,1960,Locale,Combinee,Circle,0,0,Ville
4250869,1,ES-05752,200,301-332,301-1226,51,Chlorure de polyvinyle,1991,Locale,Sanitaire,Circle,0,0,Ville
4250870,1,ES-01186,300,119-540A,119-558,195.2,Beton,1940,Locale,Combinee,Circle,0,0,Ville
4250871,1,ES-21289,250,301-138,301-137,93.2,Chlorure de polyvinyle,1996,Locale,Sanitaire,Circle,0,0,Ville
4250872,1,EP-26678,300,204-874,204-873,93.1,Chlorure de polyvinyle,1988,Locale,Pluviale total,Circle,0,0,Ville
4250874,1,EP-22062,300,204-961,204-962,92.8,Beton arme,1986,Locale,Pluviale total,Circle,0,0,Ville
4250875,1,ES-23388,750,204-717,204-719,93,Beton arme,1968,Collecteur,Pseudo-separe,Circle,0,0,Ville
4250876,1,EP-22929,750,202-408,E-52,93.1,Beton arme,1987,Collecteur,Pluviale total,Circle,0,0,Ville
4250877,1,ES-06650,450,204-253,204-254,93.7,Beton arme,1986,Locale,Sanitaire,Circle,0,0,Ville
4250878,1,ES-07497,300,403-302A,403-319,91.2,Beton,1950,Locale,Combinee,Circle,0,0,Ville
4250879,1,EP-21921,600,203-225,203-226,93.1,Beton arme,2000,Collecteur,Pluviale total,Circle,0,0,Ville
4250880,1,ES-02580,300,110-148,110-146,91.1,Beton arme,1973,Locale,Sanitaire,Circle,0,0,Ville
4250881,1,EP-21525,350,301-509,301-508,93.1,Chlorure de polyvinyle,1993,Locale,Pluviale total,Circle,0,0,Ville
4250882,1,EP-23584,375,202-469,202-468,93.1,Beton arme,1996,Locale,Pluviale total,Circle,0,0,Ville
4250883,1,ES-09455,1350,401-298A,401-298,93.1,Beton arme,1970,Collecteur,Combinee,Circle,0,0,Ville
4250884,1,EP-23695,375,204-1052,204-1053,93,Chlorure de polyvinyle,1993,Locale,Pluviale total,Circle,0,0,Ville
4250885,1,ES-00191,250,110-202,110-201,91.7,Chlorure de polyvinyle,1996,Locale,Sanitaire,Circle,0,0,Ville
4250886,1,EP-24980,300,403-051,403-125,93,Beton arme,1970,Locale,Pluviale total,Circle,0,0,Ville
4250887,1,ES-05569,200,301-211,301-212,93.3,Chlorure de polyvinyle,1995,Locale,Sanitaire,Circle,0,0,Ville
4250888,1,ES-33192,200,126-177,126-179,95.9,Chlorure de polyvinyle,2012,Locale,Sanitaire,Circle,0,0,Ville
4250889,1,ES-04139,600,127-015,127-014,97.9,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4250890,1,EP-02579,600,110-147,110-145,91.8,Beton arme,1973,Collecteur,Pluviale total,Circle,0,0,Ville
4250891,1,EP-22579,375,202-535,202-534,93,Chlorure de polyvinyle,1993,Locale,Pluviale total,Circle,0,0,Ville
4250892,1,ES-06270,200,204-182,204-183,93,Chlorure de polyvinyle,1985,Locale,Sanitaire,Circle,0,0,Ville
4250893,1,EP-22865,450,202-374,E-481,93.7,Beton arme,1987,Locale,Pluviale total,Circle,0,0,Ville
4250894,1,EP-23333,525,204-1328,204-1327,92.9,Beton arme,1987,Locale,Pluviale total,Circle,0,0,Ville
4250895,1,EP-24794,900,405-663,405-661,91.2,Beton arme,2005,Locale,Pluviale total,Circle,0,0,Ville
4250896,1,ES-03389,1200,109-031,109-155,92.4,Beton arme,2002,Collecteur,Combinee,Circle,0,0,Ville
4250897,1,ES-03718,600,119-566,119-567,93,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250898,1,EP-02611,300,119-434,119-442,92.9,Beton arme,1985,Locale,Pluviale total,Circle,0,0,Ville
4250899,1,ES-08731,400,604-157,604-158,92.2,Ciment-amiante,1974,Collecteur,Pseudo-separe,Circle,0,0,Ville
4250901,1,ES-08650,400,604-074,604-081,92.8,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4250902,1,ES-05581,200,301-199,301-198,93.3,Chlorure de polyvinyle,1994,Locale,Sanitaire,Circle,0,0,Ville
4250903,1,ES-08925,300,406-375,406-375A,92.8,Beton arme,1998,Locale,Combinee,Circle,0,0,Ville
4250904,1,ES-02016,600,119-140,119-145,92.9,Beton arme,1950,Collecteur,Combinee,Circle,0,0,Ville
4250905,1,ES-04705,250,202-020,202-021,92.9,Chlorure de polyvinyle,2000,Locale,Pseudo-separe,Circle,0,0,Ville
4250906,1,ES-08077,250,405-328,405-329,92.8,Chlorure de polyvinyle,1986,Locale,Sanitaire,Circle,0,0,Ville
4250907,1,ES-36737,200,124-1121,124-1120,25.4,Chlorure de polyvinyle,2021,Locale,Sanitaire,Circle,0,0,Ville
4250908,1,ES-08661,400,604-081,604-080,93,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4250909,1,EP-03283,750,125-103,125-116,93,Beton arme,1977,Locale,Pluviale total,Circle,0,0,Ville
4250910,1,EP-36462,375,404-522B,404-522A,1.5,PEHD,2019,Collecteur,Pluviale total,Circle,0,0,Ville
4250911,1,EP-25435,525,402-008,402-020,89.1,Beton arme,1988,Locale,Pluviale total,Circle,0,0,Ville
4250912,1,ES-08396,300,604-059,604-060,93,Ciment-amiante,1981,Locale,Pseudo-separe,Circle,0,0,Ville
4250913,1,EP-23556,300,202-507,202-506,92.8,Beton arme,1994,Locale,Pluviale total,Circle,0,0,Ville
4250914,1,EP-24972,375,406-401,406-400,92.8,Beton arme,1986,Locale,Pluviale total,Circle,0,0,Ville
4250915,1,ES-01232,250,125-364,125-366,92.7,Ciment-amiante,1971,Collecteur,Sanitaire,Circle,0,0,Ville
4250916,1,EP-33747,525,126-215,126-214,120.1,Beton arme,2016,Locale,Pluviale total,Circle,0,0,Ville
4250917,1,ES-08588,300,606-012,606-013,92.8,Chlorure de polyvinyle,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4250918,1,ES-01361,450,119-530,119-528,92.8,Chlorure de polyvinyle,1992,Locale,Combinee,Circle,0,0,Ville
4250919,1,ES-02360,250,119-438,119-440,92.7,Chlorure de polyvinyle,1985,Locale,Sanitaire,Circle,0,0,Ville
4250920,1,ES-09366,300,401-099,401-098,92.7,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4250921,1,EP-24306,1350,405-184,405-185,94,Beton arme,1985,Collecteur,Pluviale total,Circle,0,0,Ville
4250922,1,ES-02271,250,125-119,125-121,92.9,Ciment-amiante,1979,Locale,Sanitaire,Circle,0,0,Ville
4250923,1,EP-25543,450,401-441,401-442,92.5,Beton arme,1995,Locale,Pluviale total,Circle,0,0,Ville
4250924,1,EP-23698,600,204-1029,204-1028,92.7,Beton arme,1989,Collecteur,Pluviale total,Circle,0,0,Ville
4250925,1,ES-07677,250,406-254,406-255,92.9,Beton arme,1986,Locale,Sanitaire,Circle,0,0,Ville
4250926,1,EP-35229,600,401-755,401-754,92,Beton arme,2017,Locale,Pluviale total,Circle,0,0,Ville
4250927,1,EP-25971,300,405-243,405-244,92.7,Beton arme,1970,Locale,Pluviale total,Circle,0,0,Ville
4250928,1,EP-32136,525,110-344,110-343,123.3,Beton arme,2000,Collecteur,Pluviale total,Circle,0,0,Ville
4250929,1,ES-02697,450,124-1024,124-1026,110.3,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250930,1,ES-08677,400,602-096,602-095,92.5,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4250931,1,ES-08703,300,602-080,602-081,92.1,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4250932,1,EP-03470,600,125-870,125-834,92.7,Beton arme,1970,Collecteur,Pluviale total,Circle,0,0,Ville
4250933,1,EP-22995,1350,201-343,201-344,92.7,Beton arme,2000,Collecteur,Pluviale total,Circle,0,0,Ville
4250934,1,ES-08715,250,602-128,602-127,92.8,Chlorure de polyvinyle,1995,Locale,Sanitaire,Circle,0,0,Ville
4250935,1,ES-34154,200,406-738,406-665,123.4,Chlorure de polyvinyle,2015,Locale,Sanitaire,Circle,0,0,Ville
4250936,1,ES-06168,250,204-711,204-712,92.7,Chlorure de polyvinyle,1981,Locale,Pseudo-separe,Circle,0,0,Ville
4250937,1,ES-21419,250,126-103,126-111,92.6,Chlorure de polyvinyle,2005,Locale,Sanitaire,Circle,0,0,Ville
4250938,1,EP-24515,300,501-425,501-424,92.6,Beton arme,1990,Locale,Pluviale total,Circle,0,0,Ville
4250939,1,EP-23628,375,201-499,201-498,92.6,Beton arme,1962,Locale,Pluviale total,Circle,0,0,Ville
4250940,1,ES-08378,250,604-058,604-051,92.6,Ciment-amiante,1989,Locale,Pseudo-separe,Circle,0,0,Ville
4250941,1,ES-07290,250,406-019,406-023,92.6,Beton arme,1985,Locale,Sanitaire,Circle,0,0,Ville
4250942,1,ES-04237,300,123-205B,123-205,92.4,Gres,1920,Locale,Combinee,Circle,0,0,Ville
4250943,1,EP-33552,450,120-630,120-631,62.8,Beton arme,2013,Locale,Pluviale total,Circle,0,0,Ville
4250945,1,ES-04585,250,201-091,201-092,92.6,Chlorure de polyvinyle,1996,Locale,Pseudo-separe,Circle,0,0,Ville
4250946,1,ES-07441,200,604-124,604-122,91.4,Ciment-amiante,1989,Locale,Pseudo-separe,Circle,0,0,Ville
4250947,1,ES-00626,250,119-741,119-740,95.8,Chlorure de polyvinyle,1995,Locale,Sanitaire,Circle,0,0,Ville
4250948,1,ES-08375,250,604-055,604-054,92.5,Ciment-amiante,1989,Locale,Pseudo-separe,Circle,0,0,Ville
4250949,1,ES-00157,300,124-673,124-608,92.5,Beton arme,1960,Locale,Sanitaire,Circle,0,0,Ville
4250950,1,EP-23172,300,204-1280,204-1281,94.2,Beton arme,1976,Locale,Pluviale total,Circle,0,0,Ville
4250951,1,EP-20230,150,125-941,125-944,88.6,Chlorure de polyvinyle,1996,Locale,Pluviale-domestique,Circle,0,0,Ville
4250952,1,EP-20688,200,301-703,301-702,92.9,Beton arme,1975,Locale,Pluviale de rue,Circle,0,0,Ville
4250953,1,ES-03104,200,125-736,125-708,92.5,Ciment-amiante,1970,Locale,Sanitaire,Circle,0,0,Ville
4250954,1,ES-06483,200,204-032,204-033,92.4,Chlorure de polyvinyle,1996,Locale,Sanitaire,Circle,0,0,Ville
4250955,1,EP-22231,750,204-889,204-888,92.4,Beton arme,1988,Collecteur,Pluviale total,Circle,0,0,Ville
4250956,1,EP-24943,750,603-036,603-035,92.4,Beton arme,1987,Locale,Pluviale total,Circle,0,0,Ville
4250957,1,ES-33191,200,126-175,126-177,119.7,Chlorure de polyvinyle,2012,Locale,Sanitaire,Circle,0,0,Ville
4250958,1,EP-24528,300,501-329,501-328,92.2,Beton arme,1989,Locale,Pluviale total,Circle,0,0,Ville
4250959,1,ES-03636,450,120-685,120-276,92.3,Beton,1920,Locale,Combinee,Circle,0,0,Ville
4250960,1,ES-00146,750,133-128,133-130,92.4,Beton arme,1989,Collecteur,Sanitaire,Circle,0,0,Ville
4250961,1,ES-05196,250,201-302,201-169,92.4,Chlorure de polyvinyle,2000,Locale,Sanitaire,Circle,0,0,Ville
4250962,1,ES-00930,300,124-048,124-039,94.9,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250963,1,ES-07084,300,401-141,401-140,92.4,Ciment-amiante,1985,Locale,Combinee,Circle,0,0,Ville
4250964,1,EP-25075,450,501-239,501-238,92.4,Beton arme,1987,Locale,Pluviale total,Circle,0,0,Ville
4250965,1,EP-25967,750,405-253,405-252,92.4,Beton arme,1970,Locale,Pluviale total,Circle,0,0,Ville
4250966,1,EP-22621,750,202-557,202-558,92.3,Beton arme,1986,Collecteur,Pluviale total,Circle,0,0,Ville
4250967,1,ES-00001,300,124-065,124-063,93,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250968,1,EP-34962,200,N-1446,N-1447,16.8,Chlorure de polyvinyle,2013,Branchement de service,Pluviale total,Circle,0,0,Ville
4250969,1,ES-03492,300,124-683,125-645,92.3,Ciment-amiante,1941,Locale,Sanitaire,Circle,0,0,Ville
4250970,1,EP-20180,300,126-057,125-173,92.3,Chlorure de polyvinyle,1988,Locale,Pluviale total,Circle,0,0,Ville
4250971,1,ES-08343,300,604-019,604-018,92.6,Chlorure de polyvinyle,2001,Locale,Pseudo-separe,Circle,0,0,Ville
4250972,1,ES-21277,200,301-014,301-016,92.2,Chlorure de polyvinyle,1989,Locale,Sanitaire,Circle,0,0,Ville
4250973,1,ES-05337,300,501-100,501-099,92.3,Chlorure de polyvinyle,1989,Locale,Pseudo-separe,Circle,0,0,Ville
4250974,1,ES-22803,250,301-386,301-387,95.4,Chlorure de polyvinyle,2004,Locale,Sanitaire,Circle,0,0,Ville
4250975,1,ES-00928,450,124-039,124-038,92.5,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250976,1,ES-00929,450,124-047,124-039,92.3,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4250977,1,ES-01918,200,125-045,133-026,92.2,Ciment-amiante,1970,Locale,Sanitaire,Circle,0,0,Ville
4250978,1,ES-08690,300,602-077,602-078,89.5,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4250979,1,EP-35768,375,404-523A,404-521,5.9,PEHD,2019,Collecteur,Pluviale total,Circle,0,0,Ville
4250980,1,ES-25668,300,N-326,E-213,92.9,Beton arme,2001,Emissaire,Trop-Plein,Circle,0,0,Ville
4250981,1,ES-05436,200,501-192,501-191,98.9,Chlorure de polyvinyle,1998,Locale,Pseudo-separe,Circle,0,0,Ville
4250982,1,ES-00173,450,109-007,109-008,92.5,Beton arme,1998,Locale,Combinee,Circle,0,0,Ville
4250984,1,EP-23183,375,202-540,202-541,92.2,Chlorure de polyvinyle,1992,Locale,Pluviale total,Circle,0,0,Ville
4250985,1,EP-22750,150,125-977,125-976,91.9,Chlorure de polyvinyle,2002,Locale,Pluviale-domestique,Circle,0,0,Ville
4250986,1,EP-03588,450,119-207,119-198,92.2,Ciment-amiante,1960,Locale,Pluviale total,Circle,0,0,Ville
4250987,1,EP-00092,375,119-060,119-064,91.1,Beton arme,1970,Locale,Pluviale total,Circle,0,0,Ville
4250988,1,EP-20184,450,126-025,125-187,92.2,Chlorure de polyvinyle,1984,Locale,Pluviale total,Circle,0,0,Ville
4250989,1,ES-00993,300,124-612,124-610,94.1,Beton arme,1960,Locale,Sanitaire,Circle,0,0,Ville
4250990,1,ES-06629,200,204-114,204-115,92.2,Chlorure de polyvinyle,1989,Locale,Sanitaire,Circle,0,0,Ville
4250991,1,ES-07280,250,406-017,406-016,92.1,Beton arme,1987,Locale,Sanitaire,Circle,0,0,Ville
4250992,1,EP-00466,1350,119-018,119-184,92.1,Beton arme,1960,Collecteur,Pluviale total,Circle,0,0,Ville
4250993,1,ES-01880,250,133-068,125-392,92.7,Chlorure de polyvinyle,1984,Locale,Sanitaire,Circle,0,0,Ville
