variableID,Domaine,NomVariable,UniteMesure,AnneeDonne,Ville,noVariablePourFormule,Valeur 
6260,Gestion des matières résiduelles,Amortissement relatif à la valorisation des matières résiduelles,$,2015,Montréal,VGMR100006,1 736 858
6260,Gestion des matières résiduelles,Amortissement relatif à la valorisation des matières résiduelles,$,2016,Montréal,VGMR100006,2 164 653
6260,Gestion des matières résiduelles,Amortissement relatif à la valorisation des matières résiduelles,$,2017,Montréal,VGMR100006,2 357 357
6260,Gestion des matières résiduelles,Amortissement relatif à la valorisation des matières résiduelles,$,2018,Montréal,VGMR100006,1 728 405
6260,Gestion des matières résiduelles,Amortissement relatif à la valorisation des matières résiduelles,$,2019,Montréal,VGMR100006,1 062 450
6260,Gestion des matières résiduelles,Amortissement relatif à la valorisation des matières résiduelles,$,2020,Montréal,VGMR100006,1 264 394
6266,Gestion des matières résiduelles,Coûts directs relatifs à l’élimination des matières résiduelles,$,2014,Montréal,VGMR100011,37 329 779
6266,Gestion des matières résiduelles,Coûts directs relatifs à l’élimination des matières résiduelles,$,2015,Montréal,VGMR100011,37 324 809
6266,Gestion des matières résiduelles,Coûts directs relatifs à l’élimination des matières résiduelles,$,2016,Montréal,VGMR100011,31 813 757
6266,Gestion des matières résiduelles,Coûts directs relatifs à l’élimination des matières résiduelles,$,2017,Montréal,VGMR100011,31 277 897
6266,Gestion des matières résiduelles,Coûts directs relatifs à l’élimination des matières résiduelles,$,2018,Montréal,VGMR100011,30 649 967
6266,Gestion des matières résiduelles,Coûts directs relatifs à l’élimination des matières résiduelles,$,2019,Montréal,VGMR100011,29 480 639
6266,Gestion des matières résiduelles,Coûts directs relatifs à l’élimination des matières résiduelles,$,2020,Montréal,VGMR100011,31 169 916
6267,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles valorisées,tonne,2014,Montréal,VGMR900012,230 645
6267,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles valorisées,tonne,2015,Montréal,VGMR900012,242 879
6267,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles valorisées,tonne,2016,Montréal,VGMR900012,260 243
6267,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles valorisées,tonne,2017,Montréal,VGMR900012,272 900
6267,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles valorisées,tonne,2018,Montréal,VGMR900012,290 226
6267,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles valorisées,tonne,2019,Montréal,VGMR900012,290 039
6267,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles valorisées,tonne,2020,Montréal,VGMR900012,308 403
6268,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles éliminées,tonne,2014,Montréal,VGMR900013,515 318
6268,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles éliminées,tonne,2015,Montréal,VGMR900013,503 920
6268,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles éliminées,tonne,2016,Montréal,VGMR900013,464 978
6268,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles éliminées,tonne,2017,Montréal,VGMR900013,455 373
6268,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles éliminées,tonne,2018,Montréal,VGMR900013,438 449
6268,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles éliminées,tonne,2019,Montréal,VGMR900013,428 444
6268,Gestion des matières résiduelles,Tonnes de matières résiduelles résidentielles éliminées,tonne,2020,Montréal,VGMR900013,440 621
6020,Gestion des matières résiduelles,Tonnes d’ordures ménagères collectées en bordure de rue,tonne,2014,Montréal,VGMR900001,469 086
6020,Gestion des matières résiduelles,Tonnes d’ordures ménagères collectées en bordure de rue,tonne,2015,Montréal,VGMR900001,463 081
6020,Gestion des matières résiduelles,Tonnes d’ordures ménagères collectées en bordure de rue,tonne,2016,Montréal,VGMR900001,434 018
6020,Gestion des matières résiduelles,Tonnes d’ordures ménagères collectées en bordure de rue,tonne,2017,Montréal,VGMR900001,419 460
6020,Gestion des matières résiduelles,Tonnes d’ordures ménagères collectées en bordure de rue,tonne,2018,Montréal,VGMR900001,404 207
6020,Gestion des matières résiduelles,Tonnes d’ordures ménagères collectées en bordure de rue,tonne,2019,Montréal,VGMR900001,393 125
6020,Gestion des matières résiduelles,Tonnes d’ordures ménagères collectées en bordure de rue,tonne,2020,Montréal,VGMR900001,403 808
6255,Gestion des matières résiduelles,Tonnes de matières résiduelles éliminées (excluant les écocentres),tonne,2014,Montréal,VGMR900004,483 960
6255,Gestion des matières résiduelles,Tonnes de matières résiduelles éliminées (excluant les écocentres),tonne,2015,Montréal,VGMR900004,479 522
6255,Gestion des matières résiduelles,Tonnes de matières résiduelles éliminées (excluant les écocentres),tonne,2016,Montréal,VGMR900004,450 941
6255,Gestion des matières résiduelles,Tonnes de matières résiduelles éliminées (excluant les écocentres),tonne,2017,Montréal,VGMR900004,438 776
6255,Gestion des matières résiduelles,Tonnes de matières résiduelles éliminées (excluant les écocentres),tonne,2018,Montréal,VGMR900004,423 305
6255,Gestion des matières résiduelles,Tonnes de matières résiduelles éliminées (excluant les écocentres),tonne,2019,Montréal,VGMR900004,412 325
6255,Gestion des matières résiduelles,Tonnes de matières résiduelles éliminées (excluant les écocentres),tonne,2020,Montréal,VGMR900004,425 175
6872,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la collecte des ordures ménagères en bordure de rue,$,2014,Montréal,VGMR100021,12 538 089
6872,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la collecte des ordures ménagères en bordure de rue,$,2015,Montréal,VGMR100021,13 427 980
6872,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la collecte des ordures ménagères en bordure de rue,$,2016,Montréal,VGMR100021,9 452 414
6872,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la collecte des ordures ménagères en bordure de rue,$,2017,Montréal,VGMR100021,7 321 204
6872,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la collecte des ordures ménagères en bordure de rue,$,2018,Montréal,VGMR100021,6 484 329
6872,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la collecte des ordures ménagères en bordure de rue,$,2019,Montréal,VGMR100021,6 631 468
6872,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la collecte des ordures ménagères en bordure de rue,$,2020,Montréal,VGMR100021,737 804
6873,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à l’élimination des matières résiduelles,$,2014,Montréal,VGMR100022,3 946 375
6873,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à l’élimination des matières résiduelles,$,2015,Montréal,VGMR100022,4 436 931
6873,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à l’élimination des matières résiduelles,$,2016,Montréal,VGMR100022,2 749 790
6873,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à l’élimination des matières résiduelles,$,2017,Montréal,VGMR100022,2 552 834
6873,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à l’élimination des matières résiduelles,$,2018,Montréal,VGMR100022,2 105 869
6873,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à l’élimination des matières résiduelles,$,2019,Montréal,VGMR100022,2 207 030
6873,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à l’élimination des matières résiduelles,$,2020,Montréal,VGMR100022,2 285 171
6874,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la valorisation des matières résiduelles,$,2014,Montréal,VGMR100023,8 788 474
6874,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la valorisation des matières résiduelles,$,2015,Montréal,VGMR100023,9 983 196
6874,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la valorisation des matières résiduelles,$,2016,Montréal,VGMR100023,7 772 705
6874,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la valorisation des matières résiduelles,$,2017,Montréal,VGMR100023,6 118 611
6874,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la valorisation des matières résiduelles,$,2018,Montréal,VGMR100023,6 845 824
6874,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la valorisation des matières résiduelles,$,2019,Montréal,VGMR100023,7 714 857
6874,Gestion des matières résiduelles,Coûts du soutien aux activités relatifs à la valorisation des matières résiduelles,$,2020,Montréal,VGMR100023,8 291 038
6890,Gestion des matières résiduelles,Coûts directs relatifs à la collecte des ordures ménagères en bordure de rue,$,2014,Montréal,VGMR100024,54 070 517
6890,Gestion des matières résiduelles,Coûts directs relatifs à la collecte des ordures ménagères en bordure de rue,$,2015,Montréal,VGMR100024,53 144 740
6890,Gestion des matières résiduelles,Coûts directs relatifs à la collecte des ordures ménagères en bordure de rue,$,2016,Montréal,VGMR100024,54 182 935
6890,Gestion des matières résiduelles,Coûts directs relatifs à la collecte des ordures ménagères en bordure de rue,$,2017,Montréal,VGMR100024,55 540 807
6890,Gestion des matières résiduelles,Coûts directs relatifs à la collecte des ordures ménagères en bordure de rue,$,2018,Montréal,VGMR100024,54 868 151
6890,Gestion des matières résiduelles,Coûts directs relatifs à la collecte des ordures ménagères en bordure de rue,$,2019,Montréal,VGMR100024,52 660 065
6890,Gestion des matières résiduelles,Coûts directs relatifs à la collecte des ordures ménagères en bordure de rue,$,2020,Montréal,VGMR100024,55 948 031
6891,Gestion des matières résiduelles,Amortissement relatif à la collecte des ordures ménagères en bordure de rue,$,2014,Montréal,VGMR100025,2 425 601
6891,Gestion des matières résiduelles,Amortissement relatif à la collecte des ordures ménagères en bordure de rue,$,2015,Montréal,VGMR100025,2 749 992
6891,Gestion des matières résiduelles,Amortissement relatif à la collecte des ordures ménagères en bordure de rue,$,2016,Montréal,VGMR100025,2 591 804
6891,Gestion des matières résiduelles,Amortissement relatif à la collecte des ordures ménagères en bordure de rue,$,2017,Montréal,VGMR100025,2 637 677
6891,Gestion des matières résiduelles,Amortissement relatif à la collecte des ordures ménagères en bordure de rue,$,2018,Montréal,VGMR100025,2 604 119
6891,Gestion des matières résiduelles,Amortissement relatif à la collecte des ordures ménagères en bordure de rue,$,2019,Montréal,VGMR100025,2 848 451
6891,Gestion des matières résiduelles,Amortissement relatif à la collecte des ordures ménagères en bordure de rue,$,2020,Montréal,VGMR100025,1 729 607
6893,Gestion des matières résiduelles,Nombre de logements,Quantité,2014,Montréal,VGMR900027,833 333
6893,Gestion des matières résiduelles,Nombre de logements,Quantité,2015,Montréal,VGMR900027,841 913
6893,Gestion des matières résiduelles,Nombre de logements,Quantité,2016,Montréal,VGMR900027,845 290
6893,Gestion des matières résiduelles,Nombre de logements,Quantité,2017,Montréal,VGMR900027,851 478
6893,Gestion des matières résiduelles,Nombre de logements,Quantité,2018,Montréal,VGMR900027,859 054
6893,Gestion des matières résiduelles,Nombre de logements,Quantité,2019,Montréal,VGMR900027,861 249
6893,Gestion des matières résiduelles,Nombre de logements,Quantité,2020,Montréal,VGMR900027,869 320
7016,Gestion des matières résiduelles,Coûts d’exploitation relatifs à la collecte des ordures ménagères en bordure de rue,$,2014,Montréal,VGMR100031,66 608 606
7016,Gestion des matières résiduelles,Coûts d’exploitation relatifs à la collecte des ordures ménagères en bordure de rue,$,2015,Montréal,VGMR100031,66 572 720
7016,Gestion des matières résiduelles,Coûts d’exploitation relatifs à la collecte des ordures ménagères en bordure de rue,$,2016,Montréal,VGMR100031,63 602 269
7016,Gestion des matières résiduelles,Coûts d’exploitation relatifs à la collecte des ordures ménagères en bordure de rue,$,2017,Montréal,VGMR100031,62 862 011
7016,Gestion des matières résiduelles,Coûts d’exploitation relatifs à la collecte des ordures ménagères en bordure de rue,$,2018,Montréal,VGMR100031,61 319 400
7016,Gestion des matières résiduelles,Coûts d’exploitation relatifs à la collecte des ordures ménagères en bordure de rue,$,2019,Montréal,VGMR100031,59 291 533
7016,Gestion des matières résiduelles,Coûts d’exploitation relatifs à la collecte des ordures ménagères en bordure de rue,$,2020,Montréal,VGMR100031,63 266 608
7018,Gestion des matières résiduelles,Coûts d’exploitation relatifs au traitement des matières résiduelles,$,2014,Montréal,VGMR100033,41 259 173
7018,Gestion des matières résiduelles,Coûts d’exploitation relatifs au traitement des matières résiduelles,$,2015,Montréal,VGMR100033,41 756 169
7018,Gestion des matières résiduelles,Coûts d’exploitation relatifs au traitement des matières résiduelles,$,2016,Montréal,VGMR100033,34 561 425
7018,Gestion des matières résiduelles,Coûts d’exploitation relatifs au traitement des matières résiduelles,$,2017,Montréal,VGMR100033,33 826 849
7018,Gestion des matières résiduelles,Coûts d’exploitation relatifs au traitement des matières résiduelles,$,2018,Montréal,VGMR100033,32 752 593
7018,Gestion des matières résiduelles,Coûts d’exploitation relatifs au traitement des matières résiduelles,$,2019,Montréal,VGMR100033,31 685 764
7018,Gestion des matières résiduelles,Coûts d’exploitation relatifs au traitement des matières résiduelles,$,2020,Montréal,VGMR100033,33 454 032
