KPIID,Domaine,NomIndicateur,UniteMesure,noIndicateur,TypeIndicateur,ville,DateDonnee,Calcul,Valeur
2736,Routes,Coût total des routes par kilomètre de voie,$,ROAD308T,REMC,Montréal,2017,( VTRA100005 + VTRA100027 + VTRA100007 - VTRA100029 ) / VTRA900006,"65 657,47$"
2736,Routes,Coût total des routes par kilomètre de voie,$,ROAD308T,REMC,Montréal,2018,( VTRA100005 + VTRA100027 + VTRA100007 - VTRA100029 ) / VTRA900006,"66 366,28$"
2736,Routes,Coût total des routes par kilomètre de voie,$,ROAD308T,REMC,Montréal,2019,( VTRA100005 + VTRA100027 + VTRA100007 - VTRA100029 ) / VTRA900006,"66 552,25$"
2736,Routes,Coût total des routes par kilomètre de voie,$,ROAD308T,REMC,Montréal,2020,( VTRA100005 + VTRA100027 + VTRA100007 - VTRA100029 ) / VTRA900006,"65 503,00$"
104849,Routes,Nombre de collisions entre des véhicules sur la route pour 100 000 habitants,Quantité,ROAD119,REMC,Montréal,2015,VTRA900043 / VPOP900004 * 100000,1 081
104849,Routes,Nombre de collisions entre des véhicules sur la route pour 100 000 habitants,Quantité,ROAD119,REMC,Montréal,2016,VTRA900043 / VPOP900004 * 100000,1 078
104849,Routes,Nombre de collisions entre des véhicules sur la route pour 100 000 habitants,Quantité,ROAD119,REMC,Montréal,2017,VTRA900043 / VPOP900004 * 100000,1 086
104849,Routes,Nombre de collisions entre des véhicules sur la route pour 100 000 habitants,Quantité,ROAD119,REMC,Montréal,2018,VTRA900043 / VPOP900004 * 100000,1 070
104849,Routes,Nombre de collisions entre des véhicules sur la route pour 100 000 habitants,Quantité,ROAD119,REMC,Montréal,2019,VTRA900043 / VPOP900004 * 100000,"941,98"
104849,Routes,Nombre de collisions entre des véhicules sur la route pour 100 000 habitants,Quantité,ROAD119,REMC,Montréal,2020,VTRA900043 / VPOP900004 * 100000,"639,95"
2470,Sports et loisirs,Coûts d’exploitation des programmes et des installations de sports et loisirs par habitant,$,SREC209,REMC,Montréal,2014,( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ) / VPOP900002,"118,24$"
2470,Sports et loisirs,Coûts d’exploitation des programmes et des installations de sports et loisirs par habitant,$,SREC209,REMC,Montréal,2015,( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ) / VPOP900002,"126,41$"
2470,Sports et loisirs,Coûts d’exploitation des programmes et des installations de sports et loisirs par habitant,$,SREC209,REMC,Montréal,2016,( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ) / VPOP900002,"128,60$"
2470,Sports et loisirs,Coûts d’exploitation des programmes et des installations de sports et loisirs par habitant,$,SREC209,REMC,Montréal,2017,( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ) / VPOP900002,"128,25$"
2470,Sports et loisirs,Coûts d’exploitation des programmes et des installations de sports et loisirs par habitant,$,SREC209,REMC,Montréal,2018,( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ) / VPOP900002,"121,40$"
2470,Sports et loisirs,Coûts d’exploitation des programmes et des installations de sports et loisirs par habitant,$,SREC209,REMC,Montréal,2019,( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ) / VPOP900002,"119,43$"
2470,Sports et loisirs,Coûts d’exploitation des programmes et des installations de sports et loisirs par habitant,$,SREC209,REMC,Montréal,2020,( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ) / VPOP900002,"109,17$"
2675,Sports et loisirs,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REMC,Montréal,2014,VSPL100021 / ( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ),"5,80%"
2675,Sports et loisirs,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REMC,Montréal,2015,VSPL100021 / ( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ),"5,20%"
2675,Sports et loisirs,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REMC,Montréal,2016,VSPL100021 / ( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ),"5,30%"
2675,Sports et loisirs,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REMC,Montréal,2017,VSPL100021 / ( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ),"5,70%"
2675,Sports et loisirs,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REMC,Montréal,2018,VSPL100021 / ( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ),"5,90%"
2675,Sports et loisirs,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REMC,Montréal,2019,VSPL100021 / ( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ),"6,20%"
2675,Sports et loisirs,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REMC,Montréal,2020,VSPL100021 / ( VSPL100005 + VSPL100006 + VSPL100009 + VSPL100003 ),"3,60%"
2676,Sports et loisirs,Coûts d’exploitation des programmes de sports et loisirs par habitant,$,SREC202,REMC,Montréal,2014,( VSPL100005 + VSPL100006 ) / VPOP900002,"65,95$"
2676,Sports et loisirs,Coûts d’exploitation des programmes de sports et loisirs par habitant,$,SREC202,REMC,Montréal,2015,( VSPL100005 + VSPL100006 ) / VPOP900002,"73,54$"
2676,Sports et loisirs,Coûts d’exploitation des programmes de sports et loisirs par habitant,$,SREC202,REMC,Montréal,2016,( VSPL100005 + VSPL100006 ) / VPOP900002,"74,78$"
2676,Sports et loisirs,Coûts d’exploitation des programmes de sports et loisirs par habitant,$,SREC202,REMC,Montréal,2017,( VSPL100005 + VSPL100006 ) / VPOP900002,"76,34$"
2676,Sports et loisirs,Coûts d’exploitation des programmes de sports et loisirs par habitant,$,SREC202,REMC,Montréal,2018,( VSPL100005 + VSPL100006 ) / VPOP900002,"71,09$"
2676,Sports et loisirs,Coûts d’exploitation des programmes de sports et loisirs par habitant,$,SREC202,REMC,Montréal,2019,( VSPL100005 + VSPL100006 ) / VPOP900002,"71,43$"
2676,Sports et loisirs,Coûts d’exploitation des programmes de sports et loisirs par habitant,$,SREC202,REMC,Montréal,2020,( VSPL100005 + VSPL100006 ) / VPOP900002,"67,71$"
2677,Sports et loisirs,Coûts d’exploitation des installations de sports et loisirs par habitant,$,SREC203,REMC,Montréal,2014,( VSPL100009 + VSPL100003 ) / VPOP900002,"52,29$"
2677,Sports et loisirs,Coûts d’exploitation des installations de sports et loisirs par habitant,$,SREC203,REMC,Montréal,2015,( VSPL100009 + VSPL100003 ) / VPOP900002,"52,87$"
2677,Sports et loisirs,Coûts d’exploitation des installations de sports et loisirs par habitant,$,SREC203,REMC,Montréal,2016,( VSPL100009 + VSPL100003 ) / VPOP900002,"53,82$"
2677,Sports et loisirs,Coûts d’exploitation des installations de sports et loisirs par habitant,$,SREC203,REMC,Montréal,2017,( VSPL100009 + VSPL100003 ) / VPOP900002,"51,91$"
2677,Sports et loisirs,Coûts d’exploitation des installations de sports et loisirs par habitant,$,SREC203,REMC,Montréal,2018,( VSPL100009 + VSPL100003 ) / VPOP900002,"50,31$"
2677,Sports et loisirs,Coûts d’exploitation des installations de sports et loisirs par habitant,$,SREC203,REMC,Montréal,2019,( VSPL100009 + VSPL100003 ) / VPOP900002,"47,99$"
2677,Sports et loisirs,Coûts d’exploitation des installations de sports et loisirs par habitant,$,SREC203,REMC,Montréal,2020,( VSPL100009 + VSPL100003 ) / VPOP900002,"41,46$"
2496,Stationnement,Coût total par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG320T,REMC,Montréal,2017,( VSTA100005 + VSTA100004 + VSTA100003 + VSTA100023 + VSTA100025 + VSTA100024 + VSTA100002 + VSTA100022 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"1 958,14$"
2496,Stationnement,Coût total par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG320T,REMC,Montréal,2018,( VSTA100005 + VSTA100004 + VSTA100003 + VSTA100023 + VSTA100025 + VSTA100024 + VSTA100002 + VSTA100022 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"1 876,98$"
2496,Stationnement,Coût total par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG320T,REMC,Montréal,2019,( VSTA100005 + VSTA100004 + VSTA100003 + VSTA100023 + VSTA100025 + VSTA100024 + VSTA100002 + VSTA100022 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"1 896,83$"
2496,Stationnement,Coût total par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG320T,REMC,Montréal,2020,( VSTA100005 + VSTA100004 + VSTA100003 + VSTA100023 + VSTA100025 + VSTA100024 + VSTA100002 + VSTA100022 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"1 935,03$"
2497,Stationnement,Rapport revenus-coûts des espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité,Quantité,PRKG340,REMC,Montréal,2017,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA100005 + VSTA100004 + VSTA100003 + VSTA100023 + VSTA100025 + VSTA100024 ),"3,38"
2497,Stationnement,Rapport revenus-coûts des espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité,Quantité,PRKG340,REMC,Montréal,2018,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA100005 + VSTA100004 + VSTA100003 + VSTA100023 + VSTA100025 + VSTA100024 ),"3,55"
2497,Stationnement,Rapport revenus-coûts des espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité,Quantité,PRKG340,REMC,Montréal,2019,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA100005 + VSTA100004 + VSTA100003 + VSTA100023 + VSTA100025 + VSTA100024 ),"3,77"
2497,Stationnement,Rapport revenus-coûts des espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité,Quantité,PRKG340,REMC,Montréal,2020,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA100005 + VSTA100004 + VSTA100003 + VSTA100023 + VSTA100025 + VSTA100024 ),"2,55"
2498,Stationnement,Revenu brut par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG305,REMC,Montréal,2014,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"6 594,26"
2498,Stationnement,Revenu brut par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG305,REMC,Montréal,2015,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"6 401,66"
2498,Stationnement,Revenu brut par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG305,REMC,Montréal,2016,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"6 047,54$"
2498,Stationnement,Revenu brut par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG305,REMC,Montréal,2017,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"6 303,91$"
2498,Stationnement,Revenu brut par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG305,REMC,Montréal,2018,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"6 505,18$"
2498,Stationnement,Revenu brut par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG305,REMC,Montréal,2019,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"6 981,32$"
2498,Stationnement,Revenu brut par espace de stationnement payant appartenant à la municipalité ou exploité par la municipalité,$,PRKG305,REMC,Montréal,2020,( VSTA100008 + VSTA100021 + VSTA100006 + VSTA100007 + VSTA100017 ) / ( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ),"4 722,54$"
2499,Stationnement,Nombre d’espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité pour 100 000 habitants,Quantité,PRKG205,REMC,Montréal,2014,( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ) / ( VPOP900002 / 100000 ),"1 432,30"
2499,Stationnement,Nombre d’espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité pour 100 000 habitants,Quantité,PRKG205,REMC,Montréal,2015,( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ) / ( VPOP900002 / 100000 ),"1 408,00"
2499,Stationnement,Nombre d’espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité pour 100 000 habitants,Quantité,PRKG205,REMC,Montréal,2016,( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ) / ( VPOP900002 / 100000 ),1 381
2499,Stationnement,Nombre d’espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité pour 100 000 habitants,Quantité,PRKG205,REMC,Montréal,2017,( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ) / ( VPOP900002 / 100000 ),1 367
2499,Stationnement,Nombre d’espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité pour 100 000 habitants,Quantité,PRKG205,REMC,Montréal,2018,( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ) / ( VPOP900002 / 100000 ),1 331
2499,Stationnement,Nombre d’espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité pour 100 000 habitants,Quantité,PRKG205,REMC,Montréal,2019,( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ) / ( VPOP900002 / 100000 ),1 258
2499,Stationnement,Nombre d’espaces de stationnement payants appartenant à la municipalité ou exploités par la municipalité pour 100 000 habitants,Quantité,PRKG205,REMC,Montréal,2020,( VSTA900010 + VSTA900001 + VSTA900009 + VSTA900020 + VSTA900019 ) / ( VPOP900002 / 100000 ),"1 224,70"
2663,Stationnement,Nombre de constats d’infraction relatifs au stationnement pour 100 000 habitants,Quantité,PRKG220,REMC,Montréal,2014,VSTA900014 / ( VPOP900002 / 100000 ),"64 558,90"
2663,Stationnement,Nombre de constats d’infraction relatifs au stationnement pour 100 000 habitants,Quantité,PRKG220,REMC,Montréal,2015,VSTA900014 / ( VPOP900002 / 100000 ),"62 568,60"
2663,Stationnement,Nombre de constats d’infraction relatifs au stationnement pour 100 000 habitants,Quantité,PRKG220,REMC,Montréal,2016,VSTA900014 / ( VPOP900002 / 100000 ),"63 170,80"
2663,Stationnement,Nombre de constats d’infraction relatifs au stationnement pour 100 000 habitants,Quantité,PRKG220,REMC,Montréal,2017,VSTA900014 / ( VPOP900002 / 100000 ),"62 101,00"
2663,Stationnement,Nombre de constats d’infraction relatifs au stationnement pour 100 000 habitants,Quantité,PRKG220,REMC,Montréal,2018,VSTA900014 / ( VPOP900002 / 100000 ),"54 806,20"
2663,Stationnement,Nombre de constats d’infraction relatifs au stationnement pour 100 000 habitants,Quantité,PRKG220,REMC,Montréal,2019,VSTA900014 / ( VPOP900002 / 100000 ),"48 314,80"
2663,Stationnement,Nombre de constats d’infraction relatifs au stationnement pour 100 000 habitants,Quantité,PRKG220,REMC,Montréal,2020,VSTA900014 / ( VPOP900002 / 100000 ),"38 686,70"
2664,Stationnement,Nombre de constats d’infraction par équivalent à temps plein (ETP) chargé de faire respecter la réglementation sur le stationnement,Quantité,PRKG221,REMC,Montréal,2014,VSTA900014 / VSTA900013,"8 870,40"
2664,Stationnement,Nombre de constats d’infraction par équivalent à temps plein (ETP) chargé de faire respecter la réglementation sur le stationnement,Quantité,PRKG221,REMC,Montréal,2015,VSTA900014 / VSTA900013,"9 140,40"
2664,Stationnement,Nombre de constats d’infraction par équivalent à temps plein (ETP) chargé de faire respecter la réglementation sur le stationnement,Quantité,PRKG221,REMC,Montréal,2016,VSTA900014 / VSTA900013,"6 776,10"
2664,Stationnement,Nombre de constats d’infraction par équivalent à temps plein (ETP) chargé de faire respecter la réglementation sur le stationnement,Quantité,PRKG221,REMC,Montréal,2017,VSTA900014 / VSTA900013,"7 033,60"
2664,Stationnement,Nombre de constats d’infraction par équivalent à temps plein (ETP) chargé de faire respecter la réglementation sur le stationnement,Quantité,PRKG221,REMC,Montréal,2018,VSTA900014 / VSTA900013,"6 451,10"
2664,Stationnement,Nombre de constats d’infraction par équivalent à temps plein (ETP) chargé de faire respecter la réglementation sur le stationnement,Quantité,PRKG221,REMC,Montréal,2019,VSTA900014 / VSTA900013,"6 217,20"
2664,Stationnement,Nombre de constats d’infraction par équivalent à temps plein (ETP) chargé de faire respecter la réglementation sur le stationnement,Quantité,PRKG221,REMC,Montréal,2020,VSTA900014 / VSTA900013,"4 615,10"
2667,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG355,REMC,Montréal,2014,VSTA100025 / VSTA900014,"14,3"
2667,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG355,REMC,Montréal,2015,VSTA100025 / VSTA900014,"14,67"
2667,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG355,REMC,Montréal,2016,VSTA100025 / VSTA900014,"14,09$"
2667,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG355,REMC,Montréal,2017,VSTA100025 / VSTA900014,"14,12$"
2667,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG355,REMC,Montréal,2018,VSTA100025 / VSTA900014,"15,12$"
2667,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG355,REMC,Montréal,2019,VSTA100025 / VSTA900014,"15,21$"
2667,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG355,REMC,Montréal,2020,VSTA100025 / VSTA900014,"21,16$"
2668,Stationnement,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG360,REMC,Montréal,2014,VSTA100017 / VSTA900014,"82,14"
2668,Stationnement,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG360,REMC,Montréal,2015,VSTA100017 / VSTA900014,"79,77"
2668,Stationnement,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG360,REMC,Montréal,2016,VSTA100017 / VSTA900014,"69,39$"
2668,Stationnement,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG360,REMC,Montréal,2017,VSTA100017 / VSTA900014,"75,33$"
2668,Stationnement,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG360,REMC,Montréal,2018,VSTA100017 / VSTA900014,"86,86$"
2668,Stationnement,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG360,REMC,Montréal,2019,VSTA100017 / VSTA900014,"102,57$"
2668,Stationnement,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG360,REMC,Montréal,2020,VSTA100017 / VSTA900014,"97,16$"
2444,Taxation,Coûts d’exploitation liés à la gestion des comptes de taxes client par compte de taxes client géré,$,TXRS310,REMC,Montréal,2014,( VFIN100004 + VFIN100076 ) / VFIN900023,"21,93"
2444,Taxation,Coûts d’exploitation liés à la gestion des comptes de taxes client par compte de taxes client géré,$,TXRS310,REMC,Montréal,2015,( VFIN100004 + VFIN100076 ) / VFIN900023,"20,58"
2444,Taxation,Coûts d’exploitation liés à la gestion des comptes de taxes client par compte de taxes client géré,$,TXRS310,REMC,Montréal,2016,( VFIN100004 + VFIN100076 ) / VFIN900023,"19,89"
2444,Taxation,Coûts d’exploitation liés à la gestion des comptes de taxes client par compte de taxes client géré,$,TXRS310,REMC,Montréal,2017,( VFIN100004 + VFIN100076 ) / VFIN900023,"18,54"
2444,Taxation,Coûts d’exploitation liés à la gestion des comptes de taxes client par compte de taxes client géré,$,TXRS310,REMC,Montréal,2018,( VFIN100004 + VFIN100076 ) / VFIN900023,"16,39"
2444,Taxation,Coûts d’exploitation liés à la gestion des comptes de taxes client par compte de taxes client géré,$,TXRS310,REMC,Montréal,2019,( VFIN100004 + VFIN100076 ) / VFIN900023,"16,89"
2444,Taxation,Coûts d’exploitation liés à la gestion des comptes de taxes client par compte de taxes client géré,$,TXRS310,REMC,Montréal,2020,( VFIN100004 + VFIN100076 ) / VFIN900023,"18,31"
2461,Taxation,Montant des arriérés fiscaux des exercices antérieurs exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS140,REMC,Montréal,2014,VFIN100008 / VFIN100021,"0,62%"
2461,Taxation,Montant des arriérés fiscaux des exercices antérieurs exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS140,REMC,Montréal,2015,VFIN100008 / VFIN100021,"1,12%"
2461,Taxation,Montant des arriérés fiscaux des exercices antérieurs exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS140,REMC,Montréal,2016,VFIN100008 / VFIN100021,"0,61%"
2461,Taxation,Montant des arriérés fiscaux des exercices antérieurs exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS140,REMC,Montréal,2017,VFIN100008 / VFIN100021,"0,74%"
2461,Taxation,Montant des arriérés fiscaux des exercices antérieurs exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS140,REMC,Montréal,2018,VFIN100008 / VFIN100021,"0,69%"
2461,Taxation,Montant des arriérés fiscaux des exercices antérieurs exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS140,REMC,Montréal,2019,VFIN100008 / VFIN100021,"0,65%"
2461,Taxation,Montant des arriérés fiscaux des exercices antérieurs exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS140,REMC,Montréal,2020,VFIN100008 / VFIN100021,"0,78%"
2462,Taxation,Montant des arriérés fiscaux de l’exercice actuel exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS135,REMC,Montréal,2014,VFIN100009 / VFIN100021,"2,70%"
2462,Taxation,Montant des arriérés fiscaux de l’exercice actuel exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS135,REMC,Montréal,2015,VFIN100009 / VFIN100021,"2,60%"
2462,Taxation,Montant des arriérés fiscaux de l’exercice actuel exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS135,REMC,Montréal,2016,VFIN100009 / VFIN100021,"2,20%"
2462,Taxation,Montant des arriérés fiscaux de l’exercice actuel exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS135,REMC,Montréal,2017,VFIN100009 / VFIN100021,"2,00%"
2462,Taxation,Montant des arriérés fiscaux de l’exercice actuel exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS135,REMC,Montréal,2018,VFIN100009 / VFIN100021,"2,30%"
2462,Taxation,Montant des arriérés fiscaux de l’exercice actuel exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS135,REMC,Montréal,2019,VFIN100009 / VFIN100021,"2,10%"
2462,Taxation,Montant des arriérés fiscaux de l’exercice actuel exprimé en pourcentage du montant de taxes facturées au cours de l’année actuelle,%,TXRS135,REMC,Montréal,2020,VFIN100009 / VFIN100021,"3,30%"
2425,Taxation,Pourcentage de comptes de taxes client inscrits dans le système de prélèvements préautorisés,%,TXRS405,REMC,Montréal,2014,VFIN900028 / VFIN900027,0%
2425,Taxation,Pourcentage de comptes de taxes client inscrits dans le système de prélèvements préautorisés,%,TXRS405,REMC,Montréal,2015,VFIN900028 / VFIN900027,0%
2425,Taxation,Pourcentage de comptes de taxes client inscrits dans le système de prélèvements préautorisés,%,TXRS405,REMC,Montréal,2016,VFIN900028 / VFIN900027,0%
2425,Taxation,Pourcentage de comptes de taxes client inscrits dans le système de prélèvements préautorisés,%,TXRS405,REMC,Montréal,2017,VFIN900028 / VFIN900027,0%
2425,Taxation,Pourcentage de comptes de taxes client inscrits dans le système de prélèvements préautorisés,%,TXRS405,REMC,Montréal,2018,VFIN900028 / VFIN900027,0%
2425,Taxation,Pourcentage de comptes de taxes client inscrits dans le système de prélèvements préautorisés,%,TXRS405,REMC,Montréal,2019,VFIN900028 / VFIN900027,0%
2425,Taxation,Pourcentage de comptes de taxes client inscrits dans le système de prélèvements préautorisés,%,TXRS405,REMC,Montréal,2020,VFIN900028 / VFIN900027,0%
2433,TI,Nombre de consultations sur le site Web principal de la Ville par habitant,Quantité,INTN105,REMC,Montréal,2015,( VCOM900001 + VCOM900002 ) / VPOP900002,"11,77"
2433,TI,Nombre de consultations sur le site Web principal de la Ville par habitant,Quantité,INTN105,REMC,Montréal,2016,( VCOM900001 + VCOM900002 ) / VPOP900002,"13,72"
2433,TI,Nombre de consultations sur le site Web principal de la Ville par habitant,Quantité,INTN105,REMC,Montréal,2017,( VCOM900001 + VCOM900002 ) / VPOP900002,"13,13"
2433,TI,Nombre de consultations sur le site Web principal de la Ville par habitant,Quantité,INTN105,REMC,Montréal,2018,( VCOM900001 + VCOM900002 ) / VPOP900002,"12,53"
2433,TI,Nombre de consultations sur le site Web principal de la Ville par habitant,Quantité,INTN105,REMC,Montréal,2019,( VCOM900001 + VCOM900002 ) / VPOP900002,"11,31"
2433,TI,Nombre de consultations sur le site Web principal de la Ville par habitant,Quantité,INTN105,REMC,Montréal,2020,( VCOM900001 + VCOM900002 ) / VPOP900002,"9,87"
2500,TI,Coût total des technologies de l’information par équivalent à temps plein (ETP),$,INTN243T,REMC,Montréal,2015,( VTIN100002 + VTIN100009 + VTIN100001 ) / VRHU900007,"6 303,03"
2500,TI,Coût total des technologies de l’information par équivalent à temps plein (ETP),$,INTN243T,REMC,Montréal,2016,( VTIN100002 + VTIN100009 + VTIN100001 ) / VRHU900007,"6 550,71"
2500,TI,Coût total des technologies de l’information par équivalent à temps plein (ETP),$,INTN243T,REMC,Montréal,2017,( VTIN100002 + VTIN100009 + VTIN100001 ) / VRHU900007,"6 694,12"
2500,TI,Coût total des technologies de l’information par équivalent à temps plein (ETP),$,INTN243T,REMC,Montréal,2018,( VTIN100002 + VTIN100009 + VTIN100001 ) / VRHU900007,"6 553,18"
2500,TI,Coût total des technologies de l’information par équivalent à temps plein (ETP),$,INTN243T,REMC,Montréal,2019,( VTIN100002 + VTIN100009 + VTIN100001 ) / VRHU900007,"6 970,48"
2500,TI,Coût total des technologies de l’information par équivalent à temps plein (ETP),$,INTN243T,REMC,Montréal,2020,( VTIN100002 + VTIN100009 + VTIN100001 ) / VRHU900007,"7 362,04"
