titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,lat,long,X,Y
"Place de la création","https://montreal.ca/lieux/place-de-la-creation","Situé à l’angle des rues Parthenais et Ontario Est, adjacent aux ateliers d’artistes de la rue Parthenais, cet espace doté d’un aménagement temporaire permet de faire le plein de culture dans une ambiance décontractée grâce à une programmation d’arts vivants et d’art visuel (via deux écrans numériques). Vous pouvez aussi poussez la chansonnette en vous accompagnant au piano en libre-service.  Fruit d’une initiative collective (Virée des Ateliers, Voies culturelles des Faubourgs et arrondissement de Ville-Marie), la place de la création a été réalisée et est animée grâce au soutien financier de l’Arrondissement.","2022-07-25","2024-05-08","Ville-Marie","Culturels et communautaires","Place","","Aire de pique-nique","Accessible en fauteuil roulant,Adapté aux poussettes","Culture et sports,Communauté",""," ","","","","","","Place de la création","À l’angle des rues Parthenais et Ontario Est",,"H2K1V9","Montréal",45.529658,-73.556198,300410.4,5043306.1
"Église Sainte-Claire","https://montreal.ca/lieux/eglise-sainte-claire","Située dans l’arrondissement Mercier–Hochelaga-Maisonneuve, l’église Sainte-Claire propose de beaux moments de découverte musicale à travers des concerts de musique classique de grande qualité.","2022-09-16","2022-11-17","Mercier–Hochelaga-Maisonneuve","Culturels et communautaires","Salle de spectacle","","","","Culture et sports",""," ","","","","","","Église Sainte-Claire","8615, rue Sainte-Claire",,"H1L1Y1","Montréal",45.601969,-73.525252,302830.1,5051340.9
"École Saint-Rémi annexe","https://montreal.ca/lieux/ecole-saint-remi-annexe","C’est une salle aménagée qui est ouverte au public occasionnellement.","2022-11-18","2024-08-09","Montréal-Nord","Culturels et communautaires","Salle de spectacle","","","","Culture et sports",""," ","","","","numéro: 5143284000 extension: 5630","","École Saint-Rémi annexe","4041, rue Monselet",,"H1H2C6","Montréal",45.589856,-73.637719,294054.4,5050003.7
"Ancienne guérite du Jardin des Merveilles","https://montreal.ca/lieux/ancienne-guerite-du-jardin-des-merveilles","Le théâtre est situé derrière le chalet-restaurant, près du petit pont. Les spectacles sont présentés dans le cadre du programme de soutien aux actions culturelles.","2023-03-31","2024-02-15","Le Plateau-Mont-Royal","Culturels et communautaires","Centre culturel","","","","Culture et sports",""," ","","","","","","Ancienne guérite du Jardin des Merveilles","3819, avenue Calixa-Lavallée",,"H2L3A7","Montréal",45.52637481851349,-73.57004446642244,299328.6,5042942.1
"Scène culturelle du parc Wilfrid-Bastien","https://montreal.ca/lieux/scene-culturelle-du-parc-wilfrid-bastien","La scène culturelle du parc Wilfrid-Bastien présente des spectacles en tout genre.","2023-03-31","2024-08-09","Saint-Léonard","Culturels et communautaires","Salle de spectacle","","","","Culture et sports",""," ","","","","","","Scène culturelle du parc Wilfrid-Bastien","8255, boulevard Lacordaire",,"H1R2A3","Montréal",45.58579063152041,-73.59469176952094,297411.1,5049547
"Piano public de Pointe-aux-Trembles","https://montreal.ca/lieux/piano-public-de-pointe-aux-trembles","Ce piano public permet à la population de jouer de la musique pour notre plus grand bonheur.  Laissez place à votre créativité.  Le piano n’aime pas l’eau donc lorsque la température est trop incertaine ou qu’il pleut, il restera fermé, à l’abris sous sa housse.","2023-07-13","2024-08-09","Rivière-des-Prairies–Pointe-aux-Trembles","Culturels et communautaires","Piano public","","Stationnement ($),Support à vélo,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant avec assistance,Adapté aux poussettes,Stationnement accessible,Toilettes accessibles,Zone de débarcadère","Culture et sports",""," Heures d'accès au piano public [Lundi, ouverture:12:00, fermeture:17:00,Mardi, ouverture:10:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:20:00,Jeudi, ouverture:12:00, fermeture:18:00,Vendredi, ouverture:12:00, fermeture:18:00,Samedi, ouverture:12:00, fermeture:17:00,Dimanche, ouverture:12:00, fermeture:17:00]","","","","numéro: 5148722240","","Piano public de Pointe-aux-Trembles","14001, rue Notre-Dame Est","Sur la placette devant la maison de la culture","H1A1T9","Montréal",45.667955,-73.494877,305199.2,5058673.9
"Piano public de Rivière-des-Prairies","https://montreal.ca/lieux/piano-public-de-riviere-des-prairies","Ce piano public permet à la population de jouer de la musique pour notre plus grand bonheur.  Laissez place à votre créativité.  Le piano n’aime pas l’eau donc lorsque la température est trop incertaine ou qu’il pleut, il restera fermé, à l’abris sous sa housse.","2023-07-13","2024-08-09","Rivière-des-Prairies–Pointe-aux-Trembles","Culturels et communautaires","Piano public","","Fontaine d'eau potable,Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant avec assistance,Adapté aux poussettes,Toilettes accessibles,Zone de débarcadère","Culture et sports",""," Horaire du piano public [Lundi, ouverture:14:00, fermeture:20:00,Mardi, ouverture:14:00, fermeture:20:00,Mercredi, ouverture:14:00, fermeture:20:00,Jeudi, ouverture:14:00, fermeture:20:00,Vendredi, ouverture:12:00, fermeture:20:00,Samedi, ouverture:12:00, fermeture:20:00,Dimanche, ouverture:12:00, fermeture:20:00]","","","","numéro: 5148729814","","Piano public de Rivière-des-Prairies","Boulevard Armand-Bombardier / boulevard Perras",,"H1E1H9","Montréal",45.667955,-73.494877,305199.2,5058673.9
"Piano public de la Place Rodolphe-Rousseau","https://montreal.ca/lieux/piano-public-de-la-place-rodolphe-rousseau","Ce piano public, installé dans le quartier culturel de Saint-Laurent, permet à toute la population, débutante, amateure et professionnelle, de jouer de la musique et de faire preuve de créativité.À vous de jouer !Les pianos publics de Saint-LaurentDu 17 juin au 31 août● Piano de la Bibliothèque du Vieux Saint-Laurent● Piano de la Place publique Rodolphe-Rousseau● Piano à côté du Mesclun● Piano du parc BeaudetDu 1er septembre au 30 septembre● Piano du parc Beaudet transféré au Cégep de Saint-Laurent","2023-08-17","2023-09-13","Saint-Laurent","Culturels et communautaires","Piano public","","Aire de pique-nique,Fontaine d'eau potable","","Culture et sports",""," ","","Merci de ramasser vos déchets et de ne pas dégrader le piano.En cas de pluie, un responsable viendra fermer le piano.En fonction des prévisions météorologiques, le piano pourrait être fermé à tout moment et sans préavis.Les pianos sont exclusivement disponibles en pratique libre, pensez à partager!Les dons de pianos ne sont pas acceptés pour le moment.","","numéro: 5148556130 extension: 4443","","Piano public de la Place Rodolphe-Rousseau","Coin boulevard Édouard-Laurin et Décarie",,,"Montréal",45.51355612409321,-73.68188753077112,290588.9,5041531.3
"Piano public du Parc Beaudet","https://montreal.ca/lieux/piano-public-du-parc-beaudet","Ce piano public, installé dans le quartier culturel de Saint-Laurent, permet à toute la population, débutante, amateure et professionnelle, de jouer de la musique et de faire preuve de créativité.À vous de jouer !Les pianos publics de Saint-LaurentDu 17 juin au 31 août● Piano de la Bibliothèque du Vieux Saint-Laurent● Piano de la Place publique Rodolphe-Rousseau● Piano à côté du Mesclun● Piano du parc BeaudetDu 1er septembre au 30 septembre● Piano du parc Beaudet transféré au Cégep de Saint-Laurent","2023-08-17","2023-09-13","Saint-Laurent","Culturels et communautaires","Piano public","","","","Culture et sports",""," ","","Merci de ramasser vos déchets et de ne pas dégrader le piano.En cas de pluie, un responsable viendra fermer le piano.En fonction des prévisions météorologiques, le piano pourrait être fermé à tout moment et sans préavis.Les pianos sont exclusivement disponibles en pratique libre, pensez à partager!Les dons de pianos ne sont pas acceptés pour le moment.","","numéro: 5148556130 extension: 4443","","Piano public du Parc Beaudet","Coin Rue du Collège et Décarie",,,"Montréal",45.509431976008045,-73.67528755274476,291103.5,5041071.8
"Piano public du Mesclun","https://montreal.ca/lieux/piano-public-du-mesclun","Ce piano public, installé dans le quartier culturel de Saint-Laurent, permet à toute la population, débutante, amateure et professionnelle, de jouer de la musique et de faire preuve de créativité.À vous de jouer !Les pianos publics de Saint-LaurentDu 13 juin au 29 août● Piano de la Bibliothèque du Vieux Saint-Laurent● Piano à côté du Mesclun","2023-08-17","2024-05-31","Saint-Laurent","Culturels et communautaires","Piano public","","","","Culture et sports",""," ","","Merci de ramasser vos déchets et de ne pas dégrader le piano.En cas de pluie, un responsable viendra fermer le piano.En fonction des prévisions météorologiques, le piano pourrait être fermé à tout moment et sans préavis.Les pianos sont exclusivement disponibles en pratique libre, pensez à partager!Les dons de pianos ne sont pas acceptés pour le moment.","","","","Piano public du Mesclun","855, boulevard Décarie",,"H4L3L7","Montréal",45.512545,-73.679325,290788.8,5041418.4
"Piano public du Cégep de Saint-Laurent","https://montreal.ca/lieux/piano-public-du-cegep-de-saint-laurent","Ce piano public, installé dans le quartier culturel de Saint-Laurent, permet à toute la population, débutante, amateure et professionnelle, de jouer de la musique et de faire preuve de créativité.À vous de jouer !Les pianos publics de Saint-LaurentDu 17 juin au 31 août● Piano de la Bibliothèque du Vieux Saint-Laurent● Piano de la Place publique Rodolphe-Rousseau● Piano à côté du Mesclun● Piano du parc BeaudetDu 1er septembre au 30 septembre● Piano du parc Beaudet transféré au Cégep de Saint-Laurent","2023-08-17","2023-10-02","Saint-Laurent","Culturels et communautaires","Piano public","","","","Culture et sports",""," ","","Merci de ramasser vos déchets et de ne pas dégrader le piano.En cas de pluie, un responsable viendra fermer le piano.En fonction des prévisions météorologiques, le piano pourrait être fermé à tout moment et sans préavis.Les pianos sont exclusivement disponibles en pratique libre, pensez à partager!Les dons de pianos ne sont pas acceptés pour le moment.","","","","Piano public du Cégep de Saint-Laurent","625, avenue Sainte-Croix",,"H4L3X7","Montréal",45.51209933274893,-73.67239182062391,291330.4,5041367.7
"Place des Festivals","https://montreal.ca/lieux/place-des-festivals","Elle accueille de nombreux événements.","2020-10-13","2024-08-09","Ville-Marie","Parc et jardins","Place","","","","Culture et sports",""," ","","","","","","Place des Festivals","Rue Balmoral",,"H3A 1L4","Montréal",45.507407850151,-73.567037570152,299561.7,5040834.1
"Comptoir des permis – Lachine","https://montreal.ca/lieux/comptoir-des-permis-lachine","Le comptoir des permis de l’arrondissement de Lachine est votre point de service pour obtenir des renseignements et effectuer vos demandes de permis. Consultez-nous sur les sujets suivants :abattage d’arbresconstruction et rénovation (intérieur et extérieur)entrées charretièresenseignes commercialesoccupation du domaine publicoccupation pour activité commerciale ou professionnellesécurité des piscines résidentiellesterrasse commerciale sur le domaine publiczonage dans l’arrondissement de Lachine Vous avez des questions? Écrivez-nous à : permislachine@montreal.ca Rencontrez nos agents :sans rendez-vous : présentez-vous au moins 30 minutes avant l’heure de fermeture.avec rendez-vous : communiquez avec nous par courrielPour limiter vos déplacements et pour obtenir un permis plus rapidement, vous pouvez déposer certaines demandes de permis en ligne.","2019-10-25","2024-06-20","Lachine","Points de service","Comptoir de permis","","Air climatisé,Stationnement ($),Toilettes,Wi-Fi gratuit","Accessible en fauteuil roulant,Adapté aux poussettes,Ascenseur,Entrée de plain-pied,Porte à ouverture automatique,Rampe d'accès,Toilettes accessibles,Zone de débarcadère","Affaires et innovation,Aménagement et urbanisme",""," Horaire des fêtes []","Fermé les jours suivants : 24 juin, 1er juillet, 2 septembre, 14 octobre et du 24 décembre au 2 janvier 2025.,Le comptoir de permis de Lachine sera fermé du 24 décembre au 2 janvier","","Argent comptant (limite de 500 $ par jour),Carte de crédit (MasterCard, Visa),Carte de débit,Chèque à l'ordre de la Ville de Montréal,Mandat postal à l’ordre de la Ville de Montréal","numéro: 5146392140","permislachine@montreal.ca","Comptoir des permis – Lachine","1800, boulevard Saint-Joseph",,"H8S2N4","Montréal",45.433316,-73.680997,290638.4,5032614
"Parc Olivier-Robert","https://montreal.ca/lieux/parc-olivier-robert","espaces voués à la détente et à la socialisation en renouvelant le mobilier urbain : bancs, bancs-balançoires, tables à pique-nique, etc.;aires de jeux et d’entraînement complémentaires aux aires de jeu pour les 18 mois à 5 ans et les 5 à 12 ans du parcSainte-Marie (piste à roulettes multifonctionnelle, balançoires, exerciseurs, bloc d’escalade, billots de bois et structure de grimpe sur mesure);offre des sources de rafraîchissement (fontaine à boire et brumisateur).","2019-09-27","2023-10-03","Ville-Marie","Parc et jardins","Parc","","Aire de pique-nique,Module de jeu pour enfants,Module de jeu pour tout-petits","Accessible en fauteuil roulant,Adapté aux poussettes","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:00:00,Mardi, ouverture:06:00, fermeture:00:00,Mercredi, ouverture:06:00, fermeture:00:00,Jeudi, ouverture:06:00, fermeture:00:00,Vendredi, ouverture:06:00, fermeture:00:00,Samedi, ouverture:06:00, fermeture:00:00,Dimanche, ouverture:06:00, fermeture:00:00]","","","","","","Parc Olivier-Robert","2325, boulevard De Maisonneuve Est",,"H3H1L6","Montréal",45.52817966091695,-73.54961316423017,300924.7,5043141.5
