titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,lat,long,X,Y
"Frederick-Mackenzie dog park","https://montreal.ca/en/places/frederick-mackenzie-dog-park","Rue Lapierre and André-Merlot","2020-04-27","2023-12-14","LaSalle","Parks and gardens","Dog Park","","","","Pets and Insects",""," Opening hours [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","","Please follow the instructions on siteNo more than two dogs per personDo not play with a ball or any other object when another dog is in itOther prohibitions: food, dogs that are sick or in heat, and any animal that might inconvenience other dogs","","","","Frederick-Mackenzie dog park","Rue Lapierre and André-Merlot",,,"Montréal",45.436778673558,-73.613333702087,295933,5032989.1
"Parc Leroux dog park","https://montreal.ca/en/places/parc-leroux-dog-park","Your dog must be wearing its tag when you use this park.","2020-10-21","2023-12-15","LaSalle","Parks and gardens","Dog Park","","","","Pets and Insects",""," Opening hours [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","","Please follow the instructions on siteNo more than two dogs per personDo not play with a ball or any other object when another dog is in itOther prohibitions: food, dogs that are sick or in heat, and any animal that might inconvenience other dogs","","","","Parc Leroux dog park","Angle de la rue Centrale et de l'avenue Lacharité",,"H8P2C1","Montréal",45.434591798915136,-73.59535005270082,297339.7,5032744.3
"Parc Lacharité dog park","https://montreal.ca/en/places/parc-lacharite-dog-park","Your dog must be wearing its tag when you use this park.","2020-10-21","2023-12-14","LaSalle","Parks and gardens","Dog Park","","","","Pets and Insects",""," Opening hours [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","","Please follow the instructions on siteNo more than two dogs per personDo not play with a ball or any other object when another dog is in itOther prohibitions: food, dogs that are sick or in heat, and any animal that might inconvenience other dogs","","","","Parc Lacharité dog park","8762, rue Centrale",,"H8P1B8","Montréal",45.416617836488,-73.622737526894,295193.9,5030749.8
"Parc Mohawk dog park","https://montreal.ca/en/places/parc-mohawk-dog-park","Your dog must be wearing its tag when you use this park.","2020-11-27","2023-12-14","LaSalle","Parks and gardens","Dog Park","","","","Pets and Insects",""," Opening hours [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","","Please follow the instructions on siteNo more than two dogs per personDo not play with a ball or any other object when another dog is in itOther prohibitions: food, dogs that are sick or in heat, and any animal that might inconvenience other dogs","","","","Parc Mohawk dog park","rue Dalmany",,,"Montréal",45.429582441872,-73.656816794249,292529.5,5032195.1
"Domaine Saint-Paul","https://montreal.ca/en/places/domaine-saint-paul","Domaine Saint-Paul is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-30","2024-09-03","Verdun","Parks and gardens","Park","Photography,Hiking,Birdwatching","","","Arts and Sports",""," Schedule [Lundi, ouverture:07:00, fermeture:21:00,Mardi, ouverture:07:00, fermeture:21:00,Mercredi, ouverture:07:00, fermeture:21:00,Jeudi, ouverture:07:00, fermeture:21:00,Vendredi, ouverture:07:00, fermeture:21:00,Samedi, ouverture:07:00, fermeture:21:00,Dimanche, ouverture:07:00, fermeture:21:00]","","Rappel : il est interdit de se promener dans le Domaine Saint-Paul avec un animal de compagnie, même si celui-ci est en laisse.","","","","Domaine Saint-Paul","Boulevard de la Forêt",,"H3E1X9","Montréal",45.457903115876,-73.555355072021,300470.8,5035331.9
"Parc Don-Bosco","https://montreal.ca/en/places/parc-don-bosco","Parc Don-Bosco is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-10-04","2024-09-03","Rivière-des-Prairies–Pointe-aux-Trembles","Parks and gardens","Park","Pickleball,Skating,Hockey,Sledding,Basketball,Baseball,Swimming","Picnic area,Drinking fountain,Children's playground,Toddler playground,Pickleball court,Washroom,Free Wi-Fi","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","numéro: 5146480390","","Parc Don-Bosco","12600 Avenue Rita-Lévi-Montalcini",,"H1E3A9","Montréal",45.644393187419,-73.58855009079,297897.5,5056059.2
"Parc Leroux pickleball courts","https://montreal.ca/en/places/parc-leroux-pickleball-courts","Guidelines for usersYou may play singles or doubles.You cannot reserve a court. The “first come, first served” rule applies.","2024-03-19","2024-09-04","LaSalle","Sports and recreation","Tennis or pickleball court","Pickleball","","","Arts and Sports",""," Free practice [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","","","","","","Parc Leroux pickleball courts","At the corner of Rue Centrale and Avenue Lacharité",,"H8P2C1","Montréal",45.434220011841,-73.595187341456,297352.4,5032702.9
"Promenade Ontario","https://montreal.ca/en/places/promenade-ontario","As of June 23, 2022, Rue Ontario will be back as a pedestrian street, stretching over one kilometer from Rue Darling to Boulevard Pie-IX.Seize the moment to safely stroll along the street, get reacquainted with your favourite installations and check out the new additions :Revamped and reimagined parklets for relaxation.Areas dedicated to shows and entertainment.The return of the swings (by popular demand!) and a labyrinth.Terrace areas for relaxing.Lots of greenery for a breath of fresh air.","2021-09-21","2022-06-21","Mercier–Hochelaga-Maisonneuve","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Promenade Ontario","Between Boulevard Pie-IX and Rue Nicolet",,,"Montréal",45.550045456936,-73.541427748382,301565.3,5045571.1
"Parc Jeanne-Mance","https://montreal.ca/en/places/parc-jeanne-mance","As you walk around, stop to admire the beautiful views of Mount Royal from various observation points. You can also take advantage of a variety of facilities including tennis courts, soccer pitches, a wading pool and two skating rinks.Jeanne-Mance Park is getting a makeoverThe park is being transformed to better meet the needs of Montreal’s residents. The work will mainly focus on redeveloping the multisport field, the wading pool, and the chalet. Here’s what you need to know about these projects (article only available in French).Use of a barbecue in the picnic areaIt is prohibited to use a barbecue powered by charcoal or any other fuel, except propane gas or butane, in order to improve the quality of life and safety in our parks and to prevent fire risks to urban furniture as well as waste enclosures. It is also prohibited to abandon any empty gas or butane canisters.Also read: Knowing the terms of itinerant collection of hazardous household waste (available in French only)Cross-country skiingIn winter, a ski trail runs through the park over a length of 1.3 km. The map shows the path.Winter Trail AccessibilityCheck out this map of the snow-cleared trails in the park this winter.Natural ice rinksThe Jeanne-Mance Park skating rinks are located along Parc Avenue, at the corner of Duluth and Esplanade Avenues. More details here.Portable toiletsFrom May to October, temporary portable toilets are installed in the park.","2019-09-09","2024-09-04","Le Plateau-Mont-Royal","Parks and gardens","Park","Biking,Hiking,Volleyball","Picnic area,Drinking fountain,Children's playground,Toddler playground,Volleyball court,Washroom,Changing rooms,Family changing room","Wheelchair accessible with assistance,Stroller-friendly","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:00:00,Mardi, ouverture:06:00, fermeture:00:00,Mercredi, ouverture:06:00, fermeture:00:00,Jeudi, ouverture:06:00, fermeture:00:00,Vendredi, ouverture:06:00, fermeture:00:00,Samedi, ouverture:06:00, fermeture:00:00,Dimanche, ouverture:06:00, fermeture:00:00]","","","","","","Parc Jeanne-Mance","4422 Avenue de l'Esplanade",,"H2W2N4","Montréal",45.514806411613,-73.583156355118,298303,5041657.5
"Parc Jeanne-Mance welcome centre","https://montreal.ca/en/places/parc-jeanne-mance-welcome-centre","During summer, families with young children use its locker room when they come to enjoy the wading pool and play fountains.","2020-11-09","2021-03-19","Le Plateau-Mont-Royal","Parks and gardens","Welcome centre","","Drinking fountain,Washroom,Changing rooms,Family changing room","Wheelchair accessible,Wheelchair accessible with assistance,Stroller-friendly,Grab bar,Ground-level entrance,Accessible washroom stall,Accessible washrooms","Arts and Sports",""," Horaire [Lundi, ouverture:08:00, fermeture:23:00,Mardi, ouverture:08:00, fermeture:23:00,Mercredi, ouverture:08:00, fermeture:23:00,Jeudi, ouverture:08:00, fermeture:23:00,Vendredi, ouverture:08:00, fermeture:23:00,Samedi, ouverture:08:00, fermeture:23:00,Dimanche, ouverture:08:00, fermeture:23:00]","","","","","","Parc Jeanne-Mance welcome centre","4422 Aenue de l'Esplanade",,"H2W1B9","Montréal",45.514949029697,-73.584373634301,298207.9,5041673.4
"Parc Le Ber dog park","https://montreal.ca/en/places/parc-le-ber-dog-park","Your dog must be wearing its tag when you use this park.","2020-10-21","2022-05-09","Le Sud-Ouest","Parks and gardens","Dog Park","","","","Pets and Insects",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Le Ber dog park","202, avenue Ash",,"H3K1Z7","Montréal",45.477620868506,-73.551626473276,300763.8,5037523
"Parc Louis-Cyr dog park","https://montreal.ca/en/places/parc-louis-cyr-dog-park","Your dog must be wearing its tag when you use this park.","2020-10-21","2022-05-09","Le Sud-Ouest","Parks and gardens","Dog Park","","","","Pets and Insects",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Louis-Cyr dog park","167, rue Saint-Ferdinand",,"H4C2S6","Montréal",45.475660748771,-73.582370418516,298360,5037307.1
"Gallery dog park","https://montreal.ca/en/places/gallery-dog-park","This dog park allows you to let your dog run free.","2020-07-06","2022-05-09","Le Sud-Ouest","Parks and gardens","Dog Park","","Public brown bins","","Pets and Insects",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Gallery dog park","Rue Bassin",,,"Montréal",45.490457159879,-73.559882170265,300119.4,5038949.9
"Saint-Patrick dog park","https://montreal.ca/en/places/saint-patrick-dog-park","This dog park allows you to let your dog run free.","2020-05-20","2022-05-09","Le Sud-Ouest","Parks and gardens","Dog Park","","","","Pets and Insects",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Saint-Patrick dog park","Rue Saint-Patrick",,,"Montréal",45.466134543537,-73.591797776966,297621.7,5036249.3
"Bande Saint-Antoine dog park","https://montreal.ca/en/places/bande-saint-antoine-dog-park","This dog park allows you to let your dog run free.","2020-02-13","2022-05-09","Le Sud-Ouest","Parks and gardens","Dog Park","","","","Pets and Insects,Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Bande Saint-Antoine dog park","Rue Saint-Antoine Ouest",,,"Montréal",45.487104810683,-73.579109919241,298616.1,5038578.7
"Avenue du Musée","https://montreal.ca/en/places/avenue-du-musee","Bordered by the Museum’s CGI and Max and Iris Stern sculpture gardens.","2021-12-23","2021-09-22","Ville-Marie","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Avenue du Musée","Avenue du Musée","Entre la rue Sherbrooke Ouest et l’avenue du Docteur-Penfield",,"Montréal",45.499965238009,-73.581901062288,298399.4,5040008.1
"Rue Victoria","https://montreal.ca/en/places/rue-victoria","With its warm colours and street furniture, this temporary park offers a moment of relaxation for visitors.","2021-12-23","2024-09-05","Ville-Marie","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Rue Victoria","Rue Victoria","Entre la rue Sherbrooke Ouest et l’avenue du Président-Kennedy ",,"Montréal",45.504188,-73.57368,299042.3,5040476.7
"Places D’Youville et Royale","https://montreal.ca/en/places/places-dyouville-et-royale","A real urban oasis!","2021-10-05","2024-09-05","Ville-Marie","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Places D’Youville et Royale","Place D'Youville and Place Royale",,"H2Y2V2","Montréal",45.503501,-73.554191,300565.2,5040399.2
"Rue Dufresne","https://montreal.ca/en/places/rue-dufresne","Enjoy the magnificent redesign of Rue Dufresne (beginning May 31, 2021).","2021-12-23","2021-09-22","Ville-Marie","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Rue Dufresne","Rue Dufresne","Entre les rues de Rouen et Larivière",,"Montréal",45.532768,-73.557134,300337.6,5043651.8
"Rue Marguerite-D’Youville","https://montreal.ca/en/places/rue-marguerite-dyouville","From May 21 to October 31, 2021, see what’s available in this space, between Rue des Sœurs-Grises and Rue McGill.","2021-12-23","2024-09-05","Ville-Marie","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Rue Marguerite-D’Youville","Rue Marguerite-D’Youville","Entre les rues des Sœurs-Grises et McGill",,"Montréal",45.499035,-73.554455,300544.3,5039902.9
"Rue McTavish","https://montreal.ca/en/places/rue-mctavish","Year-round, enjoy the pedestrian artery between Rue Sherbrooke Ouest and Avenue du Docteur-Penfield.","2021-12-23","2024-09-05","Ville-Marie","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Rue McTavish","Rue McTavish","Entre la rue Sherbrooke Ouest et l’avenue du Docteur-Penfield",,"Montréal",45.503381,-73.577214,298766.1,5040387.3
"Rue Sainte-Catherine Est","https://montreal.ca/en/places/rue-sainte-catherine-est","From May 6 to October 30, 2022, it’s time to open your eyes and ears!","2021-12-23","2024-09-05","Ville-Marie","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Rue Sainte-Catherine Est","In the Village, between Rue Saint-Hubert and Avenue Papineau",,,"Montréal",45.518538,-73.556141,300414,5042070.3
"Rues Saint-Denis et Émery","https://montreal.ca/en/places/rues-saint-denis-et-emery","Until October 31, 2021, you can enjoy the urban amenities, art exhibitions, vegetation, a placottoir (parklet) with a perfect view of the district, lighting and an immense mural.","2021-12-23","2024-09-05","Ville-Marie","Sports and recreation","Rue piétonne","","","","Maintenance and Traffic",""," ","","","","","","Rues Saint-Denis et Émery","Between Rue Sherbrooke Est and Boulevard De Maisonneuve Est & between Rue Saint-Denis and Rue Sanguinet",,,"Montréal",45.515026,-73.563307,299853.9,5041680.5
