Fonds_gestion,Cofinancement,Annee_financiere,Debut_financement,Titulaire,Dossier,Etablissement,Pays_etablissement,Province_etablissement,Categorie_de_financement,Programme,Code_programme,Programme_volet,Code_volet,Montant_recherche,Frais_indirects,Montant_total,Grands_defis_de_societe,Type_de_destinataire,Domaine_de_recherche,Objet_de_recherche_1,Objet_de_recherche_2,Champs_application_1,Champs_application_2,Mots_cles 
FRQS,,2018-2019,2016-2017,"BOISSELIER, ELODIE",34620,Université Laval,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Nanoparticules ,Maladies de l'oeil et du système visuel,Évolution et traitement des maladies,,Maladies de l'oeil // Vision // Encapsulation de médicaments // Nanoparticules // Mucoadhésion // Interactions protéine / membrane
FRQS,,2018-2019,2016-2017,"TRÉPANIER, SARAH-GENEVIÈVE",34621,Université du Québec à Trois-Rivières [UQTR],CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,Gestion des organisations ,Déterminants sociaux de la santé,Santé et sécurité au travail,Structures organisationnelles,,Harcèlement psychologique au travail // Conséquences // Fonctionnement professionnel // Déterminants organisationnels // Santé mentale // Caractéristiques individuelles
FRQS,,2018-2019,2016-2017,"RAYNAL, NOËL",34622,Centre hospitalier universitaire Sainte Justine,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,Cancer,Chimiothérapie,Expression et régulation génique,Évolution et traitement des maladies,,Leucémies pédiatriques // Épigénétique // Pharmacologie // Tumeurs solides pédiatriques // Méthylation de l'ADN // Modifications de la chromatine
FRQS,,2018-2019,2016-2017,"VON RENTELN, DANIEL ALEXANDER PATRICK",34623,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Cancer,Cancer de l'appareil digestif,,Évolution et traitement des maladies,,cancer du côlon // coloscopie // dépistage // surveillance // endoscopie // polypectomie
FRQS,,2018-2019,2016-2017,"GIRARD, SYLVIE",34624,Centre hospitalier universitaire Sainte Justine,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Grossesse / Accouchement,Médiateurs immunologiques: cytokines et chimiokines,Évolution et traitement des maladies,,Inflammation // Placenta // Grossesses pathologiques // Retard de croissance intra-utérin // Accouchement prématuré // Trophoblaste
FRQS,,2018-2019,2016-2017,"MARTEL, CATHERINE",34625,Institut de cardiologie de Montréal,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,Santé circulatoire et respiratoire,Athérosclérose,,Fondements biomédicaux de la santé humaine,,Athérosclérose // Vaisseaux lymphatiques // Lipoprotéines // Transport du cholestérol // Leucocytes // Plaquettes
FRQS,,2018-2019,2016-2017,"BERTHELOT, SIMON",34626,Université Laval,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Services de santé,Médecine d'urgence,Organisation des soins de santé,Gestion du système de santé ,,Qualité des soins // Performance // Département d'urgence // Emergency-sensitive conditions // Indicateurs // Outcomes
FRQS,,2018-2019,2016-2017,"SHAHIN, JASON",34627,Institut de recherche du Centre universitaire de santé McGill,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Santé des populations,Soins intensifs,,Santé publique,,Trachesotomy // Chronic Critically ill // Long term outcome // Critical Care // Risk prediction
FRQS,,2018-2019,2016-2017,"PAMIDI, SUSHMITA",34634,Institut de recherche du Centre universitaire de santé McGill,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Santé circulatoire et respiratoire,Sommeil et troubles du sommeil,Grossesse / Accouchement,Évolution et traitement des maladies,,apneé du sommeil // grossesse  // positive pression continue (PPC) // glycémie // diabète gestationne // cardiométabolique
FRQS,,2018-2019,2016-2017,"RUSHTON, PAULA",34636,Centre hospitalier universitaire Sainte Justine,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Mobilité,,Fondements biomédicaux de la santé humaine,,power wheelchair // mobility // wheelchair skills training // intervention // pediatrics // participation
FRQS,,2018-2019,2016-2017,"SIROIS, CAROLINE",34638,Université Laval,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,Vieillissement,Pharmaco-épidémiologie,Maladies chroniques chez les personnes âgées,Santé publique,,Polymédication // vieillissement // pharmacoépidémiologie // aînés // maladies chroniques // médicaments
FRQS,,2018-2019,2016-2017,"JANAUDIS-FERREIRA, TANIA",34639,Université McGill,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,Santé circulatoire et respiratoire,Transplantation et rejet de greffes,Maladie pulmonaire obstructive chronique,Évolution et traitement des maladies,,Rehabilitation // Physical Therapy // Transplantation // COPD // Exercise // Disability
FRQS,,2018-2019,2016-2017,"VUCKOVIC, DAJANA",34640,Université Concordia,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs,JC,20000,0,20000,,Établissement reconnu,Génétique humaine,Mécanismes biologiques et biochimiques,Technologies biomédicales,Fondements et avancement des connaissances,,metabolomics // diet and nutrition // mass spectrometry // lipidomics // atherosclerosis // bipolar disorder and mood disorders
FRQS,,2018-2019,2016-2017,"ST-ONGE, MAUDE",34641,Université Laval,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Services de santé,Médecine d'urgence,Trauma/blessures ,Évolution et traitement des maladies,,charbon // intoxication // empoisonnement // charbon activé // toxicité // essai clinique
FRQS,,2018-2019,2016-2017,"TOURNOUX, FRANCOIS",34642,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Santé circulatoire et respiratoire,Maladies cardiovasculaires ,Imagerie,Évolution et traitement des maladies,,echocardiographie // Doppler // cardio-oncologie // cardiotoxicité // chimiothérapie // cancer
FRQS,,2018-2019,2016-2017,"TOREN, PAUL",34659,Université Laval,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Cancer,Cancer de la prostate ,,Fondements biomédicaux de la santé humaine,,cancer du prostate // stéroïdogénèse // mécanismes de résistance // voies de signalisation
FRQS,,2018-2019,2016-2017,"KAKKAR, FATIMA",34661,Centre hospitalier universitaire Sainte Justine,CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Maladies infectieuses et immunitaires,SIDA / VIH,,Évolution et traitement des maladies,,VIH // Pédiatrie // Transmission mère-enfant // Traitement antiretroviral // Guérison // Prevention
FRQS,,2018-2019,2016-2017,"CHASSÉ, MICHAËL",34662,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Subventions de recherche,Soutien à la recherche pour l'établissement de la relève professorale ,ERP,Établissement de jeunes chercheurs cliniciens,JCC,15000,0,15000,,Établissement reconnu,Services de santé,Soins intensifs,Transplantation et rejet de greffes,Santé publique,,Soins Intensifs // Épidémiologie // Don d'organes // Transplantation // Décès neurologique // Mort
FRQS,,2018-2019,2017-2018,"AUGER, NATHALIE",34695,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,39377,0,39377,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Grossesse / Accouchement,Santé communautaire / santé publique,Santé publique,,pregnancy // climate // perinatal outcomes // preeclampsia // chronic disease // congenital anomalies
FRQS,,2018-2019,2017-2018,"ROUTHIER, FRANÇOIS",34699,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,76684,0,76684,,Établissement reconnu,Appareil locomoteur et arthrite,Habitudes de vie et santé,Développement des technologies et impacts sociaux,Évolution et traitement des maladies,,aides techniques // environnement // habiletés // confiance // mobilité  // aménagements urbains et résidentiels
FRQS,,2018-2019,2017-2018,"MES-MASSON, ANNE-MARIE",34701,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Subventions d'infrastructure,Réseaux thématiques de recherche,RES,Réseaux thématiques de recherche,RES,1000000,0,1000000,,Établissement reconnu,,,,,,
FRQS,,2018-2019,2017-2018,"GAGNON, PIERRE",34706,CHU de Québec - Université Laval,CANADA,Québec,Subventions d'infrastructure,Réseaux thématiques de recherche,RES,Réseaux thématiques de recherche,RES,250000,0,250000,,Établissement reconnu,,,,,,
FRQS,,2018-2019,2017-2018,"BOURGOUIN, PIERRE-ALEXANDRE",34707,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,15000,0,15000,,Titulaire,Vieillissement,Maladies neurodégénératives,Sommeil et troubles du sommeil,Évolution et traitement des maladies,,Trouble du sommeil // Synucléinopathie // Trouble moteur // Maladie de Parkinson // Déclin cognitif // Neuroimagerie anatomique
FRQS,,2018-2019,2017-2018,"LEBEL, MARIE-ÈVE",34708,CIUSSS de l'Est-de-l'Île-de-Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,30000,0,30000,,Titulaire,Cancer,Système immunitaire,Immunothérapie ,Fondements et avancement des connaissances,,Sélection négative // Lymphocytes T // Thymus // Immunothérapie // Tolérance // AIRE
FRQS,,2018-2019,2017-2018,"LOIGNON, CHRISTINE",34709,Université de Sherbrooke,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,73033,0,73033,,Établissement reconnu,Services de santé,Services de première ligne,Déterminants sociaux de la santé,Gestion du système de santé ,,Personnes défavorisées // Participation des patients et du public // Navigation en santé // Soins de santé primaires // Méthodes qualitatives/participatives // Littératie en santé
FRQS,,2018-2019,2017-2018,"PILON, NICOLAS",34710,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,60999,0,60999,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Génétique du développement,Génétique moléculaire,Fondements biomédicaux de la santé humaine,,Maladies génétiques rares // Malformations congénitales // Développement embryonnaire // Cellules de la crête neurale // Souris génétiquement modifiées // Criblage génétique
FRQS,,2018-2019,2017-2018,"MICHOU, LAETITIA",34713,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,33708,0,33708,,Établissement reconnu,Appareil locomoteur et arthrite,Marqueurs génétiques,Maladies chroniques chez les personnes âgées,Fondements biomédicaux de la santé humaine,,Biomarqueurs // Maladie osseuse de Paget // Pharmacogénomique // Médecine de précision // Ostéoporose // Génétique humaine
FRQS,,2018-2019,2017-2018,"STARNINO, LOUISIA",34717,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,20000,0,20000,,Titulaire,Vieillissement,Qualité de vie et vieillissement,Maladies chroniques chez les personnes âgées,Évolution et traitement des maladies,,vieillissement // télomères et télomérase // pleine conscience // syndrome métabolique/maladie coronarienn // qualité de vie // hostilité 
FRQS,,2018-2019,2017-2018,"MIGNERON-FOISY, VINCENT",34718,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,20000,0,20000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Neurotoxicité,Santé des Autochtones,Santé publique,,Neurotoxicité développementale // Contaminants environnementaux // Imagerie par Résonnance Magnétique (IRM) // IRM de diffusion // Connectivité cérébrale // Épidémiologie
FRQS,,2018-2019,2017-2018,"KILPATRICK, KELLEY",34722,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,88469,0,88469,,Établissement reconnu,Services de santé,Organisation des soins de santé,Optimisation des processus et de la productivité,Gestion du système de santé ,,advanced practice nursing // nurse practitioner // care outcome // healthcare team // process // interprofessional 
