NUMEROTATION,TYPE_DE_SOINS,CODE_INTERVENTION,NOMBRE_DE_CAS-FEM,NOMBRE_DE_CAS-MASC,NOMBRE_DE_CAS-TOTAL,SEJOUR_MOYEN-FEM,SEJOUR_MOYEN-MASC,SEJOUR_MOYEN-TOTAL,NOMBRE_DE_CAS_SEUL-FEM,NOMBRE_DE_CAS_SEUL-MASC,NOMBRE_DE_CAS_SEUL-TOTAL,SEJOUR_MOYEN_SEUL-FEM,SEJOUR_MOYEN_SEUL-MASC,SEJOUR_MOYEN_SEUL-TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION,NOTE_1,NOTE_2,NOTE_3 
345,Soins physiques et psychiatriques de courte durée,1EL80,18,8,26,1.4,2.1,1.6,11,6,17,1.2,1,1.1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
346,Soins physiques et psychiatriques de courte durée,1EL87,4,8,12,1,2.6,2.1,2,2,4,1,1,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
347,Soins physiques et psychiatriques de courte durée,1EM53,9,3,12,1.1,1.7,1.2,2,0,2,1,0,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
348,Soins physiques et psychiatriques de courte durée,1EM55,1,0,1,1,0,1,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
349,Soins physiques et psychiatriques de courte durée,1EM73,2,3,5,70,7.3,32.4,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
350,Soins physiques et psychiatriques de courte durée,1EM74,3,3,6,2.7,3,2.8,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
351,Soins physiques et psychiatriques de courte durée,1EM79,0,2,2,0,1,1,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
352,Soins physiques et psychiatriques de courte durée,1EM80,49,36,85,1.9,9.2,5,4,2,6,1.2,2.5,1.7,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
353,Soins physiques et psychiatriques de courte durée,1EM86,18,23,41,1.8,1.4,1.6,1,2,3,1,1.5,1.3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
354,Soins physiques et psychiatriques de courte durée,1EM87,9,5,14,10.4,6.8,9.1,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
355,Soins physiques et psychiatriques de courte durée,1EN53,12,6,18,2.2,1.2,1.9,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
356,Soins physiques et psychiatriques de courte durée,1EN55,0,2,2,0,1,1,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
357,Soins physiques et psychiatriques de courte durée,1EN73,0,3,3,0,2,2,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
358,Soins physiques et psychiatriques de courte durée,1EN74,2,2,4,1,1,1,2,1,3,1,1,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
359,Soins physiques et psychiatriques de courte durée,1EN80,15,25,40,7.6,11,9.7,0,2,2,0,1,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
360,Soins physiques et psychiatriques de courte durée,1EN87,2,11,13,1,8,6.9,0,1,1,0,4,4,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
361,Soins physiques et psychiatriques de courte durée,1EN91,1,2,3,19,30.5,26.7,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
362,Soins physiques et psychiatriques de courte durée,1EP35,6,6,12,27.7,138.7,83.2,1,0,1,45,0,45,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
363,Soins physiques et psychiatriques de courte durée,1EP58,128,116,244,2.1,2.7,2.4,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
364,Soins physiques et psychiatriques de courte durée,1EP72,21,27,48,17.3,16.7,17,5,14,19,4.4,1.8,2.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
365,Soins physiques et psychiatriques de courte durée,1EP80,31,45,76,8.1,19.8,15,2,4,6,4,112,76,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
366,Soins physiques et psychiatriques de courte durée,1EP87,7,17,24,6.1,16.9,13.8,1,1,2,2,1,1.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
367,Soins physiques et psychiatriques de courte durée,1EQ13,1,1,2,1,7,4,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
368,Soins physiques et psychiatriques de courte durée,1EQ26,0,3,3,0,7,7,0,2,2,0,3.5,3.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
369,Soins physiques et psychiatriques de courte durée,1EQ27,39,64,103,21.5,14.5,17.2,13,12,25,21.7,8.6,15.4,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
370,Soins physiques et psychiatriques de courte durée,1EQ35,4,4,8,24,10,17,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
371,Soins physiques et psychiatriques de courte durée,1EQ52,93,128,221,19.2,16.9,17.9,14,32,46,4.6,5.5,5.2,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
372,Soins physiques et psychiatriques de courte durée,1EQ53,0,2,2,0,17,17,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
373,Soins physiques et psychiatriques de courte durée,1EQ55,1,0,1,9,0,9,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
374,Soins physiques et psychiatriques de courte durée,1EQ56,1,10,11,8,4.9,5.2,0,3,3,0,1,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
375,Soins physiques et psychiatriques de courte durée,1EQ59,14,6,20,37.3,56,42.9,1,0,1,1,0,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
376,Soins physiques et psychiatriques de courte durée,1EQ70,2,2,4,23.5,15.5,19.5,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
377,Soins physiques et psychiatriques de courte durée,1EQ87,84,83,167,4.8,11.2,8,36,37,73,4.2,1.4,2.8,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
378,Soins physiques et psychiatriques de courte durée,1EQ94,3,1,4,4.7,18,8,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
379,Soins physiques et psychiatriques de courte durée,1ES37,1,0,1,2,0,2,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
380,Soins physiques et psychiatriques de courte durée,1ES38,0,1,1,0,5,5,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
381,Soins physiques et psychiatriques de courte durée,1ES52,1,4,5,1,2.5,2.2,1,1,2,1,4,2.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
382,Soins physiques et psychiatriques de courte durée,1ES58,3,3,6,7,7.7,7.3,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
383,Soins physiques et psychiatriques de courte durée,1ES80,85,179,264,3.2,1.8,2.2,25,72,97,1.3,1.1,1.2,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
384,Soins physiques et psychiatriques de courte durée,1ES87,93,256,349,1.9,1.7,1.8,39,130,169,1.5,1.2,1.3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
385,Soins physiques et psychiatriques de courte durée,1ET03,2,14,16,7,11.9,11.3,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
386,Soins physiques et psychiatriques de courte durée,1ET13,175,231,406,19,13.8,16,56,68,124,8.7,9.3,9,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
387,Soins physiques et psychiatriques de courte durée,1ET26,1,2,3,5,5.5,5.3,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
388,Soins physiques et psychiatriques de courte durée,1ET35,0,3,3,0,12,12,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
389,Soins physiques et psychiatriques de courte durée,1ET37,0,1,1,0,31,31,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
390,Soins physiques et psychiatriques de courte durée,1ET52,27,51,78,3,5.6,4.7,4,8,12,2.8,3.9,3.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
391,Soins physiques et psychiatriques de courte durée,1ET53,2,3,5,4.5,5.3,5,0,1,1,0,5,5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
392,Soins physiques et psychiatriques de courte durée,1ET55,14,13,27,5.1,10.6,7.7,3,3,6,3,6.3,4.7,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
393,Soins physiques et psychiatriques de courte durée,1ET56,0,4,4,0,1,1,0,2,2,0,1,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
394,Soins physiques et psychiatriques de courte durée,1ET57,0,1,1,0,1,1,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
395,Soins physiques et psychiatriques de courte durée,1ET59,6,14,20,13.5,1.2,4.9,1,1,2,71,1,36,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
