NUMEROTATION,TYPE_DE_SOINS,CODE_INTERVENTION,NOMBRE_DE_CAS-FEM,NOMBRE_DE_CAS-MASC,NOMBRE_DE_CAS-TOTAL,SEJOUR_MOYEN-FEM,SEJOUR_MOYEN-MASC,SEJOUR_MOYEN-TOTAL,NOMBRE_DE_CAS_SEUL-FEM,NOMBRE_DE_CAS_SEUL-MASC,NOMBRE_DE_CAS_SEUL-TOTAL,SEJOUR_MOYEN_SEUL-FEM,SEJOUR_MOYEN_SEUL-MASC,SEJOUR_MOYEN_SEUL-TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION,NOTE_1,NOTE_2,NOTE_3 
710,Soins physiques et psychiatriques de courte durée,1.HY.58,4,6,10,4.3,6.3,5.5,1,0,1,1,0,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
711,Soins physiques et psychiatriques de courte durée,1.HZ.09,1186,2156,3342,8.8,9,8.9,608,905,1513,4.4,3.3,3.7,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
712,Soins physiques et psychiatriques de courte durée,1.HZ.27,0,3,3,0,3,3,0,3,3,0,3,3,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
713,Soins physiques et psychiatriques de courte durée,1.HZ.30,459,733,1192,16.6,14.9,15.6,32,56,88,4.6,4.9,4.8,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
714,Soins physiques et psychiatriques de courte durée,1.HZ.35,322,824,1146,19.3,14.8,16.1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
715,Soins physiques et psychiatriques de courte durée,1.HZ.37,140,192,332,11.7,9.8,10.6,9,12,21,2.3,1.1,1.6,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
716,Soins physiques et psychiatriques de courte durée,1.HZ.38,84,84,168,12.7,12.9,12.8,3,1,4,4.7,14,7,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
717,Soins physiques et psychiatriques de courte durée,1.HZ.53,3225,5068,8293,8.8,8.5,8.6,1693,2298,3991,5.4,4.2,4.7,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
718,Soins physiques et psychiatriques de courte durée,1.HZ.55,62,131,193,18.7,15.4,16.5,11,18,29,7.8,5,6.1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
719,Soins physiques et psychiatriques de courte durée,1.HZ.56,3,4,7,8,42,27.4,0,1,1,0,22,22,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
720,Soins physiques et psychiatriques de courte durée,1.HZ.57,9,4,13,176.7,33.3,132.5,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
721,Soins physiques et psychiatriques de courte durée,1.HZ.58,4,5,9,6,5.2,5.6,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
722,Soins physiques et psychiatriques de courte durée,1.HZ.59,2,0,2,10,0,10,1,0,1,9,0,9,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
723,Soins physiques et psychiatriques de courte durée,1.HZ.80,3,7,10,21,18.9,19.5,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
724,Soins physiques et psychiatriques de courte durée,1.HZ.85,12,31,43,106.6,67.8,78.6,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
725,Soins physiques et psychiatriques de courte durée,1.HZ.87,52,38,90,12.3,22.9,16.8,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
726,Soins physiques et psychiatriques de courte durée,1.ID.50,19,32,51,20.5,13.5,16.1,6,16,22,1.5,2.4,2.1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
727,Soins physiques et psychiatriques de courte durée,1.ID.53,207,488,695,12.3,13.8,13.3,0,1,1,0,2,2,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
728,Soins physiques et psychiatriques de courte durée,1.ID.55,62,122,184,15.2,13.2,13.9,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
729,Soins physiques et psychiatriques de courte durée,1.ID.56,0,2,2,0,21.5,21.5,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
730,Soins physiques et psychiatriques de courte durée,1.ID.57,20,18,38,14.7,16.6,15.6,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
731,Soins physiques et psychiatriques de courte durée,1.ID.74,3,3,6,12.3,11.3,11.8,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
732,Soins physiques et psychiatriques de courte durée,1.ID.76,52,53,105,18.8,20.3,19.5,1,1,2,12,6,9,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
733,Soins physiques et psychiatriques de courte durée,1.ID.79,18,20,38,19.1,38.8,29.4,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
734,Soins physiques et psychiatriques de courte durée,1.ID.80,110,174,284,11.1,14.5,13.2,9,18,27,5,3.4,4,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
735,Soins physiques et psychiatriques de courte durée,1.ID.86,0,2,2,0,11,11,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
736,Soins physiques et psychiatriques de courte durée,1.ID.87,82,244,326,13.5,11.8,12.2,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
737,Soins physiques et psychiatriques de courte durée,1.IF.83,4,17,21,17,38.7,34.6,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
738,Soins physiques et psychiatriques de courte durée,1.IJ.27,0,2,2,0,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
739,Soins physiques et psychiatriques de courte durée,1.IJ.50,4796,12252,17048,5.4,4.5,4.8,43,100,143,5.4,5.5,5.4,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
740,Soins physiques et psychiatriques de courte durée,1.IJ.55,0,1,1,0,8,8,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
741,Soins physiques et psychiatriques de courte durée,1.IJ.57,27,96,123,14.8,10,11,0,2,2,0,1.5,1.5,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
742,Soins physiques et psychiatriques de courte durée,1.IJ.76,1185,4736,5921,13.1,11.4,11.7,0,1,1,0,4,4,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
743,Soins physiques et psychiatriques de courte durée,1.IJ.80,13,51,64,16.2,21,20,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
744,Soins physiques et psychiatriques de courte durée,1.IJ.86,2,6,8,7.5,11.5,10.5,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
